Demographic information
"4  Current age, broken out in ten year age groups"
5  Race group
"6  Marital status, self-reported at entry to prison"
"7  Number of children, self-reported at entry to prison"
"8  Religious affiliation, self-reported at entry to prison"
9  Home county - self-reported at entry to prison
"14  Employment status before prison, self-reported at entry to prison"
15  Age at admission
"17  Height, measured at entry to prison"
"19  Weight, measured at entry to prison"
20  Military service
Correctional information
21  Type of admission to prison
22  Current / last supervision level
23  Current / last institution type
24  Institution type - transitional centers
25  Institution type - county prisons
27  Institution type - state prisons
29  Institution type - private prisons
30  Institution type - inmate boot camp
31  Number of disciplinary reports
32  Number of transfers
33  Number of escapes
34  Split sentence - Probation to follow
35  Probable future release type of still active inmates
36  Time served in current (or last) institution
"Educational, psychological and physical information"
37  Highest grade level attained
38  Culture fair IQ scores
39  Wide Range Achievement Test (WRAT) reading score
"Educational, psychological and physical information"
40  Wide Range Achievement Test (WRAT) math score
41  Wide Range Achievement Test (WRAT) spelling score
42  Current / last mental health treatment level
43  PULHESDWIT medical scale - 'P' overall condition ('P'hysical)
44  PULHESDWIT medical scale - 'U' upper body
45  PULHESDWIT medical scale - 'L' lower body
46  PULHESDWIT medical scale - 'H' hearing
47  PULHESDWIT medical scale - 'E' vision
48  PULHESDWIT medical scale -'S' psychiatric
49  PULHESDWIT medical scale - 'D' dental
50  PULHESDWIT medical scale - 'W' work ability
51  PULHESDWIT medical scale - 'I' impairment
52  PULHESDWIT medical scale - 'T' transportability
Crimes and criminal history information
53  Number of prior Georgia incarcerations
54  Prison sentence in years
"55  Primary offense, broken out into felonies vs misdemeanors"
"56  Primary offense, broken out into six broad crime categories"
"57  Primary offense, detailed offense code"
65  County of conviction of primary offense
70  Circuit of conviction of primary offense
72  Years served (jail + prison) in this incarceration
Medical information
73  Results of most recent HIV test
74  Results of most recent tuberculosis test
75  Results of most recent syphilis test
76  Results of most recent Hepatitis-C test
"",,Male,,,Female,,Total
0 Unknown,557,1.12%,93.93%,36,.99%,6.07%,593  1.12%
D Divorced,"4,615",9.32%,88.80%,582,15.98%,11.20%,"5,197  9.77%"
M Married,"6,554",13.23%,91.59%,602,16.53%,8.41%,"7,156  13.46%"
S Separated,"1,737",3.51%,84.12%,328,9.01%,15.88%,"2,065  3.88%"
U Unmarried,"35,577",71.83%,94.78%,"1,958",53.76%,5.22%,"37,535  70.59%"
W Widow,490,.99%,78.27%,136,3.73%,21.73%,626  1.18%
Total Reported,"49,530",100%,93.15%,"3,642",100%,6.85%,"53,172  100%"
Not Reported,0,0,0
Grand Total,"49,530","3,642","53,172"
Mode (most frequent),Unmarried,Unmarried,Unmarried
"",,Male,,,Female,,Total
Number of Children,Count,Col %,Row %,Count,Col %,Row %,Total Col %
0,"19,952",40.70%,94.11%,"1,248",34.30%,5.89%,"21,200  40.26%"
1,"11,056",22.55%,94.06%,698,19.19%,5.94%,"11,754  22.32%"
2,"8,027",16.37%,91.14%,780,21.44%,8.86%,"8,807  16.72%"
3,"4,866",9.93%,90.58%,506,13.91%,9.42%,"5,372  10.20%"
4,"2,500",5.10%,91.24%,240,6.60%,8.76%,"2,740  5.20%"
5,"1,224",2.50%,93.22%,89,2.45%,6.78%,"1,313  2.49%"
6,649,1.32%,93.79%,43,1.18%,6.21%,692  1.31%
7,312,0.64%,95.41%,15,0.41%,4.59%,327  0.62%
8,165,0.34%,93.75%,11,0.30%,6.25%,176  0.33%
9,95,0.19%,95.96%,4,0.11%,4.04%,99  0.19%
10,86,0.18%,97.73%,2,0.05%,2.27%,88  0.17%
Over 10,91,0.19%,97.85%,2,0.05%,2.15%,93  0.18%
Total Reported,"49,023",100%,93.09%,"3,638",100%,6.91%,"52,661  100%"
Not Reported,507,4,511
Grand Total,"49,530","3,642","53,172"
Mean(average),,1.39,1.57,1.40
Median (middle),,1,1,1
Mode(most frequent),,0,0,0
"",,Male,,,Female,,Total
Religious Affiliation,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Islam,"1,062",5.03%,96.90%,34,1.25%,3.10%,"1,096  4.60%"
2 Catholic,"1,077",5.11%,87.56%,153,5.62%,12.44%,"1,230  5.16%"
3 Baptist,"12,337",58.48%,85.91%,"2,023",74.29%,14.09%,"14,360  60.29%"
4 Methodist,417,1.98%,85.28%,72,2.64%,14.72%,489  2.05%
5 Episcopln,51,.24%,94.44%,3,.11%,5.56%,54  .23%
6 Presbytrn,63,.30%,91.30%,6,.22%,8.70%,69  .29%
7 Chc Of God,353,1.67%,87.38%,51,1.87%,12.62%,404  1.70%
8 Holiness,630,2.99%,81.19%,146,5.36%,18.81%,776  3.26%
9 Jewish,47,.22%,78.33%,13,.48%,21.67%,60  .25%
10 Anglican,19,.09%,95.00%,1,.04%,5.00%,20  .08%
11 Grk Orthdx,5,.02%,83.33%,1,.04%,16.67%,6  .03%
12 Hindu,10,.05%,100.00%,,,,10  .04%
13 Buddhist,42,.20%,77.78%,12,.44%,22.22%,54  .23%
14 Taoist,2,.01%,100.00%,,,,2  .01%
15 Shintoist,6,.03%,100.00%,,,,6  .03%
16 Seven D Ad,61,.29%,81.33%,14,.51%,18.67%,75  .31%
17 Jehovah Wt,257,1.22%,88.62%,33,1.21%,11.38%,290  1.22%
18 Latr Day S,20,.09%,83.33%,4,.15%,16.67%,24  .10%
19 Quaker,1,.01%,100.00%,,,,1  .01%
20 Other Prot,"2,420",11.47%,94.57%,139,5.10%,5.43%,"2,559  10.74%"
96 None,"2,215",10.50%,99.19%,18,.66%,.81%,"2,233  9.38%"
Total Reported,"21,095",100%,88.57%,"2,723",100%,11.43%,"23,818  100%"
Not Reported,"28,435",919,"29,354"
Grand Total,"49,530","3,642","53,172"
Mode (most frequent),Baptist,Baptist,Baptist
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
000 Unknown,"5,220",10.54%,92.78%,406,11.15%,7.22%,"5,626  10.58%"
001 Appling County,126,.25%,95.45%,6,.16%,4.55%,132  .25%
002 Atkinson County,37,.07%,92.50%,3,.08%,7.50%,40  .08%
003 Bacon County,70,.14%,92.11%,6,.16%,7.89%,76  .14%
004 Baker County,21,.04%,95.45%,1,.03%,4.55%,22  .04%
005 Baldwin County,226,.46%,92.62%,18,.49%,7.38%,244  .46%
006 Banks County,62,.13%,82.67%,13,.36%,17.33%,75  .14%
007 Barrow County,241,.49%,88.60%,31,.85%,11.40%,272  .51%
008 Bartow County,535,1.08%,87.99%,73,2.00%,12.01%,608  1.14%
009 Ben Hill County,199,.40%,94.76%,11,.30%,5.24%,210  .39%
010 Berrien County,80,.16%,94.12%,5,.14%,5.88%,85  .16%
011 Bibb County,"1,130",2.28%,95.12%,58,1.59%,4.88%,"1,188  2.23%"
012 Bleckley County,57,.12%,91.94%,5,.14%,8.06%,62  .12%
013 Brantley County,56,.11%,84.85%,10,.27%,15.15%,66  .12%
014 Brooks County,209,.42%,99.05%,2,.05%,.95%,211  .40%
015 Bryan County,95,.19%,94.06%,6,.16%,5.94%,101  .19%
016 Bulloch County,381,.77%,94.78%,21,.58%,5.22%,402  .76%
017 Burke County,234,.47%,96.69%,8,.22%,3.31%,242  .46%
018 Butts County,116,.23%,91.34%,11,.30%,8.66%,127  .24%
019 Calhoun County,70,.14%,92.11%,6,.16%,7.89%,76  .14%
020 Camden County,129,.26%,93.48%,9,.25%,6.52%,138  .26%
021 Candler County,101,.20%,85.59%,17,.47%,14.41%,118  .22%
022 Carroll County,525,1.06%,92.76%,41,1.13%,7.24%,566  1.06%
023 Catoosa County,205,.41%,88.74%,26,.71%,11.26%,231  .43%
024 Charlton County,44,.09%,93.62%,3,.08%,6.38%,47  .09%
025 Chatham County,"1,745",3.52%,96.62%,61,1.67%,3.38%,"1,806  3.40%"
026 Chattahoochee County,31,.06%,91.18%,3,.08%,8.82%,34  .06%
027 Chattooga County,244,.49%,88.09%,33,.91%,11.91%,277  .52%
028 Cherokee County,400,.81%,90.70%,41,1.13%,9.30%,441  .83%
029 Clarke County,447,.90%,94.11%,28,.77%,5.89%,475  .89%
030 Clay County,37,.07%,97.37%,1,.03%,2.63%,38  .07%
031 Clayton County,"1,487",3.00%,93.82%,98,2.69%,6.18%,"1,585  2.98%"
032 Clinch County,44,.09%,89.80%,5,.14%,10.20%,49  .09%
033 Cobb County,"1,909",3.85%,91.69%,173,4.75%,8.31%,"2,082  3.92%"
034 Coffee County,257,.52%,93.12%,19,.52%,6.88%,276  .52%
035 Colquitt County,216,.44%,96.00%,9,.25%,4.00%,225  .42%
036 Columbia County,297,.60%,91.10%,29,.80%,8.90%,326  .61%
037 Cook County,140,.28%,92.11%,12,.33%,7.89%,152  .29%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
038 Coweta County,474,.96%,94.23%,29,.80%,5.77%,503  .95%
039 Crawford County,41,.08%,93.18%,3,.08%,6.82%,44  .08%
040 Crisp County,212,.43%,95.93%,9,.25%,4.07%,221  .42%
041 Dade County,59,.12%,88.06%,8,.22%,11.94%,67  .13%
042 Dawson County,76,.15%,89.41%,9,.25%,10.59%,85  .16%
043 Decatur County,234,.47%,93.98%,15,.41%,6.02%,249  .47%
044 Dekalb County,"2,991",6.04%,94.32%,180,4.94%,5.68%,"3,171  5.96%"
045 Dodge County,135,.27%,93.10%,10,.27%,6.90%,145  .27%
046 Dooly County,83,.17%,94.32%,5,.14%,5.68%,88  .17%
047 Dougherty County,855,1.73%,95.21%,43,1.18%,4.79%,898  1.69%
048 Douglas County,602,1.22%,91.77%,54,1.48%,8.23%,656  1.23%
049 Early County,77,.16%,88.51%,10,.27%,11.49%,87  .16%
050 Echols County,9,.02%,90.00%,1,.03%,10.00%,10  .02%
051 Effingham County,212,.43%,91.77%,19,.52%,8.23%,231  .43%
052 Elbert County,105,.21%,89.74%,12,.33%,10.26%,117  .22%
053 Emanuel County,162,.33%,93.10%,12,.33%,6.90%,174  .33%
054 Evans County,74,.15%,92.50%,6,.16%,7.50%,80  .15%
055 Fannin County,84,.17%,88.42%,11,.30%,11.58%,95  .18%
056 Fayette County,184,.37%,90.20%,20,.55%,9.80%,204  .38%
057 Floyd County,778,1.57%,90.26%,84,2.31%,9.74%,862  1.62%
058 Forsyth County,245,.49%,90.07%,27,.74%,9.93%,272  .51%
059 Franklin County,116,.23%,88.55%,15,.41%,11.45%,131  .25%
060 Fulton County,"4,974",10.04%,95.60%,229,6.29%,4.40%,"5,203  9.79%"
061 Gilmer County,97,.20%,95.10%,5,.14%,4.90%,102  .19%
062 Glascock County,14,.03%,87.50%,2,.05%,12.50%,16  .03%
063 Glynn County,425,.86%,91.99%,37,1.02%,8.01%,462  .87%
064 Gordon County,288,.58%,87.54%,41,1.13%,12.46%,329  .62%
065 Grady County,124,.25%,94.66%,7,.19%,5.34%,131  .25%
066 Greene County,119,.24%,94.44%,7,.19%,5.56%,126  .24%
067 Gwinnett County,"1,680",3.39%,93.13%,124,3.40%,6.87%,"1,804  3.39%"
068 Habersham County,104,.21%,88.14%,14,.38%,11.86%,118  .22%
069 Hall County,618,1.25%,90.88%,62,1.70%,9.12%,680  1.28%
070 Hancock County,55,.11%,93.22%,4,.11%,6.78%,59  .11%
071 Haralson County,149,.30%,91.98%,13,.36%,8.02%,162  .30%
072 Harris County,104,.21%,92.86%,8,.22%,7.14%,112  .21%
073 Hart County,141,.28%,95.92%,6,.16%,4.08%,147  .28%
074 Heard County,48,.10%,90.57%,5,.14%,9.43%,53  .10%
075 Henry County,563,1.14%,91.84%,50,1.37%,8.16%,613  1.15%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
076 Houston County,557,1.12%,92.83%,43,1.18%,7.17%,600  1.13%
077 Irwin County,63,.13%,98.44%,1,.03%,1.56%,64  .12%
078 Jackson County,216,.44%,92.70%,17,.47%,7.30%,233  .44%
079 Jasper County,80,.16%,95.24%,4,.11%,4.76%,84  .16%
080 Jeff Davis County,80,.16%,96.39%,3,.08%,3.61%,83  .16%
081 Jefferson County,173,.35%,96.11%,7,.19%,3.89%,180  .34%
082 Jenkins County,66,.13%,91.67%,6,.16%,8.33%,72  .14%
083 Johnson County,43,.09%,89.58%,5,.14%,10.42%,48  .09%
084 Jones County,111,.22%,89.52%,13,.36%,10.48%,124  .23%
085 Lamar County,61,.12%,88.41%,8,.22%,11.59%,69  .13%
086 Lanier County,38,.08%,95.00%,2,.05%,5.00%,40  .08%
087 Laurens County,276,.56%,94.52%,16,.44%,5.48%,292  .55%
088 Lee County,102,.21%,93.58%,7,.19%,6.42%,109  .20%
089 Liberty County,200,.40%,95.69%,9,.25%,4.31%,209  .39%
090 Lincoln County,29,.06%,93.55%,2,.05%,6.45%,31  .06%
091 Long County,47,.09%,87.04%,7,.19%,12.96%,54  .10%
092 Lowndes County,460,.93%,97.46%,12,.33%,2.54%,472  .89%
093 Lumpkin County,93,.19%,92.08%,8,.22%,7.92%,101  .19%
094 Macon County,76,.15%,96.20%,3,.08%,3.80%,79  .15%
095 Madison County,159,.32%,94.64%,9,.25%,5.36%,168  .32%
096 Marion County,50,.10%,94.34%,3,.08%,5.66%,53  .10%
097 Mcduffie County,154,.31%,93.90%,10,.27%,6.10%,164  .31%
098 Mcintosh County,55,.11%,98.21%,1,.03%,1.79%,56  .11%
099 Meriwether County,161,.33%,90.96%,16,.44%,9.04%,177  .33%
100 Miller County,29,.06%,85.29%,5,.14%,14.71%,34  .06%
101 Mitchell County,150,.30%,93.17%,11,.30%,6.83%,161  .30%
102 Monroe County,116,.23%,95.08%,6,.16%,4.92%,122  .23%
103 Montgomery County,73,.15%,87.95%,10,.27%,12.05%,83  .16%
104 Morgan County,102,.21%,97.14%,3,.08%,2.86%,105  .20%
105 Murray County,178,.36%,89.90%,20,.55%,10.10%,198  .37%
106 Muscogee County,"1,056",2.13%,94.29%,64,1.76%,5.71%,"1,120  2.11%"
107 Newton County,566,1.14%,91.44%,53,1.46%,8.56%,619  1.16%
108 Oconee County,41,.08%,82.00%,9,.25%,18.00%,50  .09%
109 Oglethorpe County,74,.15%,89.16%,9,.25%,10.84%,83  .16%
110 Paulding County,311,.63%,90.14%,34,.93%,9.86%,345  .65%
111 Peach County,130,.26%,96.30%,5,.14%,3.70%,135  .25%
112 Pickens County,119,.24%,90.15%,13,.36%,9.85%,132  .25%
113 Pierce County,82,.17%,92.13%,7,.19%,7.87%,89  .17%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
114 Pike County,49,.10%,92.45%,4,.11%,7.55%,53  .10%
115 Polk County,258,.52%,91.81%,23,.63%,8.19%,281  .53%
116 Pulaski County,69,.14%,95.83%,3,.08%,4.17%,72  .14%
117 Putnam County,142,.29%,94.67%,8,.22%,5.33%,150  .28%
118 Quitman County,13,.03%,100.00%,,,,13  .02%
119 Rabun County,39,.08%,88.64%,5,.14%,11.36%,44  .08%
120 Randolph County,74,.15%,94.87%,4,.11%,5.13%,78  .15%
121 Richmond County,"1,716",3.46%,94.29%,104,2.86%,5.71%,"1,820  3.42%"
122 Rockdale County,348,.70%,91.34%,33,.91%,8.66%,381  .72%
123 Schley County,19,.04%,100.00%,,,,19  .04%
124 Screven County,126,.25%,94.03%,8,.22%,5.97%,134  .25%
125 Seminole County,63,.13%,90.00%,7,.19%,10.00%,70  .13%
126 Spalding County,472,.95%,92.19%,40,1.10%,7.81%,512  .96%
127 Stephens County,140,.28%,90.91%,14,.38%,9.09%,154  .29%
128 Stewart County,35,.07%,100.00%,,,,35  .07%
129 Sumter County,186,.38%,94.90%,10,.27%,5.10%,196  .37%
130 Talbot County,41,.08%,93.18%,3,.08%,6.82%,44  .08%
131 Taliaferro County,13,.03%,100.00%,,,,13  .02%
132 Tattnall County,159,.32%,96.95%,5,.14%,3.05%,164  .31%
133 Taylor County,58,.12%,95.08%,3,.08%,4.92%,61  .11%
134 Telfair County,104,.21%,93.69%,7,.19%,6.31%,111  .21%
135 Terrell County,83,.17%,91.21%,8,.22%,8.79%,91  .17%
136 Thomas County,204,.41%,91.89%,18,.49%,8.11%,222  .42%
137 Tift County,317,.64%,96.94%,10,.27%,3.06%,327  .61%
138 Toombs County,306,.62%,92.17%,26,.71%,7.83%,332  .62%
139 Towns County,21,.04%,77.78%,6,.16%,22.22%,27  .05%
140 Treutlen County,58,.12%,92.06%,5,.14%,7.94%,63  .12%
141 Troup County,467,.94%,91.39%,44,1.21%,8.61%,511  .96%
142 Turner County,66,.13%,92.96%,5,.14%,7.04%,71  .13%
143 Twiggs County,53,.11%,91.38%,5,.14%,8.62%,58  .11%
144 Union County,57,.12%,79.17%,15,.41%,20.83%,72  .14%
145 Upson County,138,.28%,93.24%,10,.27%,6.76%,148  .28%
146 Walker County,386,.78%,87.93%,53,1.46%,12.07%,439  .83%
147 Walton County,437,.88%,91.61%,40,1.10%,8.39%,477  .90%
148 Ware County,282,.57%,93.38%,20,.55%,6.62%,302  .57%
149 Warren County,30,.06%,93.75%,2,.05%,6.25%,32  .06%
150 Washington County,191,.39%,92.72%,15,.41%,7.28%,206  .39%
151 Wayne County,180,.36%,94.24%,11,.30%,5.76%,191  .36%
"",,Male,,,Female,,Total,
Home County,Count,Col %,Row %,Count,Col %,Row %,Total,Col %
152 Webster County,8,.02%,100.00%,,,,8,.02%
153 Wheeler County,20,.04%,100.00%,,,,20,.04%
154 White County,92,.19%,87.62%,13,.36%,12.38%,105,.20%
155 Whitfield County,457,.92%,88.22%,61,1.67%,11.78%,518,.97%
156 Wilcox County,56,.11%,94.92%,3,.08%,5.08%,59,.11%
157 Wilkes County,62,.13%,96.88%,2,.05%,3.13%,64,.12%
158 Wilkinson County,50,.10%,94.34%,3,.08%,5.66%,53,.10%
159 Worth County,112,.23%,91.06%,11,.30%,8.94%,123,.23%
999 Other Custody/Out Of,162,.33%,94.19%,10,.27%,5.81%,172,.32%
State,,,,,,,,
Total Rported,"49,530",100%,93.15%,"3,642",100%,6.85%,"53,172",100%
Not Reported,0,0,0
Grand Total,"49,530","3,642","53,172"
Mode,(most frequent),Fulton County,Fulton County,Fulton County
"",,Male,,,Female,,Total
Employment Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
01 Full Time,"18,179",45.23%,94.57%,"1,044",31.92%,5.43%,"19,223  44.23%"
02 Part Time,"3,057",7.61%,91.23%,294,8.99%,8.77%,"3,351  7.71%"
03 Unempl < 6M,"2,426",6.04%,97.63%,59,1.80%,2.37%,"2,485  5.72%"
04 Unempl > 6M,"9,374",23.32%,89.00%,"1,159",35.43%,11.00%,"10,533  24.23%"
05 Never Worked,"4,137",10.29%,94.58%,237,7.25%,5.42%,"4,374  10.06%"
06 Student,"1,191",2.96%,96.44%,44,1.35%,3.56%,"1,235  2.84%"
07 Incapable,"1,825",4.54%,80.79%,434,13.27%,19.21%,"2,259  5.20%"
20 UNKNOWN,2,.01%,100.00%,,,,2  .01%
Total Reported,"40,191",100%,92.47%,"3,271",100%,7.53%,"43,462  100%"
Not Reported,"9,341",371,"9,712"
Grand Total,"49,532","3,642","53,174"
Mode (most frequent),Full Time,Unempl > 6M,Full Time
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
14,16,0.03%,88.89%,2,0.05%,11.11%,18  0.03%
15,53,0.11%,98.15%,1,0.03%,1.85%,54  0.10%
16,173,0.35%,97.19%,5,0.14%,2.81%,178  0.33%
17,688,1.39%,95.96%,29,0.80%,4.04%,717  1.35%
18,"1,286",2.60%,97.13%,38,1.04%,2.87%,"1,324  2.49%"
19,"1,911",3.86%,96.71%,65,1.79%,3.29%,"1,976  3.72%"
20,"2,132",4.30%,95.56%,99,2.72%,4.44%,"2,231  4.20%"
21,"2,209",4.46%,95.75%,98,2.69%,4.25%,"2,307  4.34%"
22,"2,253",4.55%,95.26%,112,3.08%,4.74%,"2,365  4.45%"
23,"2,034",4.11%,93.95%,131,3.60%,6.05%,"2,165  4.07%"
24,"2,057",4.15%,92.70%,162,4.45%,7.30%,"2,219  4.17%"
25,"1,894",3.82%,93.44%,133,3.65%,6.56%,"2,027  3.81%"
26,"1,829",3.69%,93.46%,128,3.52%,6.54%,"1,957  3.68%"
27,"1,768",3.57%,93.50%,123,3.38%,6.50%,"1,891  3.56%"
28,"1,709",3.45%,92.88%,131,3.60%,7.12%,"1,840  3.46%"
29,"1,697",3.43%,92.48%,138,3.79%,7.52%,"1,835  3.45%"
30,"1,670",3.37%,93.40%,118,3.24%,6.60%,"1,788  3.36%"
31,"1,501",3.03%,92.71%,118,3.24%,7.29%,"1,619  3.05%"
32,"1,449",2.93%,91.42%,136,3.74%,8.58%,"1,585  2.98%"
33,"1,464",2.96%,91.04%,144,3.95%,8.96%,"1,608  3.02%"
34,"1,375",2.78%,90.94%,137,3.76%,9.06%,"1,512  2.84%"
35,"1,335",2.70%,91.38%,126,3.46%,8.62%,"1,461  2.75%"
36,"1,296",2.62%,92.70%,102,2.80%,7.30%,"1,398  2.63%"
37,"1,204",2.43%,91.84%,107,2.94%,8.16%,"1,311  2.47%"
38,"1,071",2.16%,92.25%,90,2.47%,7.75%,"1,161  2.18%"
39,"1,002",2.02%,90.68%,103,2.83%,9.32%,"1,105  2.08%"
40,965,1.95%,91.99%,84,2.31%,8.01%,"1,049  1.97%"
41,943,1.90%,92.63%,75,2.06%,7.37%,"1,018  1.91%"
42,903,1.82%,92.71%,71,1.95%,7.29%,974  1.83%
43,874,1.76%,91.52%,81,2.22%,8.48%,955  1.80%
44,847,1.71%,90.49%,89,2.44%,9.51%,936  1.76%
45,751,1.52%,91.25%,72,1.98%,8.75%,823  1.55%
46,701,1.42%,89.30%,84,2.31%,10.70%,785  1.48%
47,676,1.36%,92.35%,56,1.54%,7.65%,732  1.38%
48,684,1.38%,91.20%,66,1.81%,8.80%,750  1.41%
49,649,1.31%,91.80%,58,1.59%,8.20%,707  1.33%
50,552,1.11%,91.24%,53,1.46%,8.76%,605  1.14%
51,465,0.94%,92.08%,40,1.10%,7.92%,505  0.95%
52,470,0.95%,90.91%,47,1.29%,9.09%,517  0.97%
53,437,0.88%,89.73%,50,1.37%,10.27%,487  0.92%
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
54,405,0.82%,93.32%,29,0.80%,6.68%,434  0.82%
55,340,0.69%,96.59%,12,0.33%,3.41%,352  0.66%
56,314,0.63%,94.29%,19,0.52%,5.71%,333  0.63%
57,229,0.46%,94.24%,14,0.38%,5.76%,243  0.46%
58,207,0.42%,94.52%,12,0.33%,5.48%,219  0.41%
59,183,0.37%,91.50%,17,0.47%,8.50%,200  0.38%
60,141,0.28%,94.00%,9,0.25%,6.00%,150  0.28%
61,135,0.27%,97.12%,4,0.11%,2.88%,139  0.26%
62,112,0.23%,95.73%,5,0.14%,4.27%,117  0.22%
63,76,0.15%,97.44%,2,0.05%,2.56%,78  0.15%
64,87,0.18%,95.60%,4,0.11%,4.40%,91  0.17%
65,49,0.10%,92.45%,4,0.11%,7.55%,53  0.10%
66,47,0.09%,97.92%,1,0.03%,2.08%,48  0.09%
67,39,0.08%,100.00%,,,,39  0.07%
68,33,0.07%,97.06%,1,0.03%,2.94%,34  0.06%
69,27,0.05%,100.00%,,,,27  0.05%
70,27,0.05%,93.10%,2,0.05%,6.90%,29  0.05%
71,13,0.03%,100.00%,,,,13  0.02%
72,19,0.04%,95.00%,1,0.03%,5.00%,20  0.04%
73,8,0.02%,100.00%,,,,8  0.02%
74,7,0.01%,77.78%,2,0.05%,22.22%,9  0.02%
75,8,0.02%,100.00%,,,,8  0.02%
76,10,0.02%,100.00%,,,,10  0.02%
77,5,0.01%,100.00%,,,,5  0.01%
78,2,0.01%,66.67%,1,0.03%,33.33%,3  0.01%
79,2,0.01%,100.00%,,,,2  0.01%
80,1,0.01%,100.00%,,,,1  0.01%
81,3,0.01%,100.00%,,,,3  0.01%
82,3,0.01%,100.00%,,,,3  0.01%
83,1,0.01%,100.00%,,,,1  0.01%
84,2,0.01%,100.00%,,,,2  0.01%
