"Race Group","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"White","17,812","36.41%","90.16%","1,945","53.76%","9.84%","19,757","37.61%"
"Black","30,982","63.33%","94.90%","1,664","45.99%","5.10%","32,646","62.14%"
"Indian","67",".14%","97.10%","2",".06%","2.90%","69",".13%"
"Asian","59",".12%","89.39%","7",".19%","10.61%","66",".13%"
"Total Reported","48,920","100%","93.11%","3,618","100%","6.89%","52,538","100%"
"Not Reported","239","","","8","","","247",""
"Grand Total","49,159","","","3,626","","","52,785",""
