"Race Group","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"White","15,284","34.96%","89.64%","1,766","58.32%","10.36%","17,050","36.48%"
"Black","26,388","60.36%","95.63%","1,206","39.83%","4.37%","27,594","59.03%"
"Other","2",".01%","100.00%","0","0%","0%","2",".01%"
"Asian","151",".35%","94.97%","8",".26%","5.03%","159",".34%"
"Hispanic","1,870","4.28%","97.55%","47","1.55%","2.45%","1,917","4.10%"
"Native American","20",".05%","95.24%","1",".03%","4.76%","21",".04%"
"Total Reported","43,715","100%","93.52%","3,028","100%","6.48%","46,743","100%"
"Not Reported","0","","","0","","","0",""
"Grand Total","43,715","","","3,028","","","46,743",""
