"Race Group","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"White","16,364","36.52%","92.40%","1,345","48.80%","7.60%","17,709","37.23%"
"Black","28,350","63.27%","95.27%","1,406","51.02%","4.73%","29,756","62.56%"
"Indian","50",".11%","96.15%","2",".07%","3.85%","52",".11%"
"Asian","47",".10%","94.00%","3",".11%","6.00%","50",".11%"
"Total Reported","44,811","100%","94.21%","2,756","100%","5.79%","47,567","100%"
"Not Reported","179","","","6","","","185",""
"Grand Total","44,990","","","2,762","","","47,752",""
