"Race Group","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"White","18,111","36.19%","90.33%","1,939","52.35%","9.67%","20,050","37.31%"
"Black","31,803","63.55%","94.77%","1,754","47.35%","5.23%","33,557","62.44%"
"Indian","67",".13%","95.71%","3",".08%","4.29%","70",".13%"
"Asian","60",".12%","88.24%","8",".22%","11.76%","68",".13%"
"Total Reported","50,041","100%","93.11%","3,704","100%","6.89%","53,745","100%"
"Not Reported","290","","","14","","","304",""
"Grand Total","50,331","","","3,718","","","54,049",""
