"Race Group","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"White","17,981","37.30%","90.58%","1,871","53.12%","9.42%","19,852","38.38%"
"Black","30,119","62.49%","94.83%","1,643","46.65%","5.17%","31,762","61.41%"
"Indian","58",".12%","93.55%","4",".11%","6.45%","62",".12%"
"Asian","42",".09%","91.30%","4",".11%","8.70%","46",".09%"
"Total Reported","48,200","100%","93.19%","3,522","100%","6.81%","51,722","100%"
"Not Reported","226","","","14","","","240",""
"Grand Total","48,426","","","3,536","","","51,962",""
