"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","5","0.01%","100.00%","","","","5","0.01%"
"15","26","0.06%","100.00%","","","","26","0.05%"
"16","96","0.21%","96.00%","4","0.12%","4.00%","100","0.21%"
"17","451","1.00%","94.55%","26","0.78%","5.45%","477","0.98%"
"18","1,039","2.30%","96.65%","36","1.08%","3.35%","1,075","2.21%"
"19","1,485","3.28%","96.62%","52","1.56%","3.38%","1,537","3.16%"
"20","1,657","3.66%","95.67%","75","2.24%","4.33%","1,732","3.57%"
"21","1,729","3.82%","95.37%","84","2.51%","4.63%","1,813","3.73%"
"22","1,783","3.94%","94.84%","97","2.90%","5.16%","1,880","3.87%"
"23","1,712","3.79%","94.69%","96","2.87%","5.31%","1,808","3.72%"
"24","1,642","3.63%","93.24%","119","3.56%","6.76%","1,761","3.63%"
"25","1,555","3.44%","93.51%","108","3.23%","6.49%","1,663","3.42%"
"26","1,591","3.52%","93.92%","103","3.08%","6.08%","1,694","3.49%"
"27","1,615","3.57%","94.00%","103","3.08%","6.00%","1,718","3.54%"
"28","1,537","3.40%","92.87%","118","3.53%","7.13%","1,655","3.41%"
"29","1,541","3.41%","93.39%","109","3.26%","6.61%","1,650","3.40%"
"30","1,532","3.39%","91.79%","137","4.10%","8.21%","1,669","3.44%"
"31","1,492","3.30%","92.73%","117","3.50%","7.27%","1,609","3.31%"
"32","1,429","3.16%","91.19%","138","4.13%","8.81%","1,567","3.23%"
"33","1,400","3.10%","91.98%","122","3.65%","8.02%","1,522","3.13%"
"34","1,325","2.93%","90.07%","146","4.37%","9.93%","1,471","3.03%"
"35","1,262","2.79%","92.86%","97","2.90%","7.14%","1,359","2.80%"
"36","1,257","2.78%","92.02%","109","3.26%","7.98%","1,366","2.81%"
"37","1,194","2.64%","91.35%","113","3.38%","8.65%","1,307","2.69%"
"38","1,088","2.41%","91.20%","105","3.14%","8.80%","1,193","2.46%"
"39","1,060","2.34%","92.66%","84","2.51%","7.34%","1,144","2.36%"
"40","1,054","2.33%","90.39%","112","3.35%","9.61%","1,166","2.40%"
"41","1,054","2.33%","92.70%","83","2.48%","7.30%","1,137","2.34%"
"42","883","1.95%","91.98%","77","2.30%","8.02%","960","1.98%"
"43","858","1.90%","92.36%","71","2.12%","7.64%","929","1.91%"
"44","743","1.64%","91.28%","71","2.12%","8.72%","814","1.68%"
"45","724","1.60%","90.95%","72","2.15%","9.05%","796","1.64%"
"46","662","1.46%","92.33%","55","1.64%","7.67%","717","1.48%"
"47","581","1.28%","90.78%","59","1.76%","9.22%","640","1.32%"
"48","610","1.35%","92.42%","50","1.50%","7.58%","660","1.36%"
"49","527","1.17%","91.02%","52","1.56%","8.98%","579","1.19%"
"50","548","1.21%","93.20%","40","1.20%","6.80%","588","1.21%"
"51","457","1.01%","93.08%","34","1.02%","6.92%","491","1.01%"
"52","448","0.99%","92.37%","37","1.11%","7.63%","485","1.00%"
"53","449","0.99%","93.54%","31","0.93%","6.46%","480","0.99%"
"54","354","0.78%","92.67%","28","0.84%","7.33%","382","0.79%"
"55","357","0.79%","93.95%","23","0.69%","6.05%","380","0.78%"
"56","306","0.68%","92.45%","25","0.75%","7.55%","331","0.68%"
"57","326","0.72%","94.77%","18","0.54%","5.23%","344","0.71%"
"58","266","0.59%","93.99%","17","0.51%","6.01%","283","0.58%"
"59","237","0.52%","91.86%","21","0.63%","8.14%","258","0.53%"
"60","207","0.46%","92.41%","17","0.51%","7.59%","224","0.46%"
"61","184","0.41%","93.40%","13","0.39%","6.60%","197","0.41%"
"62","166","0.37%","95.40%","8","0.24%","4.60%","174","0.36%"
"63","121","0.27%","94.53%","7","0.21%","5.47%","128","0.26%"
"64","97","0.21%","95.10%","5","0.15%","4.90%","102","0.21%"
"65","102","0.23%","96.23%","4","0.12%","3.77%","106","0.22%"
"66","63","0.14%","92.65%","5","0.15%","7.35%","68","0.14%"
"67","57","0.13%","93.44%","4","0.12%","6.56%","61","0.13%"
"68","61","0.13%","96.83%","2","0.06%","3.17%","63","0.13%"
"69","40","0.09%","97.56%","1","0.03%","2.44%","41","0.08%"
"70","36","0.08%","100.00%","","","","36","0.07%"
"71","26","0.06%","96.30%","1","0.03%","3.70%","27","0.06%"
"72","18","0.04%","94.74%","1","0.03%","5.26%","19","0.04%"
"73","16","0.04%","100.00%","","","","16","0.03%"
"74","13","0.03%","92.86%","1","0.03%","7.14%","14","0.03%"
"75","17","0.04%","94.44%","1","0.03%","5.56%","18","0.04%"
"76","8","0.02%","100.00%","","","","8","0.02%"
"77","7","0.02%","100.00%","","","","7","0.01%"
"78","9","0.02%","100.00%","","","","9","0.02%"
"79","3","0.01%","100.00%","","","","3","0.01%"
"80","8","0.02%","100.00%","","","","8","0.02%"
"81","9","0.02%","100.00%","","","","9","0.02%"
"82","3","0.01%","100.00%","","","","3","0.01%"
"83","2","0.01%","100.00%","","","","2","0.01%"
"87","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","45,222","100%","93.11%","3,344","100%","6.89%","48,566","100%"
"Not Reported","1",,,"0",,,"1",
"Grand Total","45,223",,,"3,344",,,"48,567",
