"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","3","0.01%","100.00%","","","","3","0.01%"
"15","25","0.05%","100.00%","","","","25","0.05%"
"16","78","0.16%","98.73%","1","0.03%","1.27%","79","0.15%"
"17","422","0.88%","93.78%","28","0.74%","6.22%","450","0.87%"
"18","1,075","2.25%","96.50%","39","1.04%","3.50%","1,114","2.16%"
"19","1,445","3.02%","97.04%","44","1.17%","2.96%","1,489","2.89%"
"20","1,633","3.42%","95.78%","72","1.91%","4.22%","1,705","3.31%"
"21","1,679","3.51%","95.45%","80","2.12%","4.55%","1,759","3.41%"
"22","1,802","3.77%","93.66%","122","3.24%","6.34%","1,924","3.73%"
"23","1,731","3.62%","94.08%","109","2.90%","5.92%","1,840","3.57%"
"24","1,686","3.53%","93.10%","125","3.32%","6.90%","1,811","3.51%"
"25","1,631","3.41%","93.15%","120","3.19%","6.85%","1,751","3.40%"
"26","1,676","3.51%","93.84%","110","2.92%","6.16%","1,786","3.46%"
"27","1,597","3.34%","93.50%","111","2.95%","6.50%","1,708","3.31%"
"28","1,575","3.29%","93.69%","106","2.82%","6.31%","1,681","3.26%"
"29","1,615","3.38%","93.03%","121","3.21%","6.97%","1,736","3.37%"
"30","1,535","3.21%","91.31%","146","3.88%","8.69%","1,681","3.26%"
"31","1,551","3.24%","92.32%","129","3.43%","7.68%","1,680","3.26%"
"32","1,572","3.29%","89.93%","176","4.67%","10.07%","1,748","3.39%"
"33","1,499","3.14%","91.40%","141","3.75%","8.60%","1,640","3.18%"
"34","1,460","3.05%","90.80%","148","3.93%","9.20%","1,608","3.12%"
"35","1,408","2.95%","92.03%","122","3.24%","7.97%","1,530","2.97%"
"36","1,321","2.76%","91.17%","128","3.40%","8.83%","1,449","2.81%"
"37","1,263","2.64%","90.28%","136","3.61%","9.72%","1,399","2.71%"
"38","1,204","2.52%","91.14%","117","3.11%","8.86%","1,321","2.56%"
"39","1,175","2.46%","91.80%","105","2.79%","8.20%","1,280","2.48%"
"40","1,119","2.34%","91.65%","102","2.71%","8.35%","1,221","2.37%"
"41","1,160","2.43%","91.19%","112","2.97%","8.81%","1,272","2.47%"
"42","994","2.08%","92.12%","85","2.26%","7.88%","1,079","2.09%"
"43","924","1.93%","91.21%","89","2.36%","8.79%","1,013","1.96%"
"44","863","1.81%","91.32%","82","2.18%","8.68%","945","1.83%"
"45","828","1.73%","90.59%","86","2.28%","9.41%","914","1.77%"
"46","746","1.56%","92.21%","63","1.67%","7.79%","809","1.57%"
"47","670","1.40%","90.66%","69","1.83%","9.34%","739","1.43%"
"48","610","1.28%","90.37%","65","1.73%","9.63%","675","1.31%"
"49","585","1.22%","92.42%","48","1.27%","7.58%","633","1.23%"
"50","560","1.17%","90.61%","58","1.54%","9.39%","618","1.20%"
"51","501","1.05%","92.44%","41","1.09%","7.56%","542","1.05%"
"52","498","1.04%","91.38%","47","1.25%","8.62%","545","1.06%"
"53","478","1.00%","92.28%","40","1.06%","7.72%","518","1.00%"
"54","380","0.79%","92.01%","33","0.88%","7.99%","413","0.80%"
"55","398","0.83%","93.43%","28","0.74%","6.57%","426","0.83%"
"56","347","0.73%","92.78%","27","0.72%","7.22%","374","0.73%"
"57","334","0.70%","94.08%","21","0.56%","5.92%","355","0.69%"
"58","326","0.68%","93.95%","21","0.56%","6.05%","347","0.67%"
"59","263","0.55%","92.93%","20","0.53%","7.07%","283","0.55%"
"60","245","0.51%","93.16%","18","0.48%","6.84%","263","0.51%"
"61","223","0.47%","93.31%","16","0.42%","6.69%","239","0.46%"
"62","193","0.40%","94.61%","11","0.29%","5.39%","204","0.40%"
"63","134","0.28%","91.16%","13","0.35%","8.84%","147","0.29%"
"64","122","0.26%","94.57%","7","0.19%","5.43%","129","0.25%"
"65","120","0.25%","96.00%","5","0.13%","4.00%","125","0.24%"
"66","103","0.22%","94.50%","6","0.16%","5.50%","109","0.21%"
"67","72","0.15%","96.00%","3","0.08%","4.00%","75","0.15%"
"68","71","0.15%","93.42%","5","0.13%","6.58%","76","0.15%"
"69","54","0.11%","94.74%","3","0.08%","5.26%","57","0.11%"
"70","41","0.09%","97.62%","1","0.03%","2.38%","42","0.08%"
"71","36","0.08%","97.30%","1","0.03%","2.70%","37","0.07%"
"72","28","0.06%","96.55%","1","0.03%","3.45%","29","0.06%"
"73","16","0.03%","100.00%","","","","16","0.03%"
"74","21","0.04%","95.45%","1","0.03%","4.55%","22","0.04%"
"75","14","0.03%","100.00%","","","","14","0.03%"
"76","15","0.03%","93.75%","1","0.03%","6.25%","16","0.03%"
"77","7","0.01%","100.00%","","","","7","0.01%"
"78","6","0.01%","100.00%","","","","6","0.01%"
"79","3","0.01%","100.00%","","","","3","0.01%"
"80","8","0.02%","100.00%","","","","8","0.02%"
"81","12","0.03%","100.00%","","","","12","0.02%"
"82","5","0.01%","100.00%","","","","5","0.01%"
"83","4","0.01%","100.00%","","","","4","0.01%"
"84","1","0.01%","100.00%","","","","1","0.01%"
"86","2","0.01%","100.00%","","","","2","0.01%"
"87","1","0.01%","100.00%","","","","1","0.01%"
"90","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","47,804","100%","92.70%","3,765","100%","7.30%","51,569","100%"
"Not Reported","1",,,"0",,,"1",
"Grand Total","47,805",,,"3,765",,,"51,570",
