"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","3","0.01%","100.00%","","","","3","0.01%"
"15","26","0.06%","100.00%","","","","26","0.05%"
"16","80","0.17%","97.56%","2","0.05%","2.44%","82","0.16%"
"17","436","0.93%","93.97%","28","0.76%","6.03%","464","0.92%"
"18","1,069","2.27%","96.48%","39","1.06%","3.52%","1,108","2.19%"
"19","1,425","3.03%","97.00%","44","1.20%","3.00%","1,469","2.90%"
"20","1,632","3.47%","95.83%","71","1.93%","4.17%","1,703","3.36%"
"21","1,672","3.56%","95.16%","85","2.31%","4.84%","1,757","3.47%"
"22","1,795","3.82%","94.28%","109","2.96%","5.72%","1,904","3.76%"
"23","1,745","3.71%","94.22%","107","2.91%","5.78%","1,852","3.65%"
"24","1,666","3.54%","93.75%","111","3.02%","6.25%","1,777","3.51%"
"25","1,619","3.44%","92.78%","126","3.43%","7.22%","1,745","3.44%"
"26","1,652","3.52%","93.70%","111","3.02%","6.30%","1,763","3.48%"
"27","1,631","3.47%","93.68%","110","2.99%","6.32%","1,741","3.44%"
"28","1,553","3.30%","93.16%","114","3.10%","6.84%","1,667","3.29%"
"29","1,625","3.46%","93.02%","122","3.32%","6.98%","1,747","3.45%"
"30","1,545","3.29%","91.31%","147","4.00%","8.69%","1,692","3.34%"
"31","1,522","3.24%","92.19%","129","3.51%","7.81%","1,651","3.26%"
"32","1,507","3.21%","89.86%","170","4.62%","10.14%","1,677","3.31%"
"33","1,509","3.21%","92.12%","129","3.51%","7.88%","1,638","3.23%"
"34","1,431","3.04%","90.68%","147","4.00%","9.32%","1,578","3.11%"
"35","1,351","2.87%","92.09%","116","3.15%","7.91%","1,467","2.90%"
"36","1,309","2.79%","91.60%","120","3.26%","8.40%","1,429","2.82%"
"37","1,268","2.70%","91.09%","124","3.37%","8.91%","1,392","2.75%"
"38","1,174","2.50%","91.15%","114","3.10%","8.85%","1,288","2.54%"
"39","1,132","2.41%","91.59%","104","2.83%","8.41%","1,236","2.44%"
"40","1,103","2.35%","90.41%","117","3.18%","9.59%","1,220","2.41%"
"41","1,106","2.35%","90.80%","112","3.05%","9.20%","1,218","2.40%"
"42","970","2.06%","92.29%","81","2.20%","7.71%","1,051","2.07%"
"43","887","1.89%","91.35%","84","2.28%","8.65%","971","1.92%"
"44","814","1.73%","90.95%","81","2.20%","9.05%","895","1.77%"
"45","794","1.69%","89.92%","89","2.42%","10.08%","883","1.74%"
"46","756","1.61%","92.53%","61","1.66%","7.47%","817","1.61%"
"47","631","1.34%","90.53%","66","1.79%","9.47%","697","1.38%"
"48","610","1.30%","91.04%","60","1.63%","8.96%","670","1.32%"
"49","555","1.18%","91.58%","51","1.39%","8.42%","606","1.20%"
"50","544","1.16%","90.97%","54","1.47%","9.03%","598","1.18%"
"51","487","1.04%","93.65%","33","0.90%","6.35%","520","1.03%"
"52","491","1.04%","91.60%","45","1.22%","8.40%","536","1.06%"
"53","452","0.96%","92.43%","37","1.01%","7.57%","489","0.97%"
"54","386","0.82%","91.47%","36","0.98%","8.53%","422","0.83%"
"55","379","0.81%","94.99%","20","0.54%","5.01%","399","0.79%"
"56","326","0.69%","91.57%","30","0.82%","8.43%","356","0.70%"
"57","332","0.71%","94.05%","21","0.57%","5.95%","353","0.70%"
"58","303","0.64%","94.10%","19","0.52%","5.90%","322","0.64%"
"59","261","0.56%","93.21%","19","0.52%","6.79%","280","0.55%"
"60","232","0.49%","94.31%","14","0.38%","5.69%","246","0.49%"
"61","203","0.43%","93.12%","15","0.41%","6.88%","218","0.43%"
"62","193","0.41%","95.54%","9","0.24%","4.46%","202","0.40%"
"63","124","0.26%","91.85%","11","0.30%","8.15%","135","0.27%"
"64","105","0.22%","93.75%","7","0.19%","6.25%","112","0.22%"
"65","102","0.22%","95.33%","5","0.14%","4.67%","107","0.21%"
"66","84","0.18%","93.33%","6","0.16%","6.67%","90","0.18%"
"67","65","0.14%","94.20%","4","0.11%","5.80%","69","0.14%"
"68","71","0.15%","94.67%","4","0.11%","5.33%","75","0.15%"
"69","47","0.10%","95.92%","2","0.05%","4.08%","49","0.10%"
"70","38","0.08%","95.00%","2","0.05%","5.00%","40","0.08%"
"71","31","0.07%","96.88%","1","0.03%","3.13%","32","0.06%"
"72","25","0.05%","96.15%","1","0.03%","3.85%","26","0.05%"
"73","17","0.04%","100.00%","","","","17","0.03%"
"74","21","0.04%","95.45%","1","0.03%","4.55%","22","0.04%"
"75","14","0.03%","100.00%","","","","14","0.03%"
"76","12","0.03%","100.00%","","","","12","0.02%"
"77","7","0.01%","100.00%","","","","7","0.01%"
"78","6","0.01%","100.00%","","","","6","0.01%"
"79","4","0.01%","100.00%","","","","4","0.01%"
"80","9","0.02%","100.00%","","","","9","0.02%"
"81","11","0.02%","100.00%","","","","11","0.02%"
"82","3","0.01%","100.00%","","","","3","0.01%"
"83","3","0.01%","100.00%","","","","3","0.01%"
"84","1","0.01%","100.00%","","","","1","0.01%"
"86","1","0.01%","100.00%","","","","1","0.01%"
"87","1","0.01%","100.00%","","","","1","0.01%"
"90","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","46,996","100%","92.74%","3,677","100%","7.26%","50,673","100%"
"Not Reported","1",,,"0",,,"1",
"Grand Total","46,997",,,"3,677",,,"50,674",
