"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","5","0.01%","100.00%","","","","5","0.01%"
"15","27","0.06%","100.00%","","","","27","0.06%"
"16","100","0.22%","97.09%","3","0.09%","2.91%","103","0.21%"
"17","458","1.02%","94.63%","26","0.79%","5.37%","484","1.00%"
"18","1,059","2.36%","96.62%","37","1.12%","3.38%","1,096","2.27%"
"19","1,489","3.32%","96.81%","49","1.48%","3.19%","1,538","3.19%"
"20","1,676","3.73%","95.66%","76","2.30%","4.34%","1,752","3.63%"
"21","1,719","3.83%","95.50%","81","2.45%","4.50%","1,800","3.73%"
"22","1,775","3.95%","94.87%","96","2.90%","5.13%","1,871","3.88%"
"23","1,711","3.81%","94.69%","96","2.90%","5.31%","1,807","3.75%"
"24","1,629","3.63%","93.14%","120","3.63%","6.86%","1,749","3.63%"
"25","1,563","3.48%","93.26%","113","3.42%","6.74%","1,676","3.48%"
"26","1,591","3.54%","94.14%","99","2.99%","5.86%","1,690","3.51%"
"27","1,628","3.63%","93.83%","107","3.24%","6.17%","1,735","3.60%"
"28","1,542","3.43%","93.12%","114","3.45%","6.88%","1,656","3.43%"
"29","1,571","3.50%","93.57%","108","3.27%","6.43%","1,679","3.48%"
"30","1,535","3.42%","92.08%","132","3.99%","7.92%","1,667","3.46%"
"31","1,468","3.27%","92.33%","122","3.69%","7.67%","1,590","3.30%"
"32","1,412","3.14%","91.45%","132","3.99%","8.55%","1,544","3.20%"
"33","1,375","3.06%","91.79%","123","3.72%","8.21%","1,498","3.11%"
"34","1,294","2.88%","89.67%","149","4.51%","10.33%","1,443","2.99%"
"35","1,260","2.81%","92.78%","98","2.96%","7.22%","1,358","2.82%"
"36","1,230","2.74%","91.72%","111","3.36%","8.28%","1,341","2.78%"
"37","1,176","2.62%","91.38%","111","3.36%","8.62%","1,287","2.67%"
"38","1,072","2.39%","91.39%","101","3.05%","8.61%","1,173","2.43%"
"39","1,063","2.37%","92.35%","88","2.66%","7.65%","1,151","2.39%"
"40","1,040","2.32%","90.75%","106","3.21%","9.25%","1,146","2.38%"
"41","1,050","2.34%","92.35%","87","2.63%","7.65%","1,137","2.36%"
"42","865","1.93%","91.83%","77","2.33%","8.17%","942","1.95%"
"43","838","1.87%","92.39%","69","2.09%","7.61%","907","1.88%"
"44","722","1.61%","90.70%","74","2.24%","9.30%","796","1.65%"
"45","706","1.57%","92.41%","58","1.75%","7.59%","764","1.58%"
"46","641","1.43%","92.50%","52","1.57%","7.50%","693","1.44%"
"47","580","1.29%","90.91%","58","1.75%","9.09%","638","1.32%"
"48","605","1.35%","92.93%","46","1.39%","7.07%","651","1.35%"
"49","520","1.16%","91.23%","50","1.51%","8.77%","570","1.18%"
"50","537","1.20%","92.75%","42","1.27%","7.25%","579","1.20%"
"51","451","1.00%","92.23%","38","1.15%","7.77%","489","1.01%"
"52","441","0.98%","93.23%","32","0.97%","6.77%","473","0.98%"
"53","431","0.96%","93.90%","28","0.85%","6.10%","459","0.95%"
"54","353","0.79%","92.89%","27","0.82%","7.11%","380","0.79%"
"55","352","0.78%","93.62%","24","0.73%","6.38%","376","0.78%"
"56","304","0.68%","92.97%","23","0.70%","7.03%","327","0.68%"
"57","325","0.72%","93.66%","22","0.67%","6.34%","347","0.72%"
"58","267","0.59%","93.36%","19","0.57%","6.64%","286","0.59%"
"59","231","0.51%","91.67%","21","0.64%","8.33%","252","0.52%"
"60","200","0.45%","92.17%","17","0.51%","7.83%","217","0.45%"
"61","174","0.39%","94.05%","11","0.33%","5.95%","185","0.38%"
"62","158","0.35%","95.18%","8","0.24%","4.82%","166","0.34%"
"63","113","0.25%","94.96%","6","0.18%","5.04%","119","0.25%"
"64","95","0.21%","97.94%","2","0.06%","2.06%","97","0.20%"
"65","94","0.21%","95.92%","4","0.12%","4.08%","98","0.20%"
"66","59","0.13%","92.19%","5","0.15%","7.81%","64","0.13%"
"67","60","0.13%","93.75%","4","0.12%","6.25%","64","0.13%"
"68","59","0.13%","98.33%","1","0.03%","1.67%","60","0.12%"
"69","38","0.08%","97.44%","1","0.03%","2.56%","39","0.08%"
"70","37","0.08%","100.00%","","","","37","0.08%"
"71","25","0.06%","96.15%","1","0.03%","3.85%","26","0.05%"
"72","19","0.04%","95.00%","1","0.03%","5.00%","20","0.04%"
"73","16","0.04%","100.00%","","","","16","0.03%"
"74","13","0.03%","92.86%","1","0.03%","7.14%","14","0.03%"
"75","15","0.03%","100.00%","","","","15","0.03%"
"76","7","0.02%","100.00%","","","","7","0.01%"
"77","6","0.01%","100.00%","","","","6","0.01%"
"78","7","0.02%","100.00%","","","","7","0.01%"
"79","3","0.01%","100.00%","","","","3","0.01%"
"80","7","0.02%","100.00%","","","","7","0.01%"
"81","9","0.02%","100.00%","","","","9","0.02%"
"82","3","0.01%","100.00%","","","","3","0.01%"
"83","2","0.01%","100.00%","","","","2","0.01%"
"87","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","44,908","100%","93.14%","3,307","100%","6.86%","48,215","100%"
"Not Reported","1",,,"0",,,"1",
"Grand Total","44,909",,,"3,307",,,"48,216",
