"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"054  Evans County","87","0.18%","92.55%","7","0.17%","7.45%","94","0.18%"
"055  Fannin County","106","0.22%","85.48%","18","0.45%","14.52%","124","0.23%"
"056  Fayette County","373","0.76%","88.81%","47","1.16%","11.19%","420","0.79%"
"057  Floyd County","945","1.92%","90.95%","94","2.33%","9.05%","1,039","1.95%"
"058  Forsyth County","406","0.83%","87.69%","57","1.41%","12.31%","463","0.87%"
"059  Franklin County","181","0.37%","89.16%","22","0.54%","10.84%","203","0.38%"
"060  Fulton County","4,758","9.68%","95.01%","250","6.19%","4.99%","5,008","9.42%"
"061  Gilmer County","118","0.24%","92.91%","9","0.22%","7.09%","127","0.24%"
"062  Glascock County","12","0.02%","100.0%","","","","12","0.02%"
"063  Glynn County","567","1.15%","94.5%","33","0.82%","5.5%","600","1.13%"
"064  Gordon County","362","0.74%","88.29%","48","1.19%","11.71%","410","0.77%"
"065  Grady County","215","0.44%","89.21%","26","0.64%","10.79%","241","0.45%"
"066  Greene County","121","0.25%","90.3%","13","0.32%","9.7%","134","0.25%"
"067  Gwinnett County","2,415","4.91%","93.53%","167","4.13%","6.47%","2,582","4.85%"
"068  Habersham County","124","0.25%","86.11%","20","0.5%","13.89%","144","0.27%"
"069  Hall County","756","1.54%","91.75%","68","1.68%","8.25%","824","1.55%"
"070  Hancock County","50","0.1%","94.34%","3","0.07%","5.66%","53","0.1%"
"071  Haralson County","164","0.33%","89.13%","20","0.5%","10.87%","184","0.35%"
"072  Harris County","110","0.22%","94.02%","7","0.17%","5.98%","117","0.22%"
"073  Hart County","158","0.32%","94.05%","10","0.25%","5.95%","168","0.32%"
"074  Heard County","55","0.11%","88.71%","7","0.17%","11.29%","62","0.12%"
"075  Henry County","697","1.42%","90.17%","76","1.88%","9.83%","773","1.45%"
"076  Houston County","916","1.86%","91.51%","85","2.1%","8.49%","1,001","1.88%"
"077 
Irwin County","74","0.15%","91.36%","7","0.17%","8.64%","81","0.15%"
"078 
Jackson County","286","0.58%","90.79%","29","0.72%","9.21%","315","0.59%"
"079 
Jasper County","59","0.12%","95.16%","3","0.07%","4.84%","62","0.12%"
"080 
Jeff Davis County","95","0.19%","92.23%","8","0.2%","7.77%","103","0.19%"
