"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Coweta County","581","1.16%","93.71%","39","1.04%","6.29%","620","1.15%"
"Crawford County","20",".04%","100.00%","","","","20",".04%"
"Crisp County","290",".58%","93.25%","21",".56%","6.75%","311",".58%"
"Dade County","98",".20%","96.08%","4",".11%","3.92%","102",".19%"
"Dawson County","114",".23%","91.20%","11",".29%","8.80%","125",".23%"
"Decatur County","240",".48%","95.62%","11",".29%","4.38%","251",".46%"
"Dekalb County","3,107","6.18%","95.02%","163","4.36%","4.98%","3,270","6.06%"
"Dodge County","166",".33%","92.74%","13",".35%","7.26%","179",".33%"
"Dooly County","98",".20%","94.23%","6",".16%","5.77%","104",".19%"
"Dougherty County","966","1.92%","94.99%","51","1.36%","5.01%","1,017","1.88%"
"Douglas County","1,101","2.19%","89.51%","129","3.45%","10.49%","1,230","2.28%"
"Early County","96",".19%","92.31%","8",".21%","7.69%","104",".19%"
"Echols County","9",".02%","100.00%","","","","9",".02%"
"Effingham County","217",".43%","91.18%","21",".56%","8.82%","238",".44%"
"Elbert County","133",".26%","93.01%","10",".27%","6.99%","143",".26%"
"Emanuel County","170",".34%","93.41%","12",".32%","6.59%","182",".34%"
"Evans County","89",".18%","93.68%","6",".16%","6.32%","95",".18%"
"Fannin County","86",".17%","84.31%","16",".43%","15.69%","102",".19%"
"Fayette County","346",".69%","88.95%","43","1.15%","11.05%","389",".72%"
"Floyd County","907","1.80%","89.45%","107","2.86%","10.55%","1,014","1.88%"
"Forsyth County","397",".79%","91.06%","39","1.04%","8.94%","436",".81%"
"Franklin County","147",".29%","93.04%","11",".29%","6.96%","158",".29%"
"Fulton County","5,093","10.13%","96.19%","202","5.40%","3.81%","5,295","9.81%"
"Gilmer County","92",".18%","92.93%","7",".19%","7.07%","99",".18%"
"Glascock County","6",".01%","100.00%","","","","6",".01%"
"Glynn County","547","1.09%","92.40%","45","1.20%","7.60%","592","1.10%"
"Gordon County","392",".78%","86.53%","61","1.63%","13.47%","453",".84%"
"Grady County","156",".31%","95.12%","8",".21%","4.88%","164",".30%"
"Greene County","124",".25%","94.66%","7",".19%","5.34%","131",".24%"
"Gwinnett County","2,468","4.91%","92.82%","191","5.11%","7.18%","2,659","4.92%"
"Habersham County","100",".20%","93.46%","7",".19%","6.54%","107",".20%"
"Hall County","707","1.41%","91.94%","62","1.66%","8.06%","769","1.42%"
"Hancock County","34",".07%","97.14%","1",".03%","2.86%","35",".06%"
"Haralson County","143",".28%","94.08%","9",".24%","5.92%","152",".28%"
"Harris County","111",".22%","90.24%","12",".32%","9.76%","123",".23%"
"Hart County","151",".30%","95.57%","7",".19%","4.43%","158",".29%"
"Heard County","50",".10%","92.59%","4",".11%","7.41%","54",".10%"
"Henry County","516","1.03%","89.74%","59","1.58%","10.26%","575","1.06%"
