"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Terrell County","51","0.1%","94.44%","3","0.07%","5.56%","54","0.1%"
"Thomas County","234","0.48%","95.12%","12","0.3%","4.88%","246","0.46%"
"Tift County","288","0.59%","95.05%","15","0.37%","4.95%","303","0.57%"
"Toombs County","295","0.6%","92.19%","25","0.62%","7.81%","320","0.6%"
"Towns County","48","0.1%","76.19%","15","0.37%","23.81%","63","0.12%"
"Treutlen County","56","0.11%","94.92%","3","0.07%","5.08%","59","0.11%"
"Troup County","574","1.17%","91.84%","51","1.26%","8.16%","625","1.17%"
"Turner County","66","0.13%","95.65%","3","0.07%","4.35%","69","0.13%"
"Twiggs County","32","0.07%","86.49%","5","0.12%","13.51%","37","0.07%"
"Union County","78","0.16%","86.67%","12","0.3%","13.33%","90","0.17%"
"Upson County","221","0.45%","92.08%","19","0.47%","7.92%","240","0.45%"
"Walker County","391","0.79%","92.43%","32","0.79%","7.57%","423","0.79%"
"Walton County","636","1.29%","90.21%","69","1.7%","9.79%","705","1.32%"
"Ware County","262","0.53%","89.73%","30","0.74%","10.27%","292","0.55%"
"Warren County","27","0.05%","96.43%","1","0.02%","3.57%","28","0.05%"
"Washington County","173","0.35%","94.02%","11","0.27%","5.98%","184","0.35%"
"Wayne County","177","0.36%","87.19%","26","0.64%","12.81%","203","0.38%"
"Webster County","14","0.03%","100.0%","","","","14","0.03%"
"Wheeler County","25","0.05%","89.29%","3","0.07%","10.71%","28","0.05%"
"White County","93","0.19%","92.08%","8","0.2%","7.92%","101","0.19%"
"Whitfield County","750","1.52%","87.21%","110","2.71%","12.79%","860","1.61%"
"Wilcox County","62","0.13%","93.94%","4","0.1%","6.06%","66","0.12%"
"Wilkes County","73","0.15%","97.33%","2","0.05%","2.67%","75","0.14%"
"Wilkinson County","37","0.08%","97.37%","1","0.02%","2.63%","38","0.07%"
"Worth County","132","0.27%","91.67%","12","0.3%","8.33%","144","0.27%"
"Total Reported","49,218","100.00%","92.38%","4,062","100.00%","7.62%","53,280","100.00%"
