"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"027  Chattooga County","171","0.35%","89.06%","21","0.52%","10.94%","192","0.36%"
"028  Cherokee County","654","1.33%","92.77%","51","1.26%","7.23%","705","1.33%"
"029  Clarke County","519","1.06%","94.19%","32","0.79%","5.81%","551","1.04%"
"030  Clay County","12","0.02%","92.31%","1","0.02%","7.69%","13","0.02%"
"031  Clayton County","1,155","2.35%","92.77%","90","2.23%","7.23%","1,245","2.34%"
"032  Clinch County","45","0.09%","93.75%","3","0.07%","6.25%","48","0.09%"
"033  Cobb County","2,150","4.37%","93.19%","157","3.89%","6.81%","2,307","4.34%"
"034  Coffee County","306","0.62%","91.34%","29","0.72%","8.66%","335","0.63%"
"035  Colquitt County","200","0.41%","96.62%","7","0.17%","3.38%","207","0.39%"
"036  Columbia County","507","1.03%","88.33%","67","1.66%","11.67%","574","1.08%"
"037  Cook County","134","0.27%","91.16%","13","0.32%","8.84%","147","0.28%"
"038  Coweta County","713","1.45%","93.08%","53","1.31%","6.92%","766","1.44%"
"039  Crawford County","30","0.06%","93.75%","2","0.05%","6.25%","32","0.06%"
"040  Crisp County","375","0.76%","91.02%","37","0.92%","8.98%","412","0.77%"
"041  Dade County","97","0.2%","88.99%","12","0.3%","11.01%","109","0.2%"
"042  Dawson County","130","0.26%","82.8%","27","0.67%","17.2%","157","0.3%"
"043  Decatur County","323","0.66%","89.23%","39","0.97%","10.77%","362","0.68%"
"044  Dekalb County","2,694","5.48%","94.93%","144","3.57%","5.07%","2,838","5.34%"
"045  Dodge County","125","0.25%","90.58%","13","0.32%","9.42%","138","0.26%"
"046  Dooly County","129","0.26%","88.97%","16","0.4%","11.03%","145","0.27%"
"047  Dougherty County","725","1.48%","96.15%","29","0.72%","3.85%","754","1.42%"
"048  Douglas County","860","1.75%","90.81%","87","2.15%","9.19%","947","1.78%"
"049  Early County","74","0.15%","97.37%","2","0.05%","2.63%","76","0.14%"
"050  Echols County","13","0.03%","92.86%","1","0.02%","7.14%","14","0.03%"
"051  Effingham County","344","0.7%","88.89%","43","1.06%","11.11%","387","0.73%"
"052  Elbert County","148","0.3%","90.8%","15","0.37%","9.2%","163","0.31%"
"053  Emanuel County","221","0.45%","93.25%","16","0.4%","6.75%","237","0.45%"
