"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Webster County","7",".01%","100.00%","","","","7",".01%"
"Wheeler County","23",".05%","92.00%","2",".05%","8.00%","25",".05%"
"White County","105",".21%","85.37%","18",".48%","14.63%","123",".23%"
"Whitfield County","611","1.21%","87.29%","89","2.37%","12.71%","700","1.29%"
"Wilcox County","36",".07%","97.30%","1",".03%","2.70%","37",".07%"
"Wilkes County","67",".13%","95.71%","3",".08%","4.29%","70",".13%"
"Wilkinson County","50",".10%","100.00%","","","","50",".09%"
"Worth County","122",".24%","93.85%","8",".21%","6.15%","130",".24%"
"Troup County Ci","1",".01%","100.00%","","","","1",".01%"
"Total Rported","50,341","100%","93.07%","3,750","100%","6.93%","54,091","100%"
