"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"135  
Terrell County","46","0.09%","93.88%","3","0.07%","6.12%","49","0.09%"
"136  Thomas County","220","0.45%","96.07%","9","0.22%","3.93%","229","0.43%"
"137  Tift County","306","0.62%","95.63%","14","0.35%","4.38%","320","0.6%"
"138  Toombs County","291","0.59%","93.27%","21","0.52%","6.73%","312","0.59%"
"139  Towns County","52","0.11%","81.25%","12","0.3%","18.75%","64","0.12%"
"140  
Treutlen County","59","0.12%","90.77%","6","0.15%","9.23%","65","0.12%"
"141  Troup County","575","1.17%","92.3%","48","1.19%","7.7%","623","1.17%"
"142  Turner County","54","0.11%","94.74%","3","0.07%","5.26%","57","0.11%"
"143  Twiggs County","34","0.07%","89.47%","4","0.1%","10.53%","38","0.07%"
"144  Union County","79","0.16%","86.81%","12","0.3%","13.19%","91","0.17%"
"Upson County 
145","217","0.44%","91.56%","20","0.5%","8.44%","237","0.45%"
"146  Walker County","390","0.79%","90.91%","39","0.97%","9.09%","429","0.81%"
"147  Walton County","656","1.33%","90.36%","70","1.73%","9.64%","726","1.36%"
"148  Ware County","260","0.53%","89.04%","32","0.79%","10.96%","292","0.55%"
"149  Warren County","28","0.06%","93.33%","2","0.05%","6.67%","30","0.06%"
"150  
Washington County","176","0.36%","93.62%","12","0.3%","6.38%","188","0.35%"
"151  Wayne County","184","0.37%","89.76%","21","0.52%","10.24%","205","0.39%"
"152  Webster County","16","0.03%","94.12%","1","0.02%","5.88%","17","0.03%"
"153  Wheeler County","25","0.05%","83.33%","5","0.12%","16.67%","30","0.06%"
"154  White County","104","0.21%","94.55%","6","0.15%","5.45%","110","0.21%"
"155  
Whitfield County","787","1.6%","88.13%","106","2.62%","11.87%","893","1.68%"
"156  Wilcox County","65","0.13%","94.2%","4","0.1%","5.8%","69","0.13%"
"157  Wilkes County","64","0.13%","96.97%","2","0.05%","3.03%","66","0.12%"
"158  Wilkinson County","39","0.08%","97.5%","1","0.02%","2.5%","40","0.08%"
"159  Worth County","131","0.27%","92.91%","10","0.25%","7.09%","141","0.27%"
"Total Reported","49,150","100.00%","92.41%","4,039","100.00%","7.59%","53,189","100.00%"
