"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Crawford","20",".04%","86.96%","3",".08%","13.04%","23",".04%"
"Crisp","286",".57%","93.77%","19",".52%","6.23%","305",".57%"
"Dade","135",".27%","96.43%","5",".14%","3.57%","140",".26%"
"Dawson","102",".20%","92.73%","8",".22%","7.27%","110",".21%"
"Decatur","350",".70%","92.11%","30",".82%","7.89%","380",".71%"
"Dekalb","2,938","5.89%","94.87%","159","4.35%","5.13%","3,097","5.79%"
"Dodge","159",".32%","93.53%","11",".30%","6.47%","170",".32%"
"Dooly","114",".23%","95.00%","6",".16%","5.00%","120",".22%"
"Dougherty","952","1.91%","93.79%","63","1.72%","6.21%","1,015","1.90%"
"Douglas","1,107","2.22%","90.89%","111","3.04%","9.11%","1,218","2.28%"
"Early","81",".16%","98.78%","1",".03%","1.22%","82",".15%"
"Echols","10",".02%","100.00%","","","","10",".02%"
"Effingham","152",".30%","95.60%","7",".19%","4.40%","159",".30%"
"Elbert","144",".29%","96.64%","5",".14%","3.36%","149",".28%"
"Emanuel","176",".35%","96.17%","7",".19%","3.83%","183",".34%"
"Evans","93",".19%","95.88%","4",".11%","4.12%","97",".18%"
"Fannin","106",".21%","92.98%","8",".22%","7.02%","114",".21%"
"Fayette","383",".77%","90.97%","38","1.04%","9.03%","421",".79%"
"Floyd","837","1.68%","88.67%","107","2.93%","11.33%","944","1.76%"
"Forsyth","280",".56%","87.23%","41","1.12%","12.77%","321",".60%"
"Franklin","155",".31%","93.94%","10",".27%","6.06%","165",".31%"
"Fulton","4,459","8.94%","96.56%","159","4.35%","3.44%","4,618","8.63%"
"Gilmer","116",".23%","92.80%","9",".25%","7.20%","125",".23%"
"Glascock","9",".02%","81.82%","2",".05%","18.18%","11",".02%"
"Glynn","419",".84%","94.80%","23",".63%","5.20%","442",".83%"
"Gordon","279",".56%","90.58%","29",".79%","9.42%","308",".58%"
"Grady","255",".51%","95.15%","13",".36%","4.85%","268",".50%"
"Greene","156",".31%","95.71%","7",".19%","4.29%","163",".30%"
"Gwinnett","1,941","3.89%","92.60%","155","4.24%","7.40%","2,096","3.92%"
"Habersham","118",".24%","93.65%","8",".22%","6.35%","126",".24%"
"Hall","746","1.50%","92.90%","57","1.56%","7.10%","803","1.50%"
"Hancock","30",".06%","96.77%","1",".03%","3.23%","31",".06%"
"Haralson","89",".18%","96.74%","3",".08%","3.26%","92",".17%"
"Harris","122",".24%","96.06%","5",".14%","3.94%","127",".24%"
"Hart","133",".27%","94.33%","8",".22%","5.67%","141",".26%"
"Heard","57",".11%","85.07%","10",".27%","14.93%","67",".13%"
"Henry","548","1.10%","90.13%","60","1.64%","9.87%","608","1.14%"
"Houston","617","1.24%","93.06%","46","1.26%","6.94%","663","1.24%"
