"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Irwin","69",".14%","98.57%","1",".03%","1.43%","70",".13%"
"Jackson","192",".39%","93.20%","14",".37%","6.80%","206",".39%"
"Jasper","57",".12%","100.00%","","","","57",".11%"
"Jeff Davis","71",".15%","85.54%","12",".32%","14.46%","83",".16%"
"Jefferson","119",".24%","97.54%","3",".08%","2.46%","122",".23%"
"Jenkins","69",".14%","95.83%","3",".08%","4.17%","72",".14%"
"Johnson","52",".11%","91.23%","5",".13%","8.77%","57",".11%"
"Jones","162",".33%","88.04%","22",".58%","11.96%","184",".35%"
"Lamar","68",".14%","94.44%","4",".11%","5.56%","72",".14%"
"Lanier","41",".08%","100.00%","","","","41",".08%"
"Laurens","303",".62%","92.94%","23",".61%","7.06%","326",".62%"
"Lee","74",".15%","94.87%","4",".11%","5.13%","78",".15%"
"Liberty","274",".56%","92.88%","21",".56%","7.12%","295",".56%"
"Lincoln","28",".06%","96.55%","1",".03%","3.45%","29",".06%"
"Long","80",".16%","95.24%","4",".11%","4.76%","84",".16%"
"Lowndes","523","1.07%","92.73%","41","1.08%","7.27%","564","1.07%"
"Lumpkin","95",".19%","90.48%","10",".26%","9.52%","105",".20%"
"Macon","66",".14%","97.06%","2",".05%","2.94%","68",".13%"
"Madison","116",".24%","90.63%","12",".32%","9.38%","128",".24%"
"Marion","37",".08%","88.10%","5",".13%","11.90%","42",".08%"
"Mcduffie","172",".35%","95.03%","9",".24%","4.97%","181",".34%"
"Mcintosh","64",".13%","98.46%","1",".03%","1.54%","65",".12%"
"Meriwether","235",".48%","96.71%","8",".21%","3.29%","243",".46%"
"Miller","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"Mitchell","194",".40%","91.94%","17",".45%","8.06%","211",".40%"
"Monroe","141",".29%","87.58%","20",".53%","12.42%","161",".31%"
"Montgomery","57",".12%","91.94%","5",".13%","8.06%","62",".12%"
"Morgan","154",".32%","92.77%","12",".32%","7.23%","166",".32%"
"Murray","176",".36%","91.19%","17",".45%","8.81%","193",".37%"
"Muscogee","1,636","3.35%","94.73%","91","2.41%","5.27%","1,727","3.28%"
"Newton","624","1.28%","92.31%","52","1.38%","7.69%","676","1.28%"
"Oconee","54",".11%","94.74%","3",".08%","5.26%","57",".11%"
"Oglethorpe","47",".10%","97.92%","1",".03%","2.08%","48",".09%"
"Paulding","240",".49%","92.31%","20",".53%","7.69%","260",".49%"
"Peach","83",".17%","96.51%","3",".08%","3.49%","86",".16%"
"Pickens","75",".15%","90.36%","8",".21%","9.64%","83",".16%"
"Pierce","61",".12%","95.31%","3",".08%","4.69%","64",".12%"
"Pike","56",".11%","94.92%","3",".08%","5.08%","59",".11%"
