"Crime Categories","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Violent","25,236","51.18%","94.13%","1,573","43.78%","5.87%","26,809","50.68%"
"Sex Crime","8,168","16.57%","98.42%","131","3.65%","1.58%","8,299","15.69%"
"Property","8,347","16.93%","89.16%","1,015","28.25%","10.84%","9,362","17.70%"
"Drug","5,391","10.93%","88.51%","700","19.48%","11.49%","6,091","11.51%"
"Habit/DUI","98",".20%","88.29%","13",".36%","11.71%","111",".21%"
"Other","2,064","4.19%","92.76%","161","4.48%","7.24%","2,225","4.21%"
"Total Reported","49,304","100%","93.21%","3,593","100%","6.79%","52,897","100%"
