"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Chattooga County","168","0.34%","89.84%","19","0.47%","10.16%","187","0.35%"
"Cherokee County","676","1.38%","92.6%","54","1.33%","7.4%","730","1.37%"
"Clarke County","525","1.07%","93.25%","38","0.93%","6.75%","563","1.06%"
"Clay County","13","0.03%","92.86%","1","0.02%","7.14%","14","0.03%"
"Clayton County","1,155","2.35%","92.77%","90","2.21%","7.23%","1,245","2.34%"
"Clinch County","41","0.08%","91.11%","4","0.1%","8.89%","45","0.08%"
"Cobb County","2,159","4.39%","93.71%","145","3.56%","6.29%","2,304","4.33%"
"Coffee County","298","0.61%","91.13%","29","0.71%","8.87%","327","0.61%"
"Colquitt County","204","0.42%","97.14%","6","0.15%","2.86%","210","0.39%"
"Columbia County","510","1.04%","88.54%","66","1.62%","11.46%","576","1.08%"
"Cook County","129","0.26%","90.85%","13","0.32%","9.15%","142","0.27%"
"Coweta County","725","1.48%","93.79%","48","1.18%","6.21%","773","1.45%"
"Crawford County","31","0.06%","91.18%","3","0.07%","8.82%","34","0.06%"
"Crisp County","376","0.77%","90.6%","39","0.96%","9.4%","415","0.78%"
"Dade County","87","0.18%","85.29%","15","0.37%","14.71%","102","0.19%"
"Dawson County","134","0.27%","88.16%","18","0.44%","11.84%","152","0.29%"
"Decatur County","312","0.63%","88.89%","39","0.96%","11.11%","351","0.66%"
"Dekalb County","2,722","5.54%","94.68%","153","3.75%","5.32%","2,875","5.4%"
"Dodge County","126","0.26%","90.65%","13","0.32%","9.35%","139","0.26%"
"Dooly County","129","0.26%","89.58%","15","0.37%","10.42%","144","0.27%"
"Dougherty County","710","1.44%","95.95%","30","0.74%","4.05%","740","1.39%"
"Douglas County","843","1.72%","90.84%","85","2.09%","9.16%","928","1.74%"
"Early County","74","0.15%","96.1%","3","0.07%","3.9%","77","0.14%"
"Echols County","13","0.03%","92.86%","1","0.02%","7.14%","14","0.03%"
"Effingham County","351","0.71%","87.75%","49","1.2%","12.25%","400","0.75%"
"Elbert County","140","0.28%","91.5%","13","0.32%","8.5%","153","0.29%"
"Emanuel County","231","0.47%","94.29%","14","0.34%","5.71%","245","0.46%"
