"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Crawford","16",".03%","80.00%","4",".12%","20.00%","20",".04%"
"Crisp","274",".57%","92.57%","22",".64%","7.43%","296",".58%"
"Dade","134",".28%","90.54%","14",".41%","9.46%","148",".29%"
"Dawson","88",".18%","89.80%","10",".29%","10.20%","98",".19%"
"Decatur","270",".57%","93.75%","18",".53%","6.25%","288",".56%"
"Dekalb","3,007","6.31%","95.13%","154","4.50%","4.87%","3,161","6.19%"
"Dodge","166",".35%","93.79%","11",".32%","6.21%","177",".35%"
"Dooly","101",".21%","97.12%","3",".09%","2.88%","104",".20%"
"Dougherty","970","2.03%","94.08%","61","1.78%","5.92%","1,031","2.02%"
"Douglas","1,063","2.23%","90.24%","115","3.36%","9.76%","1,178","2.31%"
"Early","76",".16%","97.44%","2",".06%","2.56%","78",".15%"
"Echols","12",".03%","100.00%","","","","12",".02%"
"Effingham","164",".34%","88.65%","21",".61%","11.35%","185",".36%"
"Elbert","163",".34%","92.61%","13",".38%","7.39%","176",".34%"
"Emanuel","151",".32%","94.97%","8",".23%","5.03%","159",".31%"
"Evans","85",".18%","93.41%","6",".18%","6.59%","91",".18%"
"Fannin","103",".22%","92.79%","8",".23%","7.21%","111",".22%"
"Fayette","279",".59%","90.29%","30",".88%","9.71%","309",".60%"
"Floyd","792","1.66%","89.29%","95","2.78%","10.71%","887","1.74%"
"Forsyth","262",".55%","90.03%","29",".85%","9.97%","291",".57%"
"Franklin","140",".29%","91.50%","13",".38%","8.50%","153",".30%"
"Fulton","4,312","9.05%","96.42%","160","4.68%","3.58%","4,472","8.75%"
"Gilmer","124",".26%","89.86%","14",".41%","10.14%","138",".27%"
"Glascock","5",".01%","83.33%","1",".03%","16.67%","6",".01%"
"Glynn","444",".93%","96.31%","17",".50%","3.69%","461",".90%"
"Gordon","293",".61%","89.06%","36","1.05%","10.94%","329",".64%"
"Grady","219",".46%","92.02%","19",".56%","7.98%","238",".47%"
"Greene","97",".20%","93.27%","7",".20%","6.73%","104",".20%"
"Gwinnett","1,553","3.26%","92.33%","129","3.77%","7.67%","1,682","3.29%"
"Habersham","121",".25%","90.30%","13",".38%","9.70%","134",".26%"
"Hall","741","1.55%","92.16%","63","1.84%","7.84%","804","1.57%"
"Hancock","41",".09%","95.35%","2",".06%","4.65%","43",".08%"
"Haralson","85",".18%","95.51%","4",".12%","4.49%","89",".17%"
"Harris","99",".21%","98.02%","2",".06%","1.98%","101",".20%"
"Hart","107",".22%","95.54%","5",".15%","4.46%","112",".22%"
"Heard","56",".12%","87.50%","8",".23%","12.50%","64",".13%"
"Henry","495","1.04%","91.33%","47","1.37%","8.67%","542","1.06%"
"Houston","590","1.24%","92.62%","47","1.37%","7.38%","637","1.25%"
