"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Pike County","43",".09%","89.58%","5",".13%","10.42%","48",".09%"
"Polk County","169",".34%","94.41%","10",".26%","5.59%","179",".33%"
"Pulaski County","44",".09%","93.62%","3",".08%","6.38%","47",".09%"
"Putnam County","156",".31%","93.41%","11",".29%","6.59%","167",".31%"
"Quitman County","13",".03%","100.00%","","","","13",".02%"
"Rabun County","54",".11%","87.10%","8",".21%","12.90%","62",".11%"
"Randolph County","65",".13%","95.59%","3",".08%","4.41%","68",".13%"
"Richmond County","1,997","3.97%","94.24%","122","3.23%","5.76%","2,119","3.92%"
"Rockdale County","467",".93%","91.93%","41","1.09%","8.07%","508",".94%"
"Schley County","15",".03%","100.00%","","","","15",".03%"
"Screven County","139",".28%","95.86%","6",".16%","4.14%","145",".27%"
"Seminole County","79",".16%","84.95%","14",".37%","15.05%","93",".17%"
"Spalding County","527","1.05%","91.81%","47","1.25%","8.19%","574","1.06%"
"Stephens County","163",".32%","92.61%","13",".34%","7.39%","176",".33%"
"Stewart County","37",".07%","97.37%","1",".03%","2.63%","38",".07%"
"Sumter County","202",".40%","94.84%","11",".29%","5.16%","213",".39%"
"Talbot County","42",".08%","95.45%","2",".05%","4.55%","44",".08%"
"Taliaferro County","15",".03%","93.75%","1",".03%","6.25%","16",".03%"
"Tattnall County","173",".34%","92.02%","15",".40%","7.98%","188",".35%"
"Taylor County","67",".13%","95.71%","3",".08%","4.29%","70",".13%"
"Telfair County","99",".20%","90.83%","10",".26%","9.17%","109",".20%"
"Terrell County","95",".19%","95.00%","5",".13%","5.00%","100",".19%"
"Thomas County","239",".48%","93.73%","16",".42%","6.27%","255",".47%"
"Tift County","357",".71%","94.69%","20",".53%","5.31%","377",".70%"
"Toombs County","336",".67%","92.82%","26",".69%","7.18%","362",".67%"
"Towns County","36",".07%","72.00%","14",".37%","28.00%","50",".09%"
"Treutlen County","79",".16%","95.18%","4",".11%","4.82%","83",".15%"
"Troup County","576","1.15%","92.31%","48","1.27%","7.69%","624","1.15%"
"Turner County","67",".13%","97.10%","2",".05%","2.90%","69",".13%"
"Twiggs County","58",".12%","95.08%","3",".08%","4.92%","61",".11%"
"Union County","71",".14%","91.03%","7",".19%","8.97%","78",".14%"
"Upson County","164",".33%","92.66%","13",".34%","7.34%","177",".33%"
"Walker County","425",".85%","88.73%","54","1.43%","11.27%","479",".89%"
"Walton County","526","1.05%","91.80%","47","1.25%","8.20%","573","1.06%"
"Ware County","340",".68%","90.91%","34",".90%","9.09%","374",".69%"
"Warren County","38",".08%","95.00%","2",".05%","5.00%","40",".07%"
"Washington County","190",".38%","90.91%","19",".50%","9.09%","209",".39%"
"Wayne County","150",".30%","92.59%","12",".32%","7.41%","162",".30%"
