"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Coweta County","534","1.23%","95.19%","27",".92%","4.81%","561","1.21%"
"Crawford County","20",".05%","95.24%","1",".03%","4.76%","21",".05%"
"Crisp County","328",".76%","94.52%","19",".65%","5.48%","347",".75%"
"Dade County","85",".20%","96.59%","3",".10%","3.41%","88",".19%"
"Dawson County","91",".21%","94.79%","5",".17%","5.21%","96",".21%"
"Decatur County","210",".48%","96.33%","8",".27%","3.67%","218",".47%"
"Dekalb County","2,381","5.49%","95.35%","116","3.97%","4.65%","2,497","5.39%"
"Dodge County","106",".24%","92.17%","9",".31%","7.83%","115",".25%"
"Dooly County","111",".26%","94.87%","6",".21%","5.13%","117",".25%"
"Dougherty County","705","1.63%","96.84%","23",".79%","3.16%","728","1.57%"
"Douglas County","899","2.07%","92.21%","76","2.60%","7.79%","975","2.11%"
"Early County","76",".18%","98.70%","1",".03%","1.30%","77",".17%"
"Echols County","12",".03%","92.31%","1",".03%","7.69%","13",".03%"
"Effingham County","190",".44%","90.48%","20",".68%","9.52%","210",".45%"
"Elbert County","125",".29%","94.70%","7",".24%","5.30%","132",".29%"
"Emanuel County","145",".33%","91.19%","14",".48%","8.81%","159",".34%"
"Evans County","77",".18%","95.06%","4",".14%","4.94%","81",".17%"
"Fannin County","86",".20%","88.66%","11",".38%","11.34%","97",".21%"
"Fayette County","284",".65%","96.27%","11",".38%","3.73%","295",".64%"
"Floyd County","805","1.86%","91.06%","79","2.70%","8.94%","884","1.91%"
"Forsyth County","341",".79%","91.67%","31","1.06%","8.33%","372",".80%"
"Franklin County","139",".32%","85.80%","23",".79%","14.20%","162",".35%"
"Fulton County","4,313","9.94%","96.32%","165","5.65%","3.68%","4,478","9.67%"
"Gilmer County","92",".21%","90.20%","10",".34%","9.80%","102",".22%"
"Glascock County","7",".02%","100.00%","","","","7",".02%"
"Glynn County","490","1.13%","94.59%","28",".96%","5.41%","518","1.12%"
"Gordon County","332",".77%","90.96%","33","1.13%","9.04%","365",".79%"
"Grady County","135",".31%","95.74%","6",".21%","4.26%","141",".30%"
"Greene County","87",".20%","95.60%","4",".14%","4.40%","91",".20%"
"Gwinnett County","2,259","5.21%","94.36%","135","4.62%","5.64%","2,394","5.17%"
"Habersham County","109",".25%","90.83%","11",".38%","9.17%","120",".26%"
"Hall County","583","1.34%","93.13%","43","1.47%","6.87%","626","1.35%"
"Hancock County","36",".08%","92.31%","3",".10%","7.69%","39",".08%"
"Haralson County","116",".27%","92.06%","10",".34%","7.94%","126",".27%"
"Harris County","90",".21%","91.84%","8",".27%","8.16%","98",".21%"
"Hart County","158",".36%","94.05%","10",".34%","5.95%","168",".36%"
"Heard County","36",".08%","94.74%","2",".07%","5.26%","38",".08%"
"Henry County","560","1.29%","92.41%","46","1.57%","7.59%","606","1.31%"
