"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Webster County","6",".01%","100.00%","","","","6",".01%"
"Wheeler County","21",".04%","91.30%","2",".05%","8.70%","23",".04%"
"White County","102",".20%","85.00%","18",".47%","15.00%","120",".22%"
"Whitfield County","653","1.29%","86.95%","98","2.56%","13.05%","751","1.38%"
"Wilcox County","39",".08%","97.50%","1",".03%","2.50%","40",".07%"
"Wilkes County","66",".13%","95.65%","3",".08%","4.35%","69",".13%"
"Wilkinson County","50",".10%","100.00%","","","","50",".09%"
"Worth County","124",".24%","92.54%","10",".26%","7.46%","134",".25%"
"Troup County Ci","1",".01%","100.00%","","","","1",".01%"
"Total Rported","50,681","100%","92.98%","3,824","100%","7.02%","54,505","100%"
