"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Unknown","237",".49%","94.80%","13",".33%","5.20%","250",".48%"
"Appling County","125",".26%","93.28%","9",".23%","6.72%","134",".26%"
"Atkinson County","42",".09%","91.30%","4",".10%","8.70%","46",".09%"
"Bacon County","81",".17%","94.19%","5",".13%","5.81%","86",".16%"
"Baker County","19",".04%","90.48%","2",".05%","9.52%","21",".04%"
"Baldwin County","303",".63%","89.64%","35",".90%","10.36%","338",".65%"
"Banks County","76",".16%","89.41%","9",".23%","10.59%","85",".16%"
"Barrow County","384",".79%","90.78%","39","1.00%","9.22%","423",".81%"
"Bartow County","570","1.18%","88.37%","75","1.93%","11.63%","645","1.24%"
"Ben Hill County","241",".50%","91.63%","22",".57%","8.37%","263",".50%"
"Berrien County","123",".25%","91.11%","12",".31%","8.89%","135",".26%"
"Bibb County","937","1.94%","95.13%","48","1.24%","4.87%","985","1.89%"
"Bleckley County","63",".13%","92.65%","5",".13%","7.35%","68",".13%"
"Brantley County","63",".13%","82.89%","13",".33%","17.11%","76",".15%"
"Brooks County","59",".12%","95.16%","3",".08%","4.84%","62",".12%"
"Bryan County","93",".19%","94.90%","5",".13%","5.10%","98",".19%"
"Bulloch County","586","1.21%","93.31%","42","1.08%","6.69%","628","1.20%"
"Burke County","207",".43%","97.18%","6",".15%","2.82%","213",".41%"
"Butts County","143",".30%","89.38%","17",".44%","10.63%","160",".31%"
"Calhoun County","23",".05%","95.83%","1",".03%","4.17%","24",".05%"
"Camden County","182",".38%","91.00%","18",".46%","9.00%","200",".38%"
"Candler County","94",".19%","93.07%","7",".18%","6.93%","101",".19%"
"Carroll County","636","1.32%","91.64%","58","1.49%","8.36%","694","1.33%"
"Catoosa County","371",".77%","83.75%","72","1.85%","16.25%","443",".85%"
"Charlton County","60",".12%","89.55%","7",".18%","10.45%","67",".13%"
"Chatham County","1,413","2.92%","95.34%","69","1.78%","4.66%","1,482","2.84%"
"Chattahoochee County","15",".03%","100.00%","","","","15",".03%"
"Chattooga County","160",".33%","87.43%","23",".59%","12.57%","183",".35%"
"Cherokee County","631","1.31%","93.62%","43","1.11%","6.38%","674","1.29%"
"Clarke County","516","1.07%","92.81%","40","1.03%","7.19%","556","1.06%"
"Clay County","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"Clayton County","1,127","2.33%","92.60%","90","2.32%","7.40%","1,217","2.33%"
"Clinch County","45",".09%","93.75%","3",".08%","6.25%","48",".09%"
"Cobb County","2,113","4.37%","93.04%","158","4.07%","6.96%","2,271","4.35%"
"Coffee County","314",".65%","93.45%","22",".57%","6.55%","336",".64%"
"Colquitt County","208",".43%","96.74%","7",".18%","3.26%","215",".41%"
"Columbia County","482","1.00%","88.93%","60","1.55%","11.07%","542","1.04%"
"Cook County","135",".28%","94.41%","8",".21%","5.59%","143",".27%"
