"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Irwin","79",".16%","98.75%","1",".03%","1.25%","80",".15%"
"Jackson","192",".39%","92.75%","15",".41%","7.25%","207",".39%"
"Jasper","62",".13%","100.00%","","","","62",".12%"
"Jeff Davis","68",".14%","86.08%","11",".30%","13.92%","79",".15%"
"Jefferson","116",".24%","95.87%","5",".14%","4.13%","121",".23%"
"Jenkins","55",".11%","94.83%","3",".08%","5.17%","58",".11%"
"Johnson","53",".11%","89.83%","6",".16%","10.17%","59",".11%"
"Jones","171",".35%","88.60%","22",".60%","11.40%","193",".37%"
"Lamar","77",".16%","93.90%","5",".14%","6.10%","82",".16%"
"Lanier","41",".08%","97.62%","1",".03%","2.38%","42",".08%"
"Laurens","320",".65%","94.40%","19",".52%","5.60%","339",".64%"
"Lee","71",".14%","95.95%","3",".08%","4.05%","74",".14%"
"Liberty","287",".59%","92.58%","23",".63%","7.42%","310",".59%"
"Lincoln","27",".06%","100.00%","","","","27",".05%"
"Long","74",".15%","93.67%","5",".14%","6.33%","79",".15%"
"Lowndes","526","1.07%","93.93%","34",".92%","6.07%","560","1.06%"
"Lumpkin","92",".19%","88.46%","12",".33%","11.54%","104",".20%"
"Macon","71",".14%","97.26%","2",".05%","2.74%","73",".14%"
"Madison","109",".22%","90.08%","12",".33%","9.92%","121",".23%"
"Marion","48",".10%","92.31%","4",".11%","7.69%","52",".10%"
"Mcduffie","182",".37%","95.29%","9",".24%","4.71%","191",".36%"
"Mcintosh","65",".13%","100.00%","","","","65",".12%"
"Meriwether","235",".48%","96.71%","8",".22%","3.29%","243",".46%"
"Miller","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"Mitchell","193",".39%","93.24%","14",".38%","6.76%","207",".39%"
"Monroe","155",".32%","89.60%","18",".49%","10.40%","173",".33%"
"Montgomery","58",".12%","95.08%","3",".08%","4.92%","61",".12%"
"Morgan","166",".34%","93.26%","12",".33%","6.74%","178",".34%"
"Murray","177",".36%","92.67%","14",".38%","7.33%","191",".36%"
"Muscogee","1,575","3.21%","95.17%","80","2.18%","4.83%","1,655","3.14%"
"Newton","646","1.32%","91.76%","58","1.58%","8.24%","704","1.34%"
"Oconee","50",".10%","96.15%","2",".05%","3.85%","52",".10%"
"Oglethorpe","48",".10%","97.96%","1",".03%","2.04%","49",".09%"
"Paulding","251",".51%","92.96%","19",".52%","7.04%","270",".51%"
"Peach","87",".18%","96.67%","3",".08%","3.33%","90",".17%"
"Pickens","82",".17%","85.42%","14",".38%","14.58%","96",".18%"
"Pierce","60",".12%","95.24%","3",".08%","4.76%","63",".12%"
"Pike","60",".12%","93.75%","4",".11%","6.25%","64",".12%"
