"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Evans County","83","0.17%","93.26%","6","0.15%","6.74%","89","0.17%"
"Fannin County","103","0.21%","85.83%","17","0.42%","14.17%","120","0.22%"
"Fayette County","377","0.76%","90.63%","39","0.97%","9.38%","416","0.78%"
"Floyd County","908","1.83%","91.35%","86","2.14%","8.65%","994","1.86%"
"Forsyth County","394","0.8%","87.95%","54","1.34%","12.05%","448","0.84%"
"Franklin County","174","0.35%","91.1%","17","0.42%","8.9%","191","0.36%"
"Fulton County","4,786","9.67%","94.98%","253","6.29%","5.02%","5,039","9.42%"
"Gilmer County","123","0.25%","91.11%","12","0.3%","8.89%","135","0.25%"
"Glascock County","13","0.03%","100.0%","","","","13","0.02%"
"Glynn County","555","1.12%","94.55%","32","0.8%","5.45%","587","1.1%"
"Gordon County","338","0.68%","87.56%","48","1.19%","12.44%","386","0.72%"
"Grady County","211","0.43%","90.95%","21","0.52%","9.05%","232","0.43%"
"Greene County","123","0.25%","89.13%","15","0.37%","10.87%","138","0.26%"
"Gwinnett County","2,447","4.94%","93.15%","180","4.48%","6.85%","2,627","4.91%"
"Habersham County","133","0.27%","86.93%","20","0.5%","13.07%","153","0.29%"
"Hall County","780","1.58%","90.7%","80","1.99%","9.3%","860","1.61%"
"Hancock County","49","0.1%","94.23%","3","0.07%","5.77%","52","0.1%"
"Haralson County","169","0.34%","90.86%","17","0.42%","9.14%","186","0.35%"
"Harris County","101","0.2%","91.82%","9","0.22%","8.18%","110","0.21%"
"Hart County","165","0.33%","93.22%","12","0.3%","6.78%","177","0.33%"
"Heard County","51","0.1%","92.73%","4","0.1%","7.27%","55","0.1%"
"Henry County","692","1.4%","90.22%","75","1.87%","9.78%","767","1.43%"
"Houston County","976","1.97%","92.08%","84","2.09%","7.92%","1,060","1.98%"
"Irwin County","70","0.14%","92.11%","6","0.15%","7.89%","76","0.14%"
"Jackson County","277","0.56%","90.82%","28","0.7%","9.18%","305","0.57%"
"Jasper County","59","0.12%","95.16%","3","0.07%","4.84%","62","0.12%"
"Jeff Davis County","94","0.19%","91.26%","9","0.22%","8.74%","103","0.19%"
