"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Unknown","228",".48%","93.06%","17",".45%","6.94%","245",".48%"
"Appling County","123",".26%","96.09%","5",".13%","3.91%","128",".25%"
"Atkinson County","48",".10%","97.96%","1",".03%","2.04%","49",".10%"
"Bacon County","77",".16%","90.59%","8",".21%","9.41%","85",".16%"
"Baker County","15",".03%","83.33%","3",".08%","16.67%","18",".03%"
"Baldwin County","307",".64%","93.03%","23",".61%","6.97%","330",".64%"
"Banks County","66",".14%","83.54%","13",".35%","16.46%","79",".15%"
"Barrow County","384",".80%","90.57%","40","1.07%","9.43%","424",".82%"
"Bartow County","574","1.20%","88.44%","75","2.00%","11.56%","649","1.26%"
"Ben Hill County","250",".52%","90.58%","26",".69%","9.42%","276",".54%"
"Berrien County","125",".26%","93.98%","8",".21%","6.02%","133",".26%"
"Bibb County","942","1.97%","95.73%","42","1.12%","4.27%","984","1.91%"
"Bleckley County","59",".12%","92.19%","5",".13%","7.81%","64",".12%"
"Brantley County","68",".14%","85.00%","12",".32%","15.00%","80",".16%"
"Brooks County","55",".12%","98.21%","1",".03%","1.79%","56",".11%"
"Bryan County","78",".16%","92.86%","6",".16%","7.14%","84",".16%"
"Bulloch County","544","1.14%","92.67%","43","1.15%","7.33%","587","1.14%"
"Burke County","212",".44%","95.93%","9",".24%","4.07%","221",".43%"
"Butts County","140",".29%","90.32%","15",".40%","9.68%","155",".30%"
"Calhoun County","22",".05%","95.65%","1",".03%","4.35%","23",".04%"
"Camden County","188",".39%","92.16%","16",".43%","7.84%","204",".40%"
"Candler County","84",".18%","92.31%","7",".19%","7.69%","91",".18%"
"Carroll County","646","1.35%","92.15%","55","1.47%","7.85%","701","1.36%"
"Catoosa County","371",".78%","87.91%","51","1.36%","12.09%","422",".82%"
"Charlton County","64",".13%","88.89%","8",".21%","11.11%","72",".14%"
"Chatham County","1,451","3.04%","95.21%","73","1.95%","4.79%","1,524","2.96%"
"Chattahoochee County","14",".03%","100.00%","","","","14",".03%"
"Chattooga County","155",".32%","91.72%","14",".37%","8.28%","169",".33%"
"Cherokee County","623","1.30%","94.54%","36",".96%","5.46%","659","1.28%"
"Clarke County","505","1.06%","92.32%","42","1.12%","7.68%","547","1.06%"
"Clay County","13",".03%","100.00%","","","","13",".03%"
"Clayton County","1,106","2.31%","93.25%","80","2.13%","6.75%","1,186","2.30%"
"Clinch County","43",".09%","93.48%","3",".08%","6.52%","46",".09%"
"Cobb County","2,157","4.51%","93.30%","155","4.13%","6.70%","2,312","4.49%"
"Coffee County","312",".65%","93.69%","21",".56%","6.31%","333",".65%"
"Colquitt County","222",".46%","96.52%","8",".21%","3.48%","230",".45%"
"Columbia County","466",".98%","89.62%","54","1.44%","10.38%","520","1.01%"
"Cook County","123",".26%","93.18%","9",".24%","6.82%","132",".26%"
"Coweta County","620","1.30%","94.08%","39","1.04%","5.92%","659","1.28%"
"Crawford County","24",".05%","92.31%","2",".05%","7.69%","26",".05%"
"Crisp County","393",".82%","92.04%","34",".91%","7.96%","427",".83%"
"Dade County","90",".19%","89.11%","11",".29%","10.89%","101",".20%"
"Dawson County","142",".30%","86.06%","23",".61%","13.94%","165",".32%"
"Decatur County","302",".63%","90.96%","30",".80%","9.04%","332",".64%"
"Dekalb County","2,518","5.27%","95.49%","119","3.17%","4.51%","2,637","5.12%"
"Dodge County","131",".27%","88.51%","17",".45%","11.49%","148",".29%"
"Dooly County","129",".27%","89.58%","15",".40%","10.42%","144",".28%"
"Dougherty County","746","1.56%","95.52%","35",".93%","4.48%","781","1.52%"
"Douglas County","830","1.74%","90.22%","90","2.40%","9.78%","920","1.79%"
"Early County","88",".18%","97.78%","2",".05%","2.22%","90",".17%"
"Echols County","9",".02%","81.82%","2",".05%","18.18%","11",".02%"
"Effingham County","349",".73%","89.49%","41","1.09%","10.51%","390",".76%"
"Elbert County","141",".30%","90.97%","14",".37%","9.03%","155",".30%"
"Emanuel County","209",".44%","93.30%","15",".40%","6.70%","224",".43%"
"Evans County","83",".17%","93.26%","6",".16%","6.74%","89",".17%"
"Fannin County","101",".21%","89.38%","12",".32%","10.62%","113",".22%"
"Fayette County","370",".77%","89.81%","42","1.12%","10.19%","412",".80%"
"Floyd County","895","1.87%","90.40%","95","2.53%","9.60%","990","1.92%"
"Forsyth County","399",".83%","88.67%","51","1.36%","11.33%","450",".87%"
"Franklin County","168",".35%","87.96%","23",".61%","12.04%","191",".37%"
"Fulton County","4,477","9.37%","95.68%","202","5.39%","4.32%","4,679","9.08%"
"Gilmer County","108",".23%","91.53%","10",".27%","8.47%","118",".23%"
"Glascock County","14",".03%","100.00%","","","","14",".03%"
"Glynn County","553","1.16%","94.21%","34",".91%","5.79%","587","1.14%"
"Gordon County","389",".81%","88.01%","53","1.41%","11.99%","442",".86%"
"Grady County","206",".43%","88.41%","27",".72%","11.59%","233",".45%"
"Greene County","118",".25%","86.76%","18",".48%","13.24%","136",".26%"
"Gwinnett County","2,354","4.93%","92.71%","185","4.93%","7.29%","2,539","4.93%"
"Habersham County","128",".27%","88.28%","17",".45%","11.72%","145",".28%"
"Hall County","711","1.49%","91.74%","64","1.71%","8.26%","775","1.50%"
"Hancock County","42",".09%","95.45%","2",".05%","4.55%","44",".09%"
"Haralson County","180",".38%","90.45%","19",".51%","9.55%","199",".39%"
"Harris County","94",".20%","94.95%","5",".13%","5.05%","99",".19%"
"Hart County","167",".35%","94.35%","10",".27%","5.65%","177",".34%"
"Heard County","47",".10%","88.68%","6",".16%","11.32%","53",".10%"
"Henry County","708","1.48%","91.95%","62","1.65%","8.05%","770","1.49%"
"Houston County","809","1.69%","91.52%","75","2.00%","8.48%","884","1.72%"
"Irwin County","82",".17%","95.35%","4",".11%","4.65%","86",".17%"
"Jackson County","255",".53%","91.40%","24",".64%","8.60%","279",".54%"
"Jasper County","54",".11%","96.43%","2",".05%","3.57%","56",".11%"
