"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Lowndes County","467","0.95%","94.34%","28","0.69%","5.66%","495","0.93%"
"Lumpkin County","90","0.18%","85.71%","15","0.37%","14.29%","105","0.2%"
"Macon County","44","0.09%","93.62%","3","0.07%","6.38%","47","0.09%"
"Madison County","137","0.28%","91.33%","13","0.32%","8.67%","150","0.28%"
"Marion County","21","0.04%","95.45%","1","0.02%","4.55%","22","0.04%"
"Mcduffie County","168","0.34%","95.45%","8","0.2%","4.55%","176","0.33%"
"Mcintosh County","79","0.16%","94.05%","5","0.12%","5.95%","84","0.16%"
"Meriwether County","159","0.32%","96.95%","5","0.12%","3.05%","164","0.31%"
"Miller County","33","0.07%","94.29%","2","0.05%","5.71%","35","0.07%"
"Mitchell County","186","0.38%","93.47%","13","0.32%","6.53%","199","0.37%"
"Monroe County","203","0.41%","87.5%","29","0.72%","12.5%","232","0.44%"
"Montgomery County","32","0.07%","82.05%","7","0.17%","17.95%","39","0.07%"
"Morgan County","126","0.26%","93.33%","9","0.22%","6.67%","135","0.25%"
"Murray County","298","0.61%","87.65%","42","1.04%","12.35%","340","0.64%"
"Muscogee County","1,190","2.42%","94.75%","66","1.63%","5.25%","1,256","2.36%"
"Newton County","678","1.38%","90.28%","73","1.81%","9.72%","751","1.41%"
"Oconee County","57","0.12%","90.48%","6","0.15%","9.52%","63","0.12%"
"Oglethorpe County","57","0.12%","96.61%","2","0.05%","3.39%","59","0.11%"
"Paulding County","267","0.54%","92.71%","21","0.52%","7.29%","288","0.54%"
"Peach County","73","0.15%","96.05%","3","0.07%","3.95%","76","0.14%"
"Pickens County","98","0.2%","85.22%","17","0.42%","14.78%","115","0.22%"
"Pierce County","120","0.24%","90.91%","12","0.3%","9.09%","132","0.25%"
"Pike County","36","0.07%","87.8%","5","0.12%","12.2%","41","0.08%"
"Polk County","187","0.38%","91.67%","17","0.42%","8.33%","204","0.38%"
"Pulaski County","49","0.1%","96.08%","2","0.05%","3.92%","51","0.1%"
"Putnam County","136","0.28%","93.15%","10","0.25%","6.85%","146","0.27%"
"Quitman County","10","0.02%","100.0%","","","","10","0.02%"
"Rabun County","52","0.11%","89.66%","6","0.15%","10.34%","58","0.11%"
"Randolph County","41","0.08%","95.35%","2","0.05%","4.65%","43","0.08%"
"Richmond County","1,695","3.45%","94.27%","103","2.55%","5.73%","1,798","3.38%"
"Rockdale County","417","0.85%","93.29%","30","0.74%","6.71%","447","0.84%"
"Schley County","16","0.03%","88.89%","2","0.05%","11.11%","18","0.03%"
"Screven County","89","0.18%","91.75%","8","0.2%","8.25%","97","0.18%"
"Seminole County","68","0.14%","90.67%","7","0.17%","9.33%","75","0.14%"
"Spalding County","500","1.02%","89.29%","60","1.49%","10.71%","560","1.05%"
"Stephens County","133","0.27%","93.01%","10","0.25%","6.99%","143","0.27%"
"Stewart County","25","0.05%","89.29%","3","0.07%","10.71%","28","0.05%"
"Sumter County","207","0.42%","94.52%","12","0.3%","5.48%","219","0.41%"
"Talbot County","27","0.05%","93.1%","2","0.05%","6.9%","29","0.05%"
"Taliaferro County","17","0.03%","85.0%","3","0.07%","15.0%","20","0.04%"
"Tattnall County","242","0.49%","87.36%","35","0.87%","12.64%","277","0.52%"
"Taylor County","46","0.09%","90.2%","5","0.12%","9.8%","51","0.1%"
"Telfair County","122","0.25%","91.73%","11","0.27%","8.27%","133","0.25%"
"Terrell County","46","0.09%","93.88%","3","0.07%","6.12%","49","0.09%"
"Thomas County","220","0.45%","96.07%","9","0.22%","3.93%","229","0.43%"
"Tift County","306","0.62%","95.63%","14","0.35%","4.38%","320","0.6%"
"Toombs County","291","0.59%","93.27%","21","0.52%","6.73%","312","0.59%"
"Towns County","52","0.11%","81.25%","12","0.3%","18.75%","64","0.12%"
"Treutlen County","59","0.12%","90.77%","6","0.15%","9.23%","65","0.12%"
"Troup County","575","1.17%","92.3%","48","1.19%","7.7%","623","1.17%"
"Turner County","54","0.11%","94.74%","3","0.07%","5.26%","57","0.11%"
"Twiggs County","34","0.07%","89.47%","4","0.1%","10.53%","38","0.07%"
"Union County","79","0.16%","86.81%","12","0.3%","13.19%","91","0.17%"
"Upson County","217","0.44%","91.56%","20","0.5%","8.44%","237","0.45%"
"Walker County","390","0.79%","90.91%","39","0.97%","9.09%","429","0.81%"
"Walton County","656","1.33%","90.36%","70","1.73%","9.64%","726","1.36%"
"Ware County","260","0.53%","89.04%","32","0.79%","10.96%","292","0.55%"
"Warren County","28","0.06%","93.33%","2","0.05%","6.67%","30","0.06%"
"Washington County","176","0.36%","93.62%","12","0.3%","6.38%","188","0.35%"
"Wayne County","184","0.37%","89.76%","21","0.52%","10.24%","205","0.39%"
"Webster County","16","0.03%","94.12%","1","0.02%","5.88%","17","0.03%"
"Wheeler County","25","0.05%","83.33%","5","0.12%","16.67%","30","0.06%"
"White County","104","0.21%","94.55%","6","0.15%","5.45%","110","0.21%"
"Whitfield County","787","1.6%","88.13%","106","2.62%","11.87%","893","1.68%"
"Wilcox County","65","0.13%","94.2%","4","0.1%","5.8%","69","0.13%"
"Wilkes County","64","0.13%","96.97%","2","0.05%","3.03%","66","0.12%"
"Wilkinson County","39","0.08%","97.5%","1","0.02%","2.5%","40","0.08%"
"Worth County","131","0.27%","92.91%","10","0.25%","7.09%","141","0.27%"
"Total Reported","49,150","100.00%","92.41%","4,039","100.00%","7.59%","53,189","100.00%"
"Not Reported","0","","","0","","","0",""
"Grand Total","49,150","","","4,039","","","53,189",""
