"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Wheeler County","35",".07%","92.11%","3",".08%","7.89%","38",".07%"
"White County","114",".21%","89.06%","14",".36%","10.94%","128",".22%"
"Whitfield County","650","1.21%","89.53%","76","1.96%","10.47%","726","1.26%"
"Wilcox County","59",".11%","86.76%","9",".23%","13.24%","68",".12%"
"Wilkes County","80",".15%","91.95%","7",".18%","8.05%","87",".15%"
"Wilkinson County","52",".10%","96.30%","2",".05%","3.70%","54",".09%"
"Worth County","115",".21%","94.26%","7",".18%","5.74%","122",".21%"
"Total Rported","53,696","100%","93.26%","3,878","100%","6.74%","57,574","100%"
"Not Reported","0",,,"0",,,"0",
"Grand Total","53,696",,,"3,878",,,"57,574",
