"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Appling","91",".19%","94.79%","5",".15%","5.21%","96",".19%"
"Atkinson","38",".08%","95.00%","2",".06%","5.00%","40",".08%"
"Bacon","57",".12%","98.28%","1",".03%","1.72%","58",".12%"
"Baker","14",".03%","100.00%","","","","14",".03%"
"Baldwin","337",".72%","93.61%","23",".70%","6.39%","360",".71%"
"Banks","80",".17%","88.89%","10",".30%","11.11%","90",".18%"
"Barrow","251",".53%","94.72%","14",".42%","5.28%","265",".53%"
"Bartow","538","1.14%","89.82%","61","1.85%","10.18%","599","1.19%"
"Ben Hill","245",".52%","93.16%","18",".55%","6.84%","263",".52%"
"Berrien","83",".18%","87.37%","12",".36%","12.63%","95",".19%"
"Bibb","997","2.12%","94.86%","54","1.64%","5.14%","1,051","2.09%"
"Bleckley","94",".20%","89.52%","11",".33%","10.48%","105",".21%"
"Brantley","49",".10%","92.45%","4",".12%","7.55%","53",".11%"
"Brooks","71",".15%","100.00%","","","","71",".14%"
"Bryan","95",".20%","92.23%","8",".24%","7.77%","103",".20%"
"Bulloch","465",".99%","95.09%","24",".73%","4.91%","489",".97%"
"Burke","198",".42%","95.65%","9",".27%","4.35%","207",".41%"
"Butts","150",".32%","95.54%","7",".21%","4.46%","157",".31%"
"Calhoun","41",".09%","91.11%","4",".12%","8.89%","45",".09%"
"Camden","142",".30%","94.04%","9",".27%","5.96%","151",".30%"
"Candler","82",".17%","96.47%","3",".09%","3.53%","85",".17%"
"Carroll","526","1.12%","90.85%","53","1.61%","9.15%","579","1.15%"
"Catoosa","259",".55%","91.52%","24",".73%","8.48%","283",".56%"
"Charlton","56",".12%","94.92%","3",".09%","5.08%","59",".12%"
"Chatham","2,291","4.87%","94.94%","122","3.70%","5.06%","2,413","4.79%"
"Chattahoochee","18",".04%","100.00%","","","","18",".04%"
"Chattooga","229",".49%","89.80%","26",".79%","10.20%","255",".51%"
"Cherokee","525","1.12%","91.15%","51","1.55%","8.85%","576","1.14%"
"Clarke","456",".97%","94.21%","28",".85%","5.79%","484",".96%"
"Clay","24",".05%","92.31%","2",".06%","7.69%","26",".05%"
"Clayton","1,559","3.31%","92.80%","121","3.67%","7.20%","1,680","3.33%"
"Clinch","46",".10%","92.00%","4",".12%","8.00%","50",".10%"
"Cobb","2,535","5.38%","91.25%","243","7.37%","8.75%","2,778","5.51%"
"Coffee","213",".45%","91.42%","20",".61%","8.58%","233",".46%"
"Colquitt","300",".64%","94.94%","16",".49%","5.06%","316",".63%"
"Columbia","294",".62%","93.33%","21",".64%","6.67%","315",".63%"
"Cook","135",".29%","93.10%","10",".30%","6.90%","145",".29%"
"Coweta","514","1.09%","92.78%","40","1.21%","7.22%","554","1.10%"
"Crawford","20",".04%","83.33%","4",".12%","16.67%","24",".05%"
"Crisp","275",".58%","93.22%","20",".61%","6.78%","295",".59%"
"Dade","143",".30%","91.67%","13",".39%","8.33%","156",".31%"
"Dawson","86",".18%","91.49%","8",".24%","8.51%","94",".19%"
"Decatur","287",".61%","92.88%","22",".67%","7.12%","309",".61%"
"Dekalb","2,942","6.25%","95.21%","148","4.49%","4.79%","3,090","6.13%"
"Dodge","164",".35%","94.80%","9",".27%","5.20%","173",".34%"
"Dooly","97",".21%","96.04%","4",".12%","3.96%","101",".20%"
"Dougherty","951","2.02%","93.60%","65","1.97%","6.40%","1,016","2.02%"
"Douglas","1,086","2.31%","90.88%","109","3.31%","9.12%","1,195","2.37%"
"Early","74",".16%","100.00%","","","","74",".15%"
"Echols","11",".02%","100.00%","","","","11",".02%"
"Effingham","153",".32%","91.07%","15",".45%","8.93%","168",".33%"
"Elbert","158",".34%","93.49%","11",".33%","6.51%","169",".34%"
"Emanuel","146",".31%","94.19%","9",".27%","5.81%","155",".31%"
"Evans","81",".17%","96.43%","3",".09%","3.57%","84",".17%"
"Fannin","102",".22%","94.44%","6",".18%","5.56%","108",".21%"
"Fayette","262",".56%","90.03%","29",".88%","9.97%","291",".58%"
"Floyd","785","1.67%","89.71%","90","2.73%","10.29%","875","1.74%"
"Forsyth","260",".55%","91.23%","25",".76%","8.77%","285",".57%"
"Franklin","135",".29%","93.75%","9",".27%","6.25%","144",".29%"
"Fulton","4,147","8.81%","96.58%","147","4.46%","3.42%","4,294","8.52%"
"Gilmer","108",".23%","87.80%","15",".45%","12.20%","123",".24%"
"Glascock","3",".01%","75.00%","1",".03%","25.00%","4",".01%"
"Glynn","445",".95%","96.74%","15",".45%","3.26%","460",".91%"
"Gordon","281",".60%","90.35%","30",".91%","9.65%","311",".62%"
"Grady","218",".46%","94.78%","12",".36%","5.22%","230",".46%"
"Greene","108",".23%","93.91%","7",".21%","6.09%","115",".23%"
"Gwinnett","1,586","3.37%","91.84%","141","4.28%","8.16%","1,727","3.43%"
"Habersham","119",".25%","92.97%","9",".27%","7.03%","128",".25%"
"Hall","749","1.59%","92.47%","61","1.85%","7.53%","810","1.61%"
"Hancock","34",".07%","94.44%","2",".06%","5.56%","36",".07%"
"Haralson","82",".17%","94.25%","5",".15%","5.75%","87",".17%"
"Harris","105",".22%","97.22%","3",".09%","2.78%","108",".21%"
"Hart","108",".23%","97.30%","3",".09%","2.70%","111",".22%"
"Heard","58",".12%","90.63%","6",".18%","9.38%","64",".13%"
"Henry","506","1.07%","91.01%","50","1.52%","8.99%","556","1.10%"
"Houston","575","1.22%","92.74%","45","1.36%","7.26%","620","1.23%"
"Irwin","61",".13%","96.83%","2",".06%","3.17%","63",".13%"
"Jackson","195",".41%","92.42%","16",".49%","7.58%","211",".42%"
"Jasper","60",".13%","95.24%","3",".09%","4.76%","63",".13%"
"Jeff Davis","79",".17%","96.34%","3",".09%","3.66%","82",".16%"
"Jefferson","99",".21%","97.06%","3",".09%","2.94%","102",".20%"
"Jenkins","69",".15%","92.00%","6",".18%","8.00%","75",".15%"
"Johnson","56",".12%","96.55%","2",".06%","3.45%","58",".12%"
"Jones","138",".29%","93.88%","9",".27%","6.12%","147",".29%"
"Lamar","78",".17%","91.76%","7",".21%","8.24%","85",".17%"
"Lanier","41",".09%","91.11%","4",".12%","8.89%","45",".09%"
"Laurens","290",".62%","92.65%","23",".70%","7.35%","313",".62%"
"Lee","78",".17%","96.30%","3",".09%","3.70%","81",".16%"
"Liberty","245",".52%","94.96%","13",".39%","5.04%","258",".51%"
"Lincoln","44",".09%","100.00%","","","","44",".09%"
"Long","86",".18%","96.63%","3",".09%","3.37%","89",".18%"
"Lowndes","593","1.26%","95.34%","29",".88%","4.66%","622","1.23%"
"Lumpkin","84",".18%","93.33%","6",".18%","6.67%","90",".18%"
"Macon","71",".15%","95.95%","3",".09%","4.05%","74",".15%"
"Madison","143",".30%","94.08%","9",".27%","5.92%","152",".30%"
"Marion","49",".10%","96.08%","2",".06%","3.92%","51",".10%"
"Mcduffie","191",".41%","94.55%","11",".33%","5.45%","202",".40%"
"Mcintosh","66",".14%","95.65%","3",".09%","4.35%","69",".14%"
"Meriwether","197",".42%","94.26%","12",".36%","5.74%","209",".41%"
"Miller","33",".07%","97.06%","1",".03%","2.94%","34",".07%"
"Mitchell","180",".38%","90.91%","18",".55%","9.09%","198",".39%"
"Monroe","177",".38%","91.71%","16",".49%","8.29%","193",".38%"
"Montgomery","43",".09%","97.73%","1",".03%","2.27%","44",".09%"
"Morgan","85",".18%","92.39%","7",".21%","7.61%","92",".18%"
"Murray","239",".51%","93.00%","18",".55%","7.00%","257",".51%"
"Muscogee","1,743","3.70%","93.71%","117","3.55%","6.29%","1,860","3.69%"
"Newton","522","1.11%","92.72%","41","1.24%","7.28%","563","1.12%"
"Oconee","55",".12%","93.22%","4",".12%","6.78%","59",".12%"
"Oglethorpe","48",".10%","94.12%","3",".09%","5.88%","51",".10%"
"Paulding","211",".45%","93.78%","14",".42%","6.22%","225",".45%"
"Peach","89",".19%","98.89%","1",".03%","1.11%","90",".18%"
"Pickens","81",".17%","93.10%","6",".18%","6.90%","87",".17%"
"Pierce","56",".12%","100.00%","","","","56",".11%"
