"Race Group","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"White","17,992","36.64%","90.10%","1,976","53.93%","9.90%","19,968","37.84%"
"Black","30,998","63.12%","94.86%","1,678","45.80%","5.14%","32,676","61.92%"
"Indian","60",".12%","96.77%","2",".05%","3.23%","62",".12%"
"Asian","61",".12%","88.41%","8",".22%","11.59%","69",".13%"
"Total Reported","49,111","100%","93.06%","3,664","100%","6.94%","52,775","100%"
"Not Reported","239","","","9","","","248",""
"Grand Total","49,350","","","3,673","","","53,023",""
