"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","145",".29%","91.19%","14",".37%","8.81%","159",".30%"
"116
Pulaski","86",".17%","89.58%","10",".27%","10.42%","96",".18%"
"117
Putnam","149",".30%","94.30%","9",".24%","5.70%","158",".30%"
"118
Quitman","17",".03%","89.47%","2",".05%","10.53%","19",".04%"
"119
Rabun","56",".11%","83.58%","11",".29%","16.42%","67",".13%"
"120
Randolph","57",".11%","93.44%","4",".11%","6.56%","61",".11%"
"121
Richmond","1,672","3.37%","93.88%","108","2.87%","6.06%","1,781","3.34%"
"122
Rockdale","447",".90%","91.22%","43","1.14%","8.78%","490",".92%"
"123
Schley","25",".05%","100.00%","","","","25",".05%"
"124
Screven","118",".24%","91.47%","11",".29%","8.53%","129",".24%"
"125
Seminole","60",".12%","86.96%","9",".24%","13.04%","69",".13%"
"126
Spalding","596","1.20%","92.26%","50","1.33%","7.74%","646","1.21%"
"127
Stephens","187",".38%","90.78%","19",".50%","9.22%","206",".39%"
"128
Stewart","36",".07%","92.31%","3",".08%","7.69%","39",".07%"
"129
Sumter","252",".51%","97.30%","7",".19%","2.70%","259",".49%"
"130
Talbot","58",".12%","95.08%","3",".08%","4.92%","61",".11%"
"131
Taliaferro","24",".05%","92.31%","2",".05%","7.69%","26",".05%"
"132
Tattnall","182",".37%","91.92%","16",".42%","8.08%","198",".37%"
"133
Taylor","89",".18%","96.74%","3",".08%","3.26%","92",".17%"
"134
Telfair","113",".23%","93.39%","8",".21%","6.61%","121",".23%"
"135
Terrell","80",".16%","97.56%","2",".05%","2.44%","82",".15%"
"136
Thomas","277",".56%","94.54%","16",".42%","5.46%","293",".55%"
"137
Tift","337",".68%","94.93%","18",".48%","5.07%","355",".67%"
"138
Toombs","307",".62%","91.92%","27",".72%","8.08%","334",".63%"
"139
Towns","50",".10%","90.91%","5",".13%","9.09%","55",".10%"
"140
Treutlen","84",".17%","94.38%","5",".13%","5.62%","89",".17%"
"141
Troup","671","1.35%","90.80%","68","1.80%","9.20%","739","1.39%"
"142
Turner","70",".14%","97.22%","2",".05%","2.78%","72",".13%"
"143
Twiggs","64",".13%","87.67%","9",".24%","12.33%","73",".14%"
"144
Union","78",".16%","80.41%","19",".50%","19.59%","97",".18%"
"145
Upson","206",".42%","91.96%","18",".48%","8.04%","224",".42%"
"146
Walker","399",".80%","89.26%","48","1.27%","10.74%","447",".84%"
"147
Walton","458",".92%","91.78%","41","1.09%","8.22%","499",".94%"
"148
Ware","317",".64%","94.35%","19",".50%","5.65%","336",".63%"
"149
Warren","47",".09%","94.00%","3",".08%","6.00%","50",".09%"
"150
Washington","121",".24%","92.37%","10",".27%","7.63%","131",".25%"
"151
Wayne","165",".33%","88.71%","21",".56%","11.29%","186",".35%"
"152
Webster","5",".01%","100.00%","","","","5",".01%"
