"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Coweta County","650","1.27%","92.72%","51","1.29%","7.28%","701","1.27%"
"Crawford County","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"Crisp County","316",".62%","94.05%","20",".51%","5.95%","336",".61%"
"Dade County","104",".20%","92.86%","8",".20%","7.14%","112",".20%"
"Dawson County","92",".18%","87.62%","13",".33%","12.38%","105",".19%"
"Decatur County","231",".45%","95.06%","12",".30%","4.94%","243",".44%"
"Dekalb County","3,038","5.94%","95.32%","149","3.78%","4.68%","3,187","5.79%"
"Dodge County","149",".29%","93.71%","10",".25%","6.29%","159",".29%"
"Dooly County","113",".22%","94.17%","7",".18%","5.83%","120",".22%"
"Dougherty County","838","1.64%","95.12%","43","1.09%","4.88%","881","1.60%"
"Douglas County","1,040","2.03%","90.20%","113","2.87%","9.80%","1,153","2.09%"
"Early County","92",".18%","95.83%","4",".10%","4.17%","96",".17%"
"Echols County","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"Effingham County","255",".50%","93.07%","19",".48%","6.93%","274",".50%"
"Elbert County","141",".28%","92.76%","11",".28%","7.24%","152",".28%"
"Emanuel County","170",".33%","90.43%","18",".46%","9.57%","188",".34%"
"Evans County","88",".17%","94.62%","5",".13%","5.38%","93",".17%"
"Fannin County","103",".20%","85.12%","18",".46%","14.88%","121",".22%"
"Fayette County","344",".67%","90.77%","35",".89%","9.23%","379",".69%"
"Floyd County","872","1.71%","89.80%","99","2.51%","10.20%","971","1.76%"
"Forsyth County","356",".70%","91.99%","31",".79%","8.01%","387",".70%"
"Franklin County","178",".35%","89.00%","22",".56%","11.00%","200",".36%"
"Fulton County","4,916","9.62%","95.87%","212","5.38%","4.13%","5,128","9.32%"
"Gilmer County","103",".20%","91.15%","10",".25%","8.85%","113",".21%"
"Glascock County","10",".02%","100.00%","","","","10",".02%"
"Glynn County","565","1.11%","94.64%","32",".81%","5.36%","597","1.08%"
"Gordon County","397",".78%","89.62%","46","1.17%","10.38%","443",".80%"
"Grady County","143",".28%","96.62%","5",".13%","3.38%","148",".27%"
"Greene County","125",".24%","94.70%","7",".18%","5.30%","132",".24%"
"Gwinnett County","2,708","5.30%","93.57%","186","4.72%","6.43%","2,894","5.26%"
"Habersham County","124",".24%","89.21%","15",".38%","10.79%","139",".25%"
"Hall County","715","1.40%","91.08%","70","1.78%","8.92%","785","1.43%"
"Hancock County","37",".07%","92.50%","3",".08%","7.50%","40",".07%"
"Haralson County","104",".20%","87.39%","15",".38%","12.61%","119",".22%"
"Harris County","135",".26%","92.47%","11",".28%","7.53%","146",".27%"
"Hart County","183",".36%","91.50%","17",".43%","8.50%","200",".36%"
"Heard County","47",".09%","92.16%","4",".10%","7.84%","51",".09%"
"Henry County","684","1.34%","89.53%","80","2.03%","10.47%","764","1.39%"
