"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","17",".04%","80.95%","4",".12%","19.05%","21",".04%"
"Crisp","271",".57%","92.18%","23",".68%","7.82%","294",".58%"
"Dade","136",".29%","91.28%","13",".38%","8.72%","149",".29%"
"Dawson","84",".18%","91.30%","8",".24%","8.70%","92",".18%"
"Decatur","270",".57%","93.10%","20",".59%","6.90%","290",".57%"
"Dekalb","2,976","6.29%","94.99%","157","4.62%","5.01%","3,133","6.17%"
"Dodge","163",".34%","93.68%","11",".32%","6.32%","174",".34%"
"Dooly","98",".21%","96.08%","4",".12%","3.92%","102",".20%"
"Dougherty","967","2.04%","93.70%","65","1.91%","6.30%","1,032","2.03%"
"Douglas","1,043","2.20%","90.38%","111","3.27%","9.62%","1,154","2.27%"
"Early","78",".16%","97.50%","2",".06%","2.50%","80",".16%"
"Echols","11",".02%","100.00%","","","","11",".02%"
"Effingham","169",".36%","88.95%","21",".62%","11.05%","190",".37%"
"Elbert","164",".35%","93.71%","11",".32%","6.29%","175",".34%"
"Emanuel","155",".33%","96.27%","6",".18%","3.73%","161",".32%"
"Evans","85",".18%","93.41%","6",".18%","6.59%","91",".18%"
"Fannin","105",".22%","93.75%","7",".21%","6.25%","112",".22%"
"Fayette","271",".57%","90.03%","30",".88%","9.97%","301",".59%"
"Floyd","774","1.63%","89.27%","93","2.74%","10.73%","867","1.71%"
"Forsyth","270",".57%","90.30%","29",".85%","9.70%","299",".59%"
"Franklin","137",".29%","91.33%","13",".38%","8.67%","150",".30%"
"Fulton","4,239","8.95%","96.25%","165","4.86%","3.75%","4,404","8.68%"
"Gilmer","125",".26%","90.58%","13",".38%","9.42%","138",".27%"
"Glascock","6",".01%","85.71%","1",".03%","14.29%","7",".01%"
"Glynn","444",".94%","96.31%","17",".50%","3.69%","461",".91%"
"Gordon","296",".63%","89.43%","35","1.03%","10.57%","331",".65%"
"Grady","219",".46%","92.41%","18",".53%","7.59%","237",".47%"
"Greene","92",".19%","92.93%","7",".21%","7.07%","99",".20%"
"Gwinnett","1,543","3.26%","92.23%","130","3.83%","7.77%","1,673","3.30%"
"Habersham","111",".23%","90.24%","12",".35%","9.76%","123",".24%"
"Hall","736","1.55%","91.89%","65","1.91%","8.11%","801","1.58%"
"Hancock","38",".08%","95.00%","2",".06%","5.00%","40",".08%"
"Haralson","83",".18%","95.40%","4",".12%","4.60%","87",".17%"
"Harris","95",".20%","97.94%","2",".06%","2.06%","97",".19%"
"Hart","108",".23%","94.74%","6",".18%","5.26%","114",".22%"
"Heard","59",".12%","89.39%","7",".21%","10.61%","66",".13%"
"Henry","493","1.04%","90.96%","49","1.44%","9.04%","542","1.07%"
"Houston","587","1.24%","92.15%","50","1.47%","7.85%","637","1.26%"
