"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","154",".31%","96.25%","6",".17%","3.75%","160",".30%"
"116
Pulaski","76",".15%","89.41%","9",".25%","10.59%","85",".16%"
"117
Putnam","147",".29%","95.45%","7",".20%","4.55%","154",".29%"
"118
Quitman","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"119
Rabun","61",".12%","91.04%","6",".17%","8.96%","67",".12%"
"120
Randolph","48",".10%","90.57%","5",".14%","9.43%","53",".10%"
"121
Richmond","1,829","3.63%","93.70%","123","3.46%","6.30%","1,952","3.62%"
"122
Rockdale","478",".95%","91.40%","45","1.27%","8.60%","523",".97%"
"123
Schley","28",".06%","96.55%","1",".03%","3.45%","29",".05%"
"124
Screven","121",".24%","93.80%","8",".23%","6.20%","129",".24%"
"125
Seminole","77",".15%","91.67%","7",".20%","8.33%","84",".16%"
"126
Spalding","621","1.23%","91.59%","57","1.60%","8.41%","678","1.26%"
"127
Stephens","185",".37%","90.24%","20",".56%","9.76%","205",".38%"
"128
Stewart","33",".07%","91.67%","3",".08%","8.33%","36",".07%"
"129
Sumter","264",".52%","96.70%","9",".25%","3.30%","273",".51%"
"130
Talbot","47",".09%","94.00%","3",".08%","6.00%","50",".09%"
"131
Taliaferro","25",".05%","92.59%","2",".06%","7.41%","27",".05%"
"132
Tattnall","171",".34%","94.48%","10",".28%","5.52%","181",".34%"
"133
Taylor","95",".19%","95.00%","5",".14%","5.00%","100",".19%"
"134
Telfair","134",".27%","93.06%","10",".28%","6.94%","144",".27%"
"135
Terrell","86",".17%","98.85%","1",".03%","1.15%","87",".16%"
"136
Thomas","308",".61%","93.05%","23",".65%","6.95%","331",".61%"
"137
Tift","317",".63%","96.65%","11",".31%","3.35%","328",".61%"
"138
Toombs","288",".57%","93.20%","21",".59%","6.80%","309",".57%"
"139
Towns","43",".09%","89.58%","5",".14%","10.42%","48",".09%"
"140
Treutlen","83",".16%","96.51%","3",".08%","3.49%","86",".16%"
"141
Troup","708","1.41%","91.47%","66","1.86%","8.53%","774","1.44%"
"142
Turner","74",".15%","96.10%","3",".08%","3.90%","77",".14%"
"143
Twiggs","61",".12%","89.71%","7",".20%","10.29%","68",".13%"
"144
Union","78",".15%","93.98%","5",".14%","6.02%","83",".15%"
"145
Upson","222",".44%","92.89%","17",".48%","7.11%","239",".44%"
"146
Walker","401",".80%","90.32%","43","1.21%","9.68%","444",".82%"
"147
Walton","392",".78%","91.38%","37","1.04%","8.62%","429",".80%"
"148
Ware","368",".73%","94.12%","23",".65%","5.88%","391",".73%"
"149
Warren","49",".10%","96.08%","2",".06%","3.92%","51",".09%"
"150
Washington","118",".23%","92.91%","9",".25%","7.09%","127",".24%"
"151
Wayne","168",".33%","90.32%","18",".51%","9.68%","186",".34%"
"152
Webster","11",".02%","91.67%","1",".03%","8.33%","12",".02%"
