"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Houston County","791","1.65%","91.45%","74","1.97%","8.55%","865","1.68%"
"Irwin County","84",".18%","95.45%","4",".11%","4.55%","88",".17%"
"Jackson County","249",".52%","89.89%","28",".74%","10.11%","277",".54%"
"Jasper County","55",".12%","98.21%","1",".03%","1.79%","56",".11%"
"Jeff Davis County","104",".22%","92.04%","9",".24%","7.96%","113",".22%"
"Jefferson County","123",".26%","92.48%","10",".27%","7.52%","133",".26%"
"Jenkins County","72",".15%","96.00%","3",".08%","4.00%","75",".15%"
"Johnson County","45",".09%","97.83%","1",".03%","2.17%","46",".09%"
"Jones County","182",".38%","94.30%","11",".29%","5.70%","193",".37%"
"Lamar County","81",".17%","87.10%","12",".32%","12.90%","93",".18%"
"Lanier County","49",".10%","87.50%","7",".19%","12.50%","56",".11%"
"Laurens County","243",".51%","90.67%","25",".66%","9.33%","268",".52%"
"Lee County","77",".16%","96.25%","3",".08%","3.75%","80",".16%"
"Liberty County","242",".51%","93.44%","17",".45%","6.56%","259",".50%"
"Lincoln County","33",".07%","94.29%","2",".05%","5.71%","35",".07%"
"Long County","64",".13%","91.43%","6",".16%","8.57%","70",".14%"
"Lowndes County","432",".90%","95.15%","22",".58%","4.85%","454",".88%"
"Lumpkin County","70",".15%","86.42%","11",".29%","13.58%","81",".16%"
"Macon County","40",".08%","97.56%","1",".03%","2.44%","41",".08%"
"Madison County","136",".28%","90.07%","15",".40%","9.93%","151",".29%"
"Marion County","23",".05%","92.00%","2",".05%","8.00%","25",".05%"
"Mcduffie County","173",".36%","96.11%","7",".19%","3.89%","180",".35%"
"Mcintosh County","78",".16%","95.12%","4",".11%","4.88%","82",".16%"
"Meriwether County","139",".29%","97.89%","3",".08%","2.11%","142",".28%"
"Miller County","36",".08%","100.00%","","","","36",".07%"
"Mitchell County","161",".34%","91.48%","15",".40%","8.52%","176",".34%"
"Monroe County","203",".42%","84.58%","37",".98%","15.42%","240",".47%"
"Montgomery County","31",".06%","83.78%","6",".16%","16.22%","37",".07%"
"Morgan County","124",".26%","91.85%","11",".29%","8.15%","135",".26%"
"Murray County","293",".61%","88.79%","37",".98%","11.21%","330",".64%"
"Muscogee County","1,103","2.31%","94.60%","63","1.67%","5.40%","1,166","2.26%"
"Newton County","673","1.41%","92.70%","53","1.41%","7.30%","726","1.41%"
"Oconee County","55",".12%","93.22%","4",".11%","6.78%","59",".11%"
"Oglethorpe County","53",".11%","89.83%","6",".16%","10.17%","59",".11%"
"Paulding County","242",".51%","90.64%","25",".66%","9.36%","267",".52%"
"Peach County","72",".15%","94.74%","4",".11%","5.26%","76",".15%"
"Pickens County","102",".21%","86.44%","16",".42%","13.56%","118",".23%"
"Pierce County","118",".25%","95.93%","5",".13%","4.07%","123",".24%"
