"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","24",".05%","85.71%","4",".12%","14.29%","28",".05%"
"Crisp","314",".62%","95.44%","15",".43%","4.56%","329",".61%"
"Dade","150",".30%","96.15%","6",".17%","3.85%","156",".29%"
"Dawson","87",".17%","90.63%","9",".26%","9.38%","96",".18%"
"Decatur","315",".62%","93.47%","22",".64%","6.53%","337",".62%"
"Dekalb","3,000","5.91%","95.36%","146","4.22%","4.64%","3,146","5.80%"
"Dodge","159",".31%","91.38%","15",".43%","8.62%","174",".32%"
"Dooly","108",".21%","94.74%","6",".17%","5.26%","114",".21%"
"Dougherty","1,043","2.05%","95.60%","48","1.39%","4.40%","1,091","2.01%"
"Douglas","1,087","2.14%","91.34%","103","2.98%","8.66%","1,190","2.19%"
"Early","82",".16%","100.00%","","","","82",".15%"
"Echols","11",".02%","100.00%","","","","11",".02%"
"Effingham","147",".29%","90.74%","15",".43%","9.26%","162",".30%"
"Elbert","148",".29%","94.27%","9",".26%","5.73%","157",".29%"
"Emanuel","160",".31%","97.56%","4",".12%","2.44%","164",".30%"
"Evans","94",".19%","100.00%","","","","94",".17%"
"Fannin","110",".22%","91.67%","10",".29%","8.33%","120",".22%"
"Fayette","337",".66%","91.33%","32",".92%","8.67%","369",".68%"
"Floyd","870","1.71%","91.10%","85","2.46%","8.90%","955","1.76%"
"Forsyth","305",".60%","87.39%","44","1.27%","12.61%","349",".64%"
"Franklin","168",".33%","92.31%","14",".40%","7.69%","182",".34%"
"Fulton","4,270","8.41%","96.52%","154","4.45%","3.48%","4,424","8.15%"
"Gilmer","97",".19%","88.99%","12",".35%","11.01%","109",".20%"
"Glascock","7",".01%","87.50%","1",".03%","12.50%","8",".01%"
"Glynn","444",".87%","95.90%","19",".55%","4.10%","463",".85%"
"Gordon","316",".62%","92.94%","24",".69%","7.06%","340",".63%"
"Grady","247",".49%","94.27%","15",".43%","5.73%","262",".48%"
"Greene","108",".21%","96.43%","4",".12%","3.57%","112",".21%"
"Gwinnett","1,851","3.64%","93.39%","131","3.78%","6.61%","1,982","3.65%"
"Habersham","123",".24%","94.62%","7",".20%","5.38%","130",".24%"
"Hall","818","1.61%","92.85%","63","1.82%","7.15%","881","1.62%"
"Hancock","33",".06%","97.06%","1",".03%","2.94%","34",".06%"
"Haralson","89",".18%","94.68%","5",".14%","5.32%","94",".17%"
"Harris","134",".26%","96.40%","5",".14%","3.60%","139",".26%"
"Hart","108",".21%","93.91%","7",".20%","6.09%","115",".21%"
"Heard","59",".12%","84.29%","11",".32%","15.71%","70",".13%"
"Henry","615","1.21%","90.71%","63","1.82%","9.29%","678","1.25%"
"Houston","649","1.28%","93.92%","42","1.21%","6.08%","691","1.27%"
