"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"77
Irwin","63",".13%","96.92%","2",".06%","3.08%","65",".13%"
"78
Jackson","201",".43%","92.20%","17",".51%","7.80%","218",".43%"
"79
Jasper","72",".15%","96.00%","3",".09%","4.00%","75",".15%"
"80
Jeff Davis","63",".13%","96.92%","2",".06%","3.08%","65",".13%"
"81
Jefferson","102",".22%","98.08%","2",".06%","1.92%","104",".21%"
"82
Jenkins","72",".15%","94.74%","4",".12%","5.26%","76",".15%"
"83
Johnson","64",".14%","98.46%","1",".03%","1.54%","65",".13%"
"84
Jones","146",".31%","91.25%","14",".42%","8.75%","160",".32%"
"85
Lamar","83",".18%","93.26%","6",".18%","6.74%","89",".18%"
"86
Lanier","42",".09%","91.30%","4",".12%","8.70%","46",".09%"
"87
Laurens","274",".58%","92.57%","22",".66%","7.43%","296",".58%"
"88
Lee","72",".15%","97.30%","2",".06%","2.70%","74",".15%"
"89
Liberty","244",".52%","95.69%","11",".33%","4.31%","255",".50%"
"90
Lincoln","42",".09%","100.00%","","","","42",".08%"
"91
Long","92",".19%","96.84%","3",".09%","3.16%","95",".19%"
"92
Lowndes","582","1.23%","95.72%","26",".78%","4.28%","608","1.20%"
"93
Lumpkin","91",".19%","91.92%","8",".24%","8.08%","99",".20%"
"94
Macon","63",".13%","94.03%","4",".12%","5.97%","67",".13%"
"95
Madison","147",".31%","94.23%","9",".27%","5.77%","156",".31%"
"96
Marion","49",".10%","96.08%","2",".06%","3.92%","51",".10%"
"97
Mcduffie","206",".44%","95.81%","9",".27%","4.19%","215",".42%"
"98
Mcintosh","69",".15%","95.83%","3",".09%","4.17%","72",".14%"
"99
Meriwether","192",".41%","94.58%","11",".33%","5.42%","203",".40%"
"100
Miller","32",".07%","96.97%","1",".03%","3.03%","33",".07%"
"101
Mitchell","185",".39%","92.04%","16",".48%","7.96%","201",".40%"
"102
Monroe","169",".36%","88.02%","23",".69%","11.98%","192",".38%"
"103
Montgomery","48",".10%","96.00%","2",".06%","4.00%","50",".10%"
"104
Morgan","84",".18%","90.32%","9",".27%","9.68%","93",".18%"
"105
Murray","245",".52%","93.16%","18",".54%","6.84%","263",".52%"
"106
Muscogee","1,700","3.60%","93.61%","116","3.47%","6.39%","1,816","3.59%"
"107
Newton","481","1.02%","91.44%","45","1.34%","8.56%","526","1.04%"
"108
Oconee","58",".12%","93.55%","4",".12%","6.45%","62",".12%"
"109
Oglethorpe","58",".12%","93.55%","4",".12%","6.45%","62",".12%"
"110
Paulding","192",".41%","93.20%","14",".42%","6.80%","206",".41%"
"111
Peach","91",".19%","98.91%","1",".03%","1.09%","92",".18%"
"112
Pickens","87",".18%","94.57%","5",".15%","5.43%","92",".18%"
"113
Pierce","49",".10%","96.08%","2",".06%","3.92%","51",".10%"
"114
Pike","44",".09%","91.67%","4",".12%","8.33%","48",".09%"
