"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","18",".04%","94.74%","1",".03%","5.26%","19",".04%"
"Crisp","260",".52%","93.19%","19",".53%","6.81%","279",".52%"
"Dade","139",".28%","94.56%","8",".22%","5.44%","147",".28%"
"Dawson","124",".25%","91.18%","12",".34%","8.82%","136",".25%"
"Decatur","308",".62%","92.77%","24",".67%","7.23%","332",".62%"
"Dekalb","2,856","5.73%","94.38%","170","4.75%","5.62%","3,026","5.67%"
"Dodge","147",".30%","93.63%","10",".28%","6.37%","157",".29%"
"Dooly","95",".19%","95.96%","4",".11%","4.04%","99",".19%"
"Dougherty","951","1.91%","94.63%","54","1.51%","5.37%","1,005","1.88%"
"Douglas","1,233","2.47%","88.58%","159","4.44%","11.42%","1,392","2.61%"
"Early","94",".19%","94.95%","5",".14%","5.05%","99",".19%"
"Echols","9",".02%","100.00%","","","","9",".02%"
"Effingham","146",".29%","90.68%","15",".42%","9.32%","161",".30%"
"Elbert","124",".25%","93.23%","9",".25%","6.77%","133",".25%"
"Emanuel","178",".36%","93.68%","12",".34%","6.32%","190",".36%"
"Evans","100",".20%","97.09%","3",".08%","2.91%","103",".19%"
"Fannin","111",".22%","93.28%","8",".22%","6.72%","119",".22%"
"Fayette","354",".71%","93.16%","26",".73%","6.84%","380",".71%"
"Floyd","741","1.49%","90.48%","78","2.18%","9.52%","819","1.53%"
"Forsyth","293",".59%","85.92%","48","1.34%","14.08%","341",".64%"
"Franklin","130",".26%","92.86%","10",".28%","7.14%","140",".26%"
"Fulton","5,051","10.14%","96.32%","193","5.39%","3.68%","5,244","9.82%"
"Gilmer","133",".27%","90.48%","14",".39%","9.52%","147",".28%"
"Glascock","7",".01%","87.50%","1",".03%","12.50%","8",".01%"
"Glynn","387",".78%","93.48%","27",".75%","6.52%","414",".78%"
"Gordon","294",".59%","89.09%","36","1.01%","10.91%","330",".62%"
"Grady","198",".40%","93.40%","14",".39%","6.60%","212",".40%"
"Greene","145",".29%","94.16%","9",".25%","5.84%","154",".29%"
"Gwinnett","2,220","4.46%","92.62%","177","4.94%","7.38%","2,397","4.49%"
"Habersham","101",".20%","93.52%","7",".20%","6.48%","108",".20%"
"Hall","686","1.38%","91.59%","63","1.76%","8.41%","749","1.40%"
"Hancock","40",".08%","100.00%","","","","40",".07%"
"Haralson","89",".18%","96.74%","3",".08%","3.26%","92",".17%"
"Harris","125",".25%","95.42%","6",".17%","4.58%","131",".25%"
"Hart","119",".24%","96.75%","4",".11%","3.25%","123",".23%"
"Heard","74",".15%","97.37%","2",".06%","2.63%","76",".14%"
"Henry","571","1.15%","89.64%","66","1.84%","10.36%","637","1.19%"
"Houston","634","1.27%","93.79%","42","1.17%","6.21%","676","1.27%"
