"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"000 
Unknown","179",".40%","95.72%","8",".26%","4.28%","187",".39%"
"001 
Appling County","105",".24%","94.59%","6",".19%","5.41%","111",".23%"
"002 
Atkinson County","39",".09%","90.70%","4",".13%","9.30%","43",".09%"
"003 
Bacon County","72",".16%","96.00%","3",".10%","4.00%","75",".16%"
"004 
Baker County","13",".03%","81.25%","3",".10%","18.75%","16",".03%"
"005 
Baldwin County","283",".63%","92.48%","23",".74%","7.52%","306",".64%"
"006 
Banks County","55",".12%","88.71%","7",".22%","11.29%","62",".13%"
"007 
Barrow County","292",".65%","89.30%","35","1.12%","10.70%","327",".69%"
"008 
Bartow County","575","1.29%","89.29%","69","2.22%","10.71%","644","1.35%"
"009 
Ben Hill County","214",".48%","94.27%","13",".42%","5.73%","227",".48%"
"010 
Berrien County","97",".22%","97.00%","3",".10%","3.00%","100",".21%"
"011 
Bibb County","988","2.22%","94.91%","53","1.70%","5.09%","1,041","2.18%"
"012 
Bleckley County","51",".11%","92.73%","4",".13%","7.27%","55",".12%"
"013 
Brantley County","81",".18%","90.00%","9",".29%","10.00%","90",".19%"
"014 
Brooks County","44",".10%","100.00%","","","","44",".09%"
"015 
Bryan County","42",".09%","97.67%","1",".03%","2.33%","43",".09%"
"016 
Bulloch County","463","1.04%","93.16%","34","1.09%","6.84%","497","1.04%"
"017 
Burke County","215",".48%","95.98%","9",".29%","4.02%","224",".47%"
"018 
Butts County","117",".26%","92.13%","10",".32%","7.87%","127",".27%"
"019 
Calhoun County","22",".05%","84.62%","4",".13%","15.38%","26",".05%"
"020 
Camden County","159",".36%","91.38%","15",".48%","8.62%","174",".36%"
"021 
Candler County","97",".22%","92.38%","8",".26%","7.62%","105",".22%"
"022 
Carroll County","518","1.16%","92.34%","43","1.38%","7.66%","561","1.18%"
"023 
Catoosa County","309",".69%","90.35%","33","1.06%","9.65%","342",".72%"
"024 
Charlton County","56",".13%","88.89%","7",".22%","11.11%","63",".13%"
"025 
Chatham County","1,659","3.72%","96.51%","60","1.93%","3.49%","1,719","3.60%"
"026 
Chattahoochee County","17",".04%","100.00%","","","","17",".04%"
"027 
Chattooga County","196",".44%","92.89%","15",".48%","7.11%","211",".44%"
"028 
Cherokee County","497","1.11%","91.70%","45","1.45%","8.30%","542","1.14%"
"029 
Clarke County","478","1.07%","93.18%","35","1.12%","6.82%","513","1.08%"
"030 
Clay County","20",".04%","83.33%","4",".13%","16.67%","24",".05%"
"031 
Clayton County","1,216","2.73%","93.04%","91","2.92%","6.96%","1,307","2.74%"
"032 
Clinch County","37",".08%","92.50%","3",".10%","7.50%","40",".08%"
"033 
Cobb County","2,203","4.94%","93.03%","165","5.30%","6.97%","2,368","4.96%"
"034 
Coffee County","229",".51%","94.24%","14",".45%","5.76%","243",".51%"
"035 
Colquitt County","206",".46%","96.26%","8",".26%","3.74%","214",".45%"
"036 
Columbia County","350",".78%","90.44%","37","1.19%","9.56%","387",".81%"
"037 
Cook County","106",".24%","92.17%","9",".29%","7.83%","115",".24%"
