"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Polk","149",".31%","91.98%","13",".34%","8.02%","162",".31%"
"Pulaski","90",".18%","92.78%","7",".19%","7.22%","97",".18%"
"Putnam","138",".28%","95.17%","7",".19%","4.83%","145",".28%"
"Quitman","19",".04%","90.48%","2",".05%","9.52%","21",".04%"
"Rabun","55",".11%","83.33%","11",".29%","16.67%","66",".13%"
"Randolph","59",".12%","93.65%","4",".11%","6.35%","63",".12%"
"Richmond","1,686","3.45%","93.51%","117","3.10%","6.49%","1,803","3.43%"
"Rockdale","467",".96%","91.21%","45","1.19%","8.79%","512",".97%"
"Schley","24",".05%","96.00%","1",".03%","4.00%","25",".05%"
"Screven","127",".26%","93.38%","9",".24%","6.62%","136",".26%"
"Seminole","52",".11%","83.87%","10",".26%","16.13%","62",".12%"
"Spalding","599","1.23%","91.45%","56","1.48%","8.55%","655","1.24%"
"Stephens","196",".40%","89.91%","22",".58%","10.09%","218",".41%"
"Stewart","30",".06%","96.77%","1",".03%","3.23%","31",".06%"
"Sumter","222",".45%","95.69%","10",".26%","4.31%","232",".44%"
"Talbot","57",".12%","96.61%","2",".05%","3.39%","59",".11%"
"Taliaferro","21",".04%","91.30%","2",".05%","8.70%","23",".04%"
"Tattnall","181",".37%","91.88%","16",".42%","8.12%","197",".37%"
"Taylor","91",".19%","94.79%","5",".13%","5.21%","96",".18%"
"Telfair","111",".23%","90.24%","12",".32%","9.76%","123",".23%"
"Terrell","75",".15%","97.40%","2",".05%","2.60%","77",".15%"
"Thomas","252",".52%","92.65%","20",".53%","7.35%","272",".52%"
"Tift","310",".63%","94.51%","18",".48%","5.49%","328",".62%"
"Toombs","312",".64%","93.13%","23",".61%","6.87%","335",".64%"
"Towns","50",".10%","87.72%","7",".19%","12.28%","57",".11%"
"Treutlen","71",".15%","94.67%","4",".11%","5.33%","75",".14%"
"Troup","645","1.32%","90.21%","70","1.85%","9.79%","715","1.36%"
"Turner","74",".15%","94.87%","4",".11%","5.13%","78",".15%"
"Twiggs","62",".13%","93.94%","4",".11%","6.06%","66",".13%"
"Union","84",".17%","84.00%","16",".42%","16.00%","100",".19%"
"Upson","185",".38%","88.94%","23",".61%","11.06%","208",".40%"
"Walker","403",".83%","90.36%","43","1.14%","9.64%","446",".85%"
"Walton","427",".87%","89.33%","51","1.35%","10.67%","478",".91%"
"Ware","302",".62%","94.08%","19",".50%","5.92%","321",".61%"
"Warren","43",".09%","91.49%","4",".11%","8.51%","47",".09%"
"Washington","126",".26%","88.73%","16",".42%","11.27%","142",".27%"
"Wayne","161",".33%","89.94%","18",".48%","10.06%","179",".34%"
"Webster","7",".01%","100.00%","","","","7",".01%"
