"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","44",".09%","89.80%","5",".15%","10.20%","49",".10%"
"115
Polk County","202",".43%","90.18%","22",".65%","9.82%","224",".44%"
"116
Pulaski County","38",".08%","90.48%","4",".12%","9.52%","42",".08%"
"117
Putnam County","144",".31%","96.64%","5",".15%","3.36%","149",".30%"
"118
Quitman County","12",".03%","92.31%","1",".03%","7.69%","13",".03%"
"119
Rabun County","58",".12%","90.63%","6",".18%","9.38%","64",".13%"
"120
Randolph County","44",".09%","97.78%","1",".03%","2.22%","45",".09%"
"121
Richmond County","1,759","3.74%","93.71%","118","3.48%","6.29%","1,877","3.72%"
"122
Rockdale County","422",".90%","94.20%","26",".77%","5.80%","448",".89%"
"123
Schley County","14",".03%","100.00%","","","","14",".03%"
"124
Screven County","111",".24%","94.07%","7",".21%","5.93%","118",".23%"
"125
Seminole County","58",".12%","85.29%","10",".30%","14.71%","68",".13%"
"126
Spalding County","442",".94%","92.28%","37","1.09%","7.72%","479",".95%"
"127
Stephens County","133",".28%","92.36%","11",".32%","7.64%","144",".29%"
"128
Stewart County","31",".07%","91.18%","3",".09%","8.82%","34",".07%"
"129
Sumter County","196",".42%","96.08%","8",".24%","3.92%","204",".40%"
"130
Talbot County","25",".05%","92.59%","2",".06%","7.41%","27",".05%"
"131
Taliaferro County","16",".03%","100.00%","","","","16",".03%"
"132
Tattnall County","181",".38%","90.05%","20",".59%","9.95%","201",".40%"
"133
Taylor County","55",".12%","88.71%","7",".21%","11.29%","62",".12%"
"134
Telfair County","95",".20%","95.96%","4",".12%","4.04%","99",".20%"
"135
Terrell County","80",".17%","94.12%","5",".15%","5.88%","85",".17%"
"136
Thomas County","180",".38%","95.74%","8",".24%","4.26%","188",".37%"
"137
Tift County","316",".67%","96.05%","13",".38%","3.95%","329",".65%"
"138
Toombs County","298",".63%","92.26%","25",".74%","7.74%","323",".64%"
"139
Towns County","49",".10%","75.38%","16",".47%","24.62%","65",".13%"
"140
Treutlen County","68",".14%","97.14%","2",".06%","2.86%","70",".14%"
"141
Troup County","602","1.28%","93.48%","42","1.24%","6.52%","644","1.28%"
"142
Turner County","70",".15%","95.89%","3",".09%","4.11%","73",".14%"
"143
Twiggs County","52",".11%","94.55%","3",".09%","5.45%","55",".11%"
"144
Union County","112",".24%","86.15%","18",".53%","13.85%","130",".26%"
"145
Upson County","165",".35%","91.67%","15",".44%","8.33%","180",".36%"
"146
Walker County","420",".89%","91.70%","38","1.12%","8.30%","458",".91%"
"147
Walton County","605","1.29%","90.98%","60","1.77%","9.02%","665","1.32%"
"148
Ware County","271",".58%","93.13%","20",".59%","6.87%","291",".58%"
"149
Warren County","34",".07%","94.44%","2",".06%","5.56%","36",".07%"
"150
Washington County","187",".40%","93.50%","13",".38%","6.50%","200",".40%"
"151
Wayne County","180",".38%","90.00%","20",".59%","10.00%","200",".40%"
