"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Irwin","73",".15%","98.65%","1",".03%","1.35%","74",".14%"
"Jackson","182",".38%","93.33%","13",".37%","6.67%","195",".38%"
"Jasper","60",".12%","100.00%","","","","60",".12%"
"Jeff Davis","61",".13%","85.92%","10",".29%","14.08%","71",".14%"
"Jefferson","122",".25%","95.31%","6",".17%","4.69%","128",".25%"
"Jenkins","52",".11%","94.55%","3",".09%","5.45%","55",".11%"
"Johnson","54",".11%","90.00%","6",".17%","10.00%","60",".12%"
"Jones","166",".35%","87.37%","24",".69%","12.63%","190",".37%"
"Lamar","72",".15%","96.00%","3",".09%","4.00%","75",".15%"
"Lanier","48",".10%","97.96%","1",".03%","2.04%","49",".10%"
"Laurens","290",".60%","94.16%","18",".52%","5.84%","308",".60%"
"Lee","61",".13%","95.31%","3",".09%","4.69%","64",".12%"
"Liberty","285",".59%","92.83%","22",".63%","7.17%","307",".60%"
"Lincoln","24",".05%","100.00%","","","","24",".05%"
"Long","73",".15%","97.33%","2",".06%","2.67%","75",".15%"
"Lowndes","528","1.10%","94.79%","29",".83%","5.21%","557","1.08%"
"Lumpkin","97",".20%","89.81%","11",".32%","10.19%","108",".21%"
"Macon","68",".14%","97.14%","2",".06%","2.86%","70",".14%"
"Madison","103",".21%","92.79%","8",".23%","7.21%","111",".22%"
"Marion","44",".09%","95.65%","2",".06%","4.35%","46",".09%"
"Mcduffie","181",".38%","95.77%","8",".23%","4.23%","189",".37%"
"Mcintosh","57",".12%","100.00%","","","","57",".11%"
"Meriwether","235",".49%","97.11%","7",".20%","2.89%","242",".47%"
"Miller","31",".06%","96.88%","1",".03%","3.13%","32",".06%"
"Mitchell","196",".41%","92.02%","17",".49%","7.98%","213",".41%"
"Monroe","148",".31%","89.16%","18",".52%","10.84%","166",".32%"
"Montgomery","56",".12%","94.92%","3",".09%","5.08%","59",".11%"
"Morgan","165",".34%","93.75%","11",".32%","6.25%","176",".34%"
"Murray","177",".37%","92.67%","14",".40%","7.33%","191",".37%"
"Muscogee","1,511","3.14%","94.97%","80","2.30%","5.03%","1,591","3.09%"
"Newton","614","1.28%","92.33%","51","1.47%","7.67%","665","1.29%"
"Oconee","53",".11%","94.64%","3",".09%","5.36%","56",".11%"
"Oglethorpe","48",".10%","100.00%","","","","48",".09%"
"Paulding","258",".54%","93.14%","19",".55%","6.86%","277",".54%"
"Peach","83",".17%","96.51%","3",".09%","3.49%","86",".17%"
"Pickens","82",".17%","86.32%","13",".37%","13.68%","95",".18%"
"Pierce","58",".12%","93.55%","4",".12%","6.45%","62",".12%"
"Pike","52",".11%","92.86%","4",".12%","7.14%","56",".11%"
