"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","20",".04%","86.96%","3",".08%","13.04%","23",".04%"
"Crisp","284",".56%","94.67%","16",".43%","5.33%","300",".56%"
"Dade","133",".26%","96.38%","5",".13%","3.62%","138",".26%"
"Dawson","107",".21%","92.24%","9",".24%","7.76%","116",".21%"
"Decatur","363",".72%","90.75%","37","1.00%","9.25%","400",".74%"
"Dekalb","2,930","5.82%","94.79%","161","4.33%","5.21%","3,091","5.72%"
"Dodge","167",".33%","93.82%","11",".30%","6.18%","178",".33%"
"Dooly","114",".23%","95.00%","6",".16%","5.00%","120",".22%"
"Dougherty","954","1.90%","93.35%","68","1.83%","6.65%","1,022","1.89%"
"Douglas","1,107","2.20%","91.19%","107","2.88%","8.81%","1,214","2.25%"
"Early","80",".16%","97.56%","2",".05%","2.44%","82",".15%"
"Echols","11",".02%","100.00%","","","","11",".02%"
"Effingham","149",".30%","95.51%","7",".19%","4.49%","156",".29%"
"Elbert","150",".30%","96.15%","6",".16%","3.85%","156",".29%"
"Emanuel","176",".35%","97.24%","5",".13%","2.76%","181",".34%"
"Evans","89",".18%","95.70%","4",".11%","4.30%","93",".17%"
"Fannin","105",".21%","91.30%","10",".27%","8.70%","115",".21%"
"Fayette","380",".76%","90.69%","39","1.05%","9.31%","419",".78%"
"Floyd","890","1.77%","89.00%","110","2.96%","11.00%","1,000","1.85%"
"Forsyth","282",".56%","85.71%","47","1.27%","14.29%","329",".61%"
"Franklin","158",".31%","94.61%","9",".24%","5.39%","167",".31%"
"Fulton","4,485","8.91%","96.41%","167","4.50%","3.59%","4,652","8.61%"
"Gilmer","137",".27%","92.57%","11",".30%","7.43%","148",".27%"
"Glascock","8",".02%","80.00%","2",".05%","20.00%","10",".02%"
"Glynn","417",".83%","94.34%","25",".67%","5.66%","442",".82%"
"Gordon","300",".60%","91.19%","29",".78%","8.81%","329",".61%"
"Grady","240",".48%","95.62%","11",".30%","4.38%","251",".46%"
"Greene","157",".31%","95.73%","7",".19%","4.27%","164",".30%"
"Gwinnett","2,058","4.09%","92.74%","161","4.33%","7.26%","2,219","4.11%"
"Habersham","111",".22%","92.50%","9",".24%","7.50%","120",".22%"
"Hall","809","1.61%","92.78%","63","1.70%","7.22%","872","1.61%"
"Hancock","28",".06%","96.55%","1",".03%","3.45%","29",".05%"
"Haralson","93",".18%","96.88%","3",".08%","3.13%","96",".18%"
"Harris","120",".24%","96.77%","4",".11%","3.23%","124",".23%"
"Hart","137",".27%","92.57%","11",".30%","7.43%","148",".27%"
"Heard","62",".12%","88.57%","8",".22%","11.43%","70",".13%"
"Henry","549","1.09%","90.00%","61","1.64%","10.00%","610","1.13%"
"Houston","644","1.28%","93.47%","45","1.21%","6.53%","689","1.28%"
