"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","46",".09%","93.88%","3",".08%","6.12%","49",".09%"
"Polk County","162",".33%","92.05%","14",".40%","7.95%","176",".33%"
"Pulaski County","62",".12%","98.41%","1",".03%","1.59%","63",".12%"
"Putnam County","148",".30%","93.67%","10",".28%","6.33%","158",".30%"
"Quitman County","15",".03%","100.00%","","","","15",".03%"
"Rabun County","48",".10%","87.27%","7",".20%","12.73%","55",".10%"
"Randolph County","62",".12%","93.94%","4",".11%","6.06%","66",".12%"
"Richmond County","1,767","3.55%","94.44%","104","2.94%","5.56%","1,871","3.51%"
"Rockdale County","445",".90%","91.56%","41","1.16%","8.44%","486",".91%"
"Schley County","16",".03%","100.00%","","","","16",".03%"
"Screven County","130",".26%","92.20%","11",".31%","7.80%","141",".26%"
"Seminole County","73",".15%","91.25%","7",".20%","8.75%","80",".15%"
"Spalding County","480",".97%","93.20%","35",".99%","6.80%","515",".97%"
"Stephens County","154",".31%","91.67%","14",".40%","8.33%","168",".32%"
"Stewart County","30",".06%","96.77%","1",".03%","3.23%","31",".06%"
"Sumter County","188",".38%","94.95%","10",".28%","5.05%","198",".37%"
"Talbot County","34",".07%","97.14%","1",".03%","2.86%","35",".07%"
"Taliaferro County","17",".03%","89.47%","2",".06%","10.53%","19",".04%"
"Tattnall County","199",".40%","93.43%","14",".40%","6.57%","213",".40%"
"Taylor County","67",".13%","91.78%","6",".17%","8.22%","73",".14%"
"Telfair County","83",".17%","93.26%","6",".17%","6.74%","89",".17%"
"Terrell County","86",".17%","96.63%","3",".08%","3.37%","89",".17%"
"Thomas County","192",".39%","93.20%","14",".40%","6.80%","206",".39%"
"Tift County","320",".64%","94.96%","17",".48%","5.04%","337",".63%"
"Toombs County","337",".68%","92.58%","27",".76%","7.42%","364",".68%"
"Towns County","43",".09%","89.58%","5",".14%","10.42%","48",".09%"
"Treutlen County","87",".17%","96.67%","3",".08%","3.33%","90",".17%"
"Troup County","571","1.15%","90.21%","62","1.75%","9.79%","633","1.19%"
"Turner County","59",".12%","92.19%","5",".14%","7.81%","64",".12%"
"Twiggs County","70",".14%","97.22%","2",".06%","2.78%","72",".14%"
"Union County","62",".12%","79.49%","16",".45%","20.51%","78",".15%"
"Upson County","156",".31%","95.12%","8",".23%","4.88%","164",".31%"
"Walker County","375",".75%","89.93%","42","1.19%","10.07%","417",".78%"
"Walton County","515","1.04%","91.80%","46","1.30%","8.20%","561","1.05%"
"Ware County","325",".65%","93.39%","23",".65%","6.61%","348",".65%"
"Warren County","48",".10%","100.00%","","","","48",".09%"
"Washington County","173",".35%","90.58%","18",".51%","9.42%","191",".36%"
"Wayne County","170",".34%","91.89%","15",".42%","8.11%","185",".35%"
