"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","642","1.25%","93.31%","46","1.14%","6.69%","688","1.24%"
"Crawford County","26",".05%","96.30%","1",".02%","3.70%","27",".05%"
"Crisp County","340",".66%","94.44%","20",".50%","5.56%","360",".65%"
"Dade County","100",".19%","92.59%","8",".20%","7.41%","108",".19%"
"Dawson County","100",".19%","91.74%","9",".22%","8.26%","109",".20%"
"Decatur County","236",".46%","94.40%","14",".35%","5.60%","250",".45%"
"Dekalb County","2,956","5.75%","95.11%","152","3.78%","4.89%","3,108","5.61%"
"Dodge County","141",".27%","93.38%","10",".25%","6.62%","151",".27%"
"Dooly County","119",".23%","94.44%","7",".17%","5.56%","126",".23%"
"Dougherty County","818","1.59%","95.12%","42","1.04%","4.88%","860","1.55%"
"Douglas County","1,030","2.00%","91.15%","100","2.49%","8.85%","1,130","2.04%"
"Early County","93",".18%","95.88%","4",".10%","4.12%","97",".18%"
"Echols County","12",".02%","92.31%","1",".02%","7.69%","13",".02%"
"Effingham County","261",".51%","90.31%","28",".70%","9.69%","289",".52%"
"Elbert County","142",".28%","92.21%","12",".30%","7.79%","154",".28%"
"Emanuel County","169",".33%","91.85%","15",".37%","8.15%","184",".33%"
"Evans County","87",".17%","94.57%","5",".12%","5.43%","92",".17%"
"Fannin County","107",".21%","86.99%","16",".40%","13.01%","123",".22%"
"Fayette County","347",".68%","90.60%","36",".89%","9.40%","383",".69%"
"Floyd County","878","1.71%","90.52%","92","2.29%","9.48%","970","1.75%"
"Forsyth County","374",".73%","92.57%","30",".75%","7.43%","404",".73%"
"Franklin County","157",".31%","87.22%","23",".57%","12.78%","180",".32%"
"Fulton County","4,991","9.71%","95.98%","209","5.19%","4.02%","5,200","9.39%"
"Gilmer County","108",".21%","91.53%","10",".25%","8.47%","118",".21%"
"Glascock County","10",".02%","100.00%","","","","10",".02%"
"Glynn County","563","1.10%","94.62%","32",".80%","5.38%","595","1.07%"
"Gordon County","414",".81%","88.84%","52","1.29%","11.16%","466",".84%"
"Grady County","152",".30%","96.20%","6",".15%","3.80%","158",".29%"
"Greene County","119",".23%","91.54%","11",".27%","8.46%","130",".23%"
"Gwinnett County","2,700","5.26%","93.04%","202","5.02%","6.96%","2,902","5.24%"
"Habersham County","124",".24%","89.86%","14",".35%","10.14%","138",".25%"
"Hall County","700","1.36%","91.03%","69","1.71%","8.97%","769","1.39%"
"Hancock County","39",".08%","90.70%","4",".10%","9.30%","43",".08%"
"Haralson County","102",".20%","86.44%","16",".40%","13.56%","118",".21%"
"Harris County","133",".26%","94.33%","8",".20%","5.67%","141",".25%"
"Hart County","180",".35%","92.31%","15",".37%","7.69%","195",".35%"
"Heard County","52",".10%","96.30%","2",".05%","3.70%","54",".10%"
"Henry County","715","1.39%","90.05%","79","1.96%","9.95%","794","1.43%"
