"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"076
Houston County","702","1.58%","91.76%","63","1.95%","8.24%","765","1.60%"
"077
Irwin County","63",".14%","98.44%","1",".03%","1.56%","64",".13%"
"078
Jackson County","237",".53%","92.58%","19",".59%","7.42%","256",".54%"
"079
Jasper County","57",".13%","93.44%","4",".12%","6.56%","61",".13%"
"080
Jeff Davis County","76",".17%","92.68%","6",".19%","7.32%","82",".17%"
"081
Jefferson County","134",".30%","93.71%","9",".28%","6.29%","143",".30%"
"082
Jenkins County","59",".13%","95.16%","3",".09%","4.84%","62",".13%"
"083
Johnson County","39",".09%","97.50%","1",".03%","2.50%","40",".08%"
"084
Jones County","171",".38%","89.53%","20",".62%","10.47%","191",".40%"
"085
Lamar County","76",".17%","88.37%","10",".31%","11.63%","86",".18%"
"086
Lanier County","52",".12%","94.55%","3",".09%","5.45%","55",".12%"
"087
Laurens County","265",".59%","90.75%","27",".84%","9.25%","292",".61%"
"088
Lee County","78",".18%","95.12%","4",".12%","4.88%","82",".17%"
"089
Liberty County","192",".43%","91.43%","18",".56%","8.57%","210",".44%"
"090
Lincoln County","32",".07%","91.43%","3",".09%","8.57%","35",".07%"
"091
Long County","62",".14%","92.54%","5",".15%","7.46%","67",".14%"
"092
Lowndes County","432",".97%","96.21%","17",".53%","3.79%","449",".94%"
"093
Lumpkin County","78",".18%","90.70%","8",".25%","9.30%","86",".18%"
"094
Macon County","39",".09%","92.86%","3",".09%","7.14%","42",".09%"
"095
Madison County","140",".31%","92.11%","12",".37%","7.89%","152",".32%"
"096
Marion County","24",".05%","96.00%","1",".03%","4.00%","25",".05%"
"097
Mcduffie County","164",".37%","95.35%","8",".25%","4.65%","172",".36%"
"098
Mcintosh County","56",".13%","91.80%","5",".15%","8.20%","61",".13%"
"099
Meriwether County","143",".32%","94.08%","9",".28%","5.92%","152",".32%"
"100
Miller County","29",".07%","96.67%","1",".03%","3.33%","30",".06%"
"101
Mitchell County","156",".35%","92.86%","12",".37%","7.14%","168",".35%"
"102
Monroe County","179",".40%","86.47%","28",".87%","13.53%","207",".43%"
"103
Montgomery County","28",".06%","96.55%","1",".03%","3.45%","29",".06%"
"104
Morgan County","139",".31%","90.26%","15",".46%","9.74%","154",".32%"
"105
Murray County","263",".59%","86.80%","40","1.24%","13.20%","303",".63%"
"106
Muscogee County","970","2.18%","94.91%","52","1.61%","5.09%","1,022","2.14%"
"107
Newton County","650","1.46%","91.81%","58","1.79%","8.19%","708","1.48%"
"108
Oconee County","48",".11%","100.00%","","","","48",".10%"
"109
Oglethorpe County","64",".14%","95.52%","3",".09%","4.48%","67",".14%"
"110
Paulding County","233",".52%","92.09%","20",".62%","7.91%","253",".53%"
"111
Peach County","59",".13%","95.16%","3",".09%","4.84%","62",".13%"
"112
Pickens County","103",".23%","89.57%","12",".37%","10.43%","115",".24%"
"113
Pierce County","104",".23%","94.55%","6",".19%","5.45%","110",".23%"
