"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"77
Irwin","64",".13%","95.52%","3",".09%","4.48%","67",".13%"
"78
Jackson","214",".45%","93.04%","16",".46%","6.96%","230",".45%"
"79
Jasper","68",".14%","95.77%","3",".09%","4.23%","71",".14%"
"80
Jeff Davis","69",".14%","95.83%","3",".09%","4.17%","72",".14%"
"81
Jefferson","105",".22%","99.06%","1",".03%",".94%","106",".21%"
"82
Jenkins","73",".15%","93.59%","5",".14%","6.41%","78",".15%"
"83
Johnson","67",".14%","98.53%","1",".03%","1.47%","68",".13%"
"84
Jones","142",".30%","92.21%","12",".35%","7.79%","154",".30%"
"85
Lamar","79",".16%","94.05%","5",".14%","5.95%","84",".16%"
"86
Lanier","43",".09%","91.49%","4",".12%","8.51%","47",".09%"
"87
Laurens","282",".59%","92.46%","23",".66%","7.54%","305",".59%"
"88
Lee","70",".15%","95.89%","3",".09%","4.11%","73",".14%"
"89
Liberty","236",".49%","95.16%","12",".35%","4.84%","248",".48%"
"90
Lincoln","43",".09%","100.00%","","","","43",".08%"
"91
Long","85",".18%","93.41%","6",".17%","6.59%","91",".18%"
"92
Lowndes","572","1.19%","94.86%","31",".89%","5.14%","603","1.17%"
"93
Lumpkin","88",".18%","91.67%","8",".23%","8.33%","96",".19%"
"94
Macon","71",".15%","94.67%","4",".12%","5.33%","75",".15%"
"95
Madison","143",".30%","93.46%","10",".29%","6.54%","153",".30%"
"96
Marion","49",".10%","94.23%","3",".09%","5.77%","52",".10%"
"97
Mcduffie","218",".45%","95.20%","11",".32%","4.80%","229",".44%"
"98
Mcintosh","66",".14%","97.06%","2",".06%","2.94%","68",".13%"
"99
Meriwether","185",".38%","93.91%","12",".35%","6.09%","197",".38%"
"100
Miller","31",".06%","96.88%","1",".03%","3.13%","32",".06%"
"101
Mitchell","199",".41%","93.43%","14",".40%","6.57%","213",".41%"
"102
Monroe","167",".35%","90.27%","18",".52%","9.73%","185",".36%"
"103
Montgomery","46",".10%","95.83%","2",".06%","4.17%","48",".09%"
"104
Morgan","85",".18%","89.47%","10",".29%","10.53%","95",".18%"
"105
Murray","230",".48%","92.74%","18",".52%","7.26%","248",".48%"
"106
Muscogee","1,699","3.53%","93.40%","120","3.46%","6.60%","1,819","3.53%"
"107
Newton","503","1.05%","90.96%","50","1.44%","9.04%","553","1.07%"
"108
Oconee","65",".14%","97.01%","2",".06%","2.99%","67",".13%"
"109
Oglethorpe","64",".13%","92.75%","5",".14%","7.25%","69",".13%"
"110
Paulding","192",".40%","94.12%","12",".35%","5.88%","204",".40%"
"111
Peach","87",".18%","97.75%","2",".06%","2.25%","89",".17%"
"112
Pickens","86",".18%","95.56%","4",".12%","4.44%","90",".17%"
"113
Pierce","53",".11%","96.36%","2",".06%","3.64%","55",".11%"
"114
Pike","52",".11%","92.86%","4",".12%","7.14%","56",".11%"
