"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Coweta County","519","1.04%","93.85%","34",".95%","6.15%","553","1.03%"
"Crawford County","21",".04%","100.00%","","","","21",".04%"
"Crisp County","275",".55%","96.15%","11",".31%","3.85%","286",".53%"
"Dade County","93",".19%","92.08%","8",".22%","7.92%","101",".19%"
"Dawson County","100",".20%","91.74%","9",".25%","8.26%","109",".20%"
"Decatur County","260",".52%","93.53%","18",".50%","6.47%","278",".52%"
"Dekalb County","3,023","6.05%","94.76%","167","4.66%","5.24%","3,190","5.96%"
"Dodge County","132",".26%","92.96%","10",".28%","7.04%","142",".27%"
"Dooly County","88",".18%","93.62%","6",".17%","6.38%","94",".18%"
"Dougherty County","926","1.85%","93.72%","62","1.73%","6.28%","988","1.84%"
"Douglas County","1,135","2.27%","90.22%","123","3.43%","9.78%","1,258","2.35%"
"Early County","101",".20%","95.28%","5",".14%","4.72%","106",".20%"
"Echols County","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"Effingham County","176",".35%","94.62%","10",".28%","5.38%","186",".35%"
"Elbert County","121",".24%","92.37%","10",".28%","7.63%","131",".24%"
"Emanuel County","158",".32%","93.49%","11",".31%","6.51%","169",".32%"
"Evans County","97",".19%","96.04%","4",".11%","3.96%","101",".19%"
"Fannin County","92",".18%","86.79%","14",".39%","13.21%","106",".20%"
"Fayette County","353",".71%","91.21%","34",".95%","8.79%","387",".72%"
"Floyd County","826","1.65%","89.98%","92","2.57%","10.02%","918","1.71%"
"Forsyth County","348",".70%","91.34%","33",".92%","8.66%","381",".71%"
"Franklin County","131",".26%","92.25%","11",".31%","7.75%","142",".27%"
"Fulton County","4,531","9.07%","96.34%","172","4.80%","3.66%","4,703","8.78%"
"Gilmer County","90",".18%","88.24%","12",".34%","11.76%","102",".19%"
"Glascock County","3",".01%","75.00%","1",".03%","25.00%","4",".01%"
"Glynn County","487",".97%","93.47%","34",".95%","6.53%","521",".97%"
"Gordon County","372",".74%","89.00%","46","1.28%","11.00%","418",".78%"
"Grady County","172",".34%","95.56%","8",".22%","4.44%","180",".34%"
"Greene County","107",".21%","92.24%","9",".25%","7.76%","116",".22%"
"Gwinnett County","2,206","4.41%","92.49%","179","5.00%","7.51%","2,385","4.45%"
"Habersham County","103",".21%","93.64%","7",".20%","6.36%","110",".21%"
"Hall County","697","1.39%","92.20%","59","1.65%","7.80%","756","1.41%"
"Hancock County","35",".07%","92.11%","3",".08%","7.89%","38",".07%"
"Haralson County","176",".35%","95.14%","9",".25%","4.86%","185",".35%"
"Harris County","98",".20%","91.59%","9",".25%","8.41%","107",".20%"
"Hart County","162",".32%","95.29%","8",".22%","4.71%","170",".32%"
"Heard County","48",".10%","92.31%","4",".11%","7.69%","52",".10%"
"Henry County","492",".98%","90.61%","51","1.42%","9.39%","543","1.01%"
