"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Jefferson County","118","0.24%","94.4%","7","0.17%","5.6%","125","0.23%"
"Jenkins County","92","0.19%","95.83%","4","0.1%","4.17%","96","0.18%"
"Johnson County","43","0.09%","95.56%","2","0.05%","4.44%","45","0.08%"
"Jones County","166","0.34%","94.86%","9","0.22%","5.14%","175","0.33%"
"Lamar County","96","0.19%","87.27%","14","0.35%","12.73%","110","0.21%"
"Lanier County","55","0.11%","90.16%","6","0.15%","9.84%","61","0.11%"
"Laurens County","272","0.55%","92.83%","21","0.52%","7.17%","293","0.55%"
"Lee County","79","0.16%","95.18%","4","0.1%","4.82%","83","0.16%"
"Liberty County","265","0.54%","92.33%","22","0.54%","7.67%","287","0.54%"
"Lincoln County","41","0.08%","97.62%","1","0.02%","2.38%","42","0.08%"
"Long County","67","0.14%","90.54%","7","0.17%","9.46%","74","0.14%"
"Lowndes County","470","0.95%","94.57%","27","0.67%","5.43%","497","0.93%"
"Lumpkin County","88","0.18%","84.62%","16","0.4%","15.38%","104","0.19%"
"Macon County","44","0.09%","93.62%","3","0.07%","6.38%","47","0.09%"
"Madison County","141","0.29%","90.97%","14","0.35%","9.03%","155","0.29%"
"Marion County","19","0.04%","95.0%","1","0.02%","5.0%","20","0.04%"
"Mcduffie County","170","0.34%","96.59%","6","0.15%","3.41%","176","0.33%"
"Mcintosh County","80","0.16%","94.12%","5","0.12%","5.88%","85","0.16%"
"Meriwether County","158","0.32%","95.76%","7","0.17%","4.24%","165","0.31%"
"Miller County","33","0.07%","94.29%","2","0.05%","5.71%","35","0.07%"
"Mitchell County","184","0.37%","93.88%","12","0.3%","6.12%","196","0.37%"
"Monroe County","209","0.42%","88.19%","28","0.69%","11.81%","237","0.44%"
"Montgomery County","31","0.06%","81.58%","7","0.17%","18.42%","38","0.07%"
"Morgan County","127","0.26%","94.07%","8","0.2%","5.93%","135","0.25%"
"Murray County","310","0.63%","87.82%","43","1.06%","12.18%","353","0.66%"
"Muscogee County","1,189","2.41%","94.52%","69","1.71%","5.48%","1,258","2.36%"
"Newton County","672","1.36%","89.72%","77","1.9%","10.28%","749","1.4%"
