"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"038
Coweta County","610","1.21%","94.14%","38","1.00%","5.86%","648","1.19%"
"039
Crawford County","23",".05%","95.83%","1",".03%","4.17%","24",".04%"
"040
Crisp County","284",".56%","92.51%","23",".61%","7.49%","307",".57%"
"041
Dade County","100",".20%","93.46%","7",".18%","6.54%","107",".20%"
"042
Dawson County","110",".22%","87.30%","16",".42%","12.70%","126",".23%"
"043
Decatur County","233",".46%","95.88%","10",".26%","4.12%","243",".45%"
"044
Dekalb County","3,131","6.20%","95.28%","155","4.10%","4.72%","3,286","6.05%"
"045
Dodge County","166",".33%","93.26%","12",".32%","6.74%","178",".33%"
"046
Dooly County","102",".20%","92.73%","8",".21%","7.27%","110",".20%"
"047
Dougherty County","958","1.90%","94.95%","51","1.35%","5.05%","1,009","1.86%"
"048
Douglas County","1,129","2.24%","90.39%","120","3.17%","9.61%","1,249","2.30%"
"049
Early County","101",".20%","92.66%","8",".21%","7.34%","109",".20%"
"050
Echols County","8",".02%","100.00%","","","","8",".01%"
"051
Effingham County","237",".47%","92.22%","20",".53%","7.78%","257",".47%"
"052
Elbert County","140",".28%","93.33%","10",".26%","6.67%","150",".28%"
"053
Emanuel County","165",".33%","91.67%","15",".40%","8.33%","180",".33%"
"054
Evans County","77",".15%","91.67%","7",".18%","8.33%","84",".15%"
"055
Fannin County","89",".18%","85.58%","15",".40%","14.42%","104",".19%"
"056
Fayette County","320",".63%","88.89%","40","1.06%","11.11%","360",".66%"
"057
Floyd County","890","1.76%","90.26%","96","2.54%","9.74%","986","1.82%"
"058
Forsyth County","387",".77%","91.49%","36",".95%","8.51%","423",".78%"
"059
Franklin County","157",".31%","91.28%","15",".40%","8.72%","172",".32%"
"060
Fulton County","5,132","10.16%","96.07%","210","5.55%","3.93%","5,342","9.84%"
"061
Gilmer County","98",".19%","90.74%","10",".26%","9.26%","108",".20%"
"062
Glascock County","5",".01%","100.00%","","","","5",".01%"
"063
Glynn County","548","1.08%","94.32%","33",".87%","5.68%","581","1.07%"
"064
Gordon County","397",".79%","87.83%","55","1.45%","12.17%","452",".83%"
"065
Grady County","160",".32%","96.39%","6",".16%","3.61%","166",".31%"
"066
Greene County","120",".24%","96.77%","4",".11%","3.23%","124",".23%"
"067
Gwinnett County","2,557","5.06%","92.91%","195","5.15%","7.09%","2,752","5.07%"
"068
Habersham County","102",".20%","97.14%","3",".08%","2.86%","105",".19%"
"069
Hall County","729","1.44%","91.70%","66","1.74%","8.30%","795","1.46%"
"070
Hancock County","33",".07%","94.29%","2",".05%","5.71%","35",".06%"
"071
Haralson County","134",".27%","93.71%","9",".24%","6.29%","143",".26%"
"072
Harris County","118",".23%","93.65%","8",".21%","6.35%","126",".23%"
"073
Hart County","154",".30%","93.90%","10",".26%","6.10%","164",".30%"
"074
Heard County","57",".11%","91.94%","5",".13%","8.06%","62",".11%"
"075
Henry County","534","1.06%","89.15%","65","1.72%","10.85%","599","1.10%"
