"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","585","1.26%","94.97%","31",".93%","5.03%","616","1.24%"
"Crawford County","19",".04%","90.48%","2",".06%","9.52%","21",".04%"
"Crisp County","331",".71%","94.57%","19",".57%","5.43%","350",".70%"
"Dade County","85",".18%","93.41%","6",".18%","6.59%","91",".18%"
"Dawson County","94",".20%","94.00%","6",".18%","6.00%","100",".20%"
"Decatur County","231",".50%","94.67%","13",".39%","5.33%","244",".49%"
"Dekalb County","2,656","5.71%","95.09%","137","4.11%","4.91%","2,793","5.60%"
"Dodge County","114",".25%","96.61%","4",".12%","3.39%","118",".24%"
"Dooly County","117",".25%","94.35%","7",".21%","5.65%","124",".25%"
"Dougherty County","751","1.61%","95.79%","33",".99%","4.21%","784","1.57%"
"Douglas County","958","2.06%","91.41%","90","2.70%","8.59%","1,048","2.10%"
"Early County","74",".16%","96.10%","3",".09%","3.90%","77",".15%"
"Echols County","11",".02%","91.67%","1",".03%","8.33%","12",".02%"
"Effingham County","223",".48%","89.56%","26",".78%","10.44%","249",".50%"
"Elbert County","133",".29%","95.00%","7",".21%","5.00%","140",".28%"
"Emanuel County","152",".33%","93.25%","11",".33%","6.75%","163",".33%"
"Evans County","82",".18%","95.35%","4",".12%","4.65%","86",".17%"
"Fannin County","91",".20%","88.35%","12",".36%","11.65%","103",".21%"
"Fayette County","295",".63%","92.48%","24",".72%","7.52%","319",".64%"
"Floyd County","850","1.83%","91.20%","82","2.46%","8.80%","932","1.87%"
"Forsyth County","344",".74%","91.98%","30",".90%","8.02%","374",".75%"
"Franklin County","139",".30%","84.76%","25",".75%","15.24%","164",".33%"
"Fulton County","4,652","10.00%","96.14%","187","5.62%","3.86%","4,839","9.71%"
"Gilmer County","92",".20%","92.93%","7",".21%","7.07%","99",".20%"
"Glascock County","8",".02%","100.00%","","","","8",".02%"
"Glynn County","529","1.14%","93.79%","35","1.05%","6.21%","564","1.13%"
"Gordon County","357",".77%","89.70%","41","1.23%","10.30%","398",".80%"
"Grady County","139",".30%","95.86%","6",".18%","4.14%","145",".29%"
"Greene County","100",".21%","92.59%","8",".24%","7.41%","108",".22%"
"Gwinnett County","2,409","5.18%","93.77%","160","4.80%","6.23%","2,569","5.15%"
"Habersham County","115",".25%","92.74%","9",".27%","7.26%","124",".25%"
"Hall County","647","1.39%","93.23%","47","1.41%","6.77%","694","1.39%"
"Hancock County","31",".07%","88.57%","4",".12%","11.43%","35",".07%"
"Haralson County","116",".25%","92.80%","9",".27%","7.20%","125",".25%"
"Harris County","104",".22%","93.69%","7",".21%","6.31%","111",".22%"
"Hart County","157",".34%","92.35%","13",".39%","7.65%","170",".34%"
"Heard County","43",".09%","93.48%","3",".09%","6.52%","46",".09%"
"Henry County","616","1.32%","90.72%","63","1.89%","9.28%","679","1.36%"
