"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"152
Webster County","6",".01%","100.00%","","","","6",".01%"
"153
Wheeler County","21",".04%","91.30%","2",".05%","8.70%","23",".04%"
"154
White County","101",".20%","84.87%","18",".48%","15.13%","119",".22%"
"155
Whitfield County","617","1.22%","87.39%","89","2.37%","12.61%","706","1.30%"
"156
Wilcox County","39",".08%","97.50%","1",".03%","2.50%","40",".07%"
"157
Wilkes County","68",".13%","94.44%","4",".11%","5.56%","72",".13%"
"158
Wilkinson County","52",".10%","100.00%","","","","52",".10%"
"159
Worth County","123",".24%","93.89%","8",".21%","6.11%","131",".24%"
"447
Troup County Ci","1",".01%","100.00%","","","","1",".01%"
"Total Rported","50,469","100%","93.09%","3,749","100%","6.91%","54,218","100%"
