"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"108   Oconee County","61","0.12%","93.85%","4","0.1%","6.15%","65","0.12%"
"109   Oglethorpe County","58","0.12%","96.67%","2","0.05%","3.33%","60","0.11%"
"110   Paulding County","274","0.56%","92.57%","22","0.54%","7.43%","296","0.55%"
"111   Peach County","69","0.14%","97.18%","2","0.05%","2.82%","71","0.13%"
"112   Pickens County","96","0.19%","85.71%","16","0.39%","14.29%","112","0.21%"
"113   Pierce County","120","0.24%","92.31%","10","0.25%","7.69%","130","0.24%"
"114   Pike County","35","0.07%","87.5%","5","0.12%","12.5%","40","0.07%"
"115   Polk County","191","0.39%","91.39%","18","0.44%","8.61%","209","0.39%"
"116   Pulaski County","53","0.11%","92.98%","4","0.1%","7.02%","57","0.11%"
"117   Putnam County","135","0.27%","93.1%","10","0.25%","6.9%","145","0.27%"
"118   Quitman County","10","0.02%","100.0%","","","","10","0.02%"
"119   Rabun County","54","0.11%","88.52%","7","0.17%","11.48%","61","0.11%"
"120   Randolph County","40","0.08%","95.24%","2","0.05%","4.76%","42","0.08%"
"121   Richmond County","1,700","3.45%","94.03%","108","2.66%","5.97%","1,808","3.39%"
"122   Rockdale County","421","0.85%","92.94%","32","0.79%","7.06%","453","0.85%"
"123   Schley County","19","0.04%","90.48%","2","0.05%","9.52%","21","0.04%"
"124   Screven County","88","0.18%","90.72%","9","0.22%","9.28%","97","0.18%"
"125   Seminole County","67","0.14%","89.33%","8","0.2%","10.67%","75","0.14%"
"126   Spalding County","518","1.05%","89.31%","62","1.53%","10.69%","580","1.09%"
"127   Stephens County","131","0.27%","92.91%","10","0.25%","7.09%","141","0.26%"
"128   Stewart County","26","0.05%","89.66%","3","0.07%","10.34%","29","0.05%"
"129   Sumter County","211","0.43%","94.62%","12","0.3%","5.38%","223","0.42%"
"130   Talbot County","29","0.06%","90.63%","3","0.07%","9.38%","32","0.06%"
"131   Taliaferro County","16","0.03%","88.89%","2","0.05%","11.11%","18","0.03%"
"132   Tattnall County","241","0.49%","87.32%","35","0.86%","12.68%","276","0.52%"
"133   Taylor County","47","0.1%","90.38%","5","0.12%","9.62%","52","0.1%"
"134   Telfair County","118","0.24%","90.77%","12","0.3%","9.23%","130","0.24%"
