"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Pike County","49",".09%","87.50%","7",".18%","12.50%","56",".10%"
"Polk County","179",".34%","92.75%","14",".37%","7.25%","193",".35%"
"Pulaski County","68",".13%","91.89%","6",".16%","8.11%","74",".13%"
"Putnam County","167",".32%","93.30%","12",".32%","6.70%","179",".32%"
"Quitman County","21",".04%","100.00%","","","","21",".04%"
"Rabun County","49",".09%","85.96%","8",".21%","14.04%","57",".10%"
"Randolph County","73",".14%","96.05%","3",".08%","3.95%","76",".14%"
"Richmond County","1,884","3.63%","95.06%","98","2.59%","4.94%","1,982","3.56%"
"Rockdale County","473",".91%","92.93%","36",".95%","7.07%","509",".91%"
"Schley County","20",".04%","100.00%","","","","20",".04%"
"Screven County","139",".27%","96.53%","5",".13%","3.47%","144",".26%"
"Seminole County","62",".12%","89.86%","7",".18%","10.14%","69",".12%"
"Spalding County","577","1.11%","90.87%","58","1.53%","9.13%","635","1.14%"
"Stephens County","172",".33%","92.47%","14",".37%","7.53%","186",".33%"
"Stewart County","31",".06%","96.88%","1",".03%","3.13%","32",".06%"
"Sumter County","252",".49%","94.74%","14",".37%","5.26%","266",".48%"
"Talbot County","56",".11%","96.55%","2",".05%","3.45%","58",".10%"
"Taliaferro County","30",".06%","90.91%","3",".08%","9.09%","33",".06%"
"Tattnall County","192",".37%","95.05%","10",".26%","4.95%","202",".36%"
"Taylor County","88",".17%","92.63%","7",".18%","7.37%","95",".17%"
"Telfair County","105",".20%","90.52%","11",".29%","9.48%","116",".21%"
"Terrell County","78",".15%","97.50%","2",".05%","2.50%","80",".14%"
"Thomas County","232",".45%","95.87%","10",".26%","4.13%","242",".43%"
"Tift County","298",".57%","96.44%","11",".29%","3.56%","309",".55%"
"Toombs County","362",".70%","89.16%","44","1.16%","10.84%","406",".73%"
"Towns County","47",".09%","79.66%","12",".32%","20.34%","59",".11%"
"Treutlen County","81",".16%","95.29%","4",".11%","4.71%","85",".15%"
"Troup County","642","1.24%","91.32%","61","1.61%","8.68%","703","1.26%"
"Turner County","66",".13%","94.29%","4",".11%","5.71%","70",".13%"
"Twiggs County","72",".14%","94.74%","4",".11%","5.26%","76",".14%"
"Union County","90",".17%","90.91%","9",".24%","9.09%","99",".18%"
"Upson County","184",".35%","93.88%","12",".32%","6.12%","196",".35%"
"Walker County","421",".81%","90.34%","45","1.19%","9.66%","466",".84%"
"Walton County","498",".96%","91.38%","47","1.24%","8.62%","545",".98%"
"Ware County","311",".60%","93.11%","23",".61%","6.89%","334",".60%"
"Warren County","39",".08%","92.86%","3",".08%","7.14%","42",".08%"
"Washington County","160",".31%","90.91%","16",".42%","9.09%","176",".32%"
"Wayne County","127",".24%","90.71%","13",".34%","9.29%","140",".25%"
