"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","41",".09%","91.11%","4",".12%","8.89%","45",".09%"
"Polk County","208",".44%","90.83%","21",".61%","9.17%","229",".45%"
"Pulaski County","43",".09%","93.48%","3",".09%","6.52%","46",".09%"
"Putnam County","146",".31%","96.69%","5",".15%","3.31%","151",".29%"
"Quitman County","12",".03%","92.31%","1",".03%","7.69%","13",".03%"
"Rabun County","60",".13%","90.91%","6",".17%","9.09%","66",".13%"
"Randolph County","47",".10%","94.00%","3",".09%","6.00%","50",".10%"
"Richmond County","1,794","3.76%","93.78%","119","3.45%","6.22%","1,913","3.73%"
"Rockdale County","440",".92%","94.02%","28",".81%","5.98%","468",".91%"
"Schley County","14",".03%","100.00%","","","","14",".03%"
"Screven County","111",".23%","94.07%","7",".20%","5.93%","118",".23%"
"Seminole County","57",".12%","85.07%","10",".29%","14.93%","67",".13%"
"Spalding County","451",".94%","92.23%","38","1.10%","7.77%","489",".95%"
"Stephens County","140",".29%","92.11%","12",".35%","7.89%","152",".30%"
"Stewart County","31",".06%","91.18%","3",".09%","8.82%","34",".07%"
"Sumter County","199",".42%","95.67%","9",".26%","4.33%","208",".41%"
"Talbot County","25",".05%","89.29%","3",".09%","10.71%","28",".05%"
"Taliaferro County","14",".03%","100.00%","","","","14",".03%"
"Tattnall County","196",".41%","90.74%","20",".58%","9.26%","216",".42%"
"Taylor County","57",".12%","91.94%","5",".15%","8.06%","62",".12%"
"Telfair County","91",".19%","95.79%","4",".12%","4.21%","95",".19%"
"Terrell County","79",".17%","94.05%","5",".15%","5.95%","84",".16%"
"Thomas County","180",".38%","95.74%","8",".23%","4.26%","188",".37%"
"Tift County","306",".64%","95.92%","13",".38%","4.08%","319",".62%"
"Toombs County","306",".64%","92.45%","25",".73%","7.55%","331",".65%"
"Towns County","51",".11%","73.91%","18",".52%","26.09%","69",".13%"
"Treutlen County","68",".14%","97.14%","2",".06%","2.86%","70",".14%"
"Troup County","613","1.28%","93.30%","44","1.28%","6.70%","657","1.28%"
"Turner County","69",".14%","94.52%","4",".12%","5.48%","73",".14%"
"Twiggs County","52",".11%","94.55%","3",".09%","5.45%","55",".11%"
"Union County","118",".25%","86.13%","19",".55%","13.87%","137",".27%"
"Upson County","172",".36%","91.98%","15",".44%","8.02%","187",".37%"
"Walker County","419",".88%","91.29%","40","1.16%","8.71%","459",".90%"
"Walton County","618","1.29%","91.69%","56","1.63%","8.31%","674","1.32%"
"Ware County","276",".58%","92.93%","21",".61%","7.07%","297",".58%"
"Warren County","34",".07%","91.89%","3",".09%","8.11%","37",".07%"
"Washington County","189",".40%","92.65%","15",".44%","7.35%","204",".40%"
"Wayne County","178",".37%","89.90%","20",".58%","10.10%","198",".39%"
