"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","142",".29%","91.03%","14",".38%","8.97%","156",".30%"
"116
Pulaski","89",".18%","91.75%","8",".21%","8.25%","97",".19%"
"117
Putnam","141",".29%","95.92%","6",".16%","4.08%","147",".28%"
"118
Quitman","19",".04%","90.48%","2",".05%","9.52%","21",".04%"
"119
Rabun","56",".12%","83.58%","11",".29%","16.42%","67",".13%"
"120
Randolph","60",".12%","93.75%","4",".11%","6.25%","64",".12%"
"121
Richmond","1,683","3.46%","93.60%","115","3.08%","6.40%","1,798","3.43%"
"122
Rockdale","440",".90%","91.10%","43","1.15%","8.90%","483",".92%"
"123
Schley","25",".05%","96.15%","1",".03%","3.85%","26",".05%"
"124
Screven","125",".26%","93.98%","8",".21%","6.02%","133",".25%"
"125
Seminole","52",".11%","85.25%","9",".24%","14.75%","61",".12%"
"126
Spalding","595","1.22%","91.54%","55","1.47%","8.46%","650","1.24%"
"127
Stephens","191",".39%","90.52%","20",".54%","9.48%","211",".40%"
"128
Stewart","30",".06%","96.77%","1",".03%","3.23%","31",".06%"
"129
Sumter","224",".46%","95.73%","10",".27%","4.27%","234",".45%"
"130
Talbot","59",".12%","96.72%","2",".05%","3.28%","61",".12%"
"131
Taliaferro","21",".04%","91.30%","2",".05%","8.70%","23",".04%"
"132
Tattnall","174",".36%","91.58%","16",".43%","8.42%","190",".36%"
"133
Taylor","88",".18%","94.62%","5",".13%","5.38%","93",".18%"
"134
Telfair","124",".26%","92.54%","10",".27%","7.46%","134",".26%"
"135
Terrell","75",".15%","97.40%","2",".05%","2.60%","77",".15%"
"136
Thomas","243",".50%","92.40%","20",".54%","7.60%","263",".50%"
"137
Tift","314",".65%","94.58%","18",".48%","5.42%","332",".63%"
"138
Toombs","314",".65%","92.90%","24",".64%","7.10%","338",".65%"
"139
Towns","48",".10%","90.57%","5",".13%","9.43%","53",".10%"
"140
Treutlen","72",".15%","93.51%","5",".13%","6.49%","77",".15%"
"141
Troup","647","1.33%","90.24%","70","1.88%","9.76%","717","1.37%"
"142
Turner","77",".16%","95.06%","4",".11%","4.94%","81",".15%"
"143
Twiggs","61",".13%","93.85%","4",".11%","6.15%","65",".12%"
"144
Union","85",".17%","85.86%","14",".38%","14.14%","99",".19%"
"145
Upson","192",".39%","90.14%","21",".56%","9.86%","213",".41%"
"146
Walker","406",".84%","90.02%","45","1.21%","9.98%","451",".86%"
"147
Walton","434",".89%","89.86%","49","1.31%","10.14%","483",".92%"
"148
Ware","303",".62%","93.81%","20",".54%","6.19%","323",".62%"
"149
Warren","41",".08%","91.11%","4",".11%","8.89%","45",".09%"
"150
Washington","124",".26%","88.57%","16",".43%","11.43%","140",".27%"
"151
Wayne","161",".33%","89.94%","18",".48%","10.06%","179",".34%"
"152
Webster","7",".01%","100.00%","","","","7",".01%"
