"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","42",".09%","93.33%","3",".09%","6.67%","45",".09%"
"Polk County","204",".42%","91.89%","18",".52%","8.11%","222",".43%"
"Pulaski County","44",".09%","91.67%","4",".11%","8.33%","48",".09%"
"Putnam County","154",".32%","96.86%","5",".14%","3.14%","159",".31%"
"Quitman County","14",".03%","93.33%","1",".03%","6.67%","15",".03%"
"Rabun County","63",".13%","91.30%","6",".17%","8.70%","69",".13%"
"Randolph County","49",".10%","94.23%","3",".09%","5.77%","52",".10%"
"Richmond County","1,825","3.76%","93.83%","120","3.44%","6.17%","1,945","3.74%"
"Rockdale County","458",".94%","94.05%","29",".83%","5.95%","487",".94%"
"Schley County","14",".03%","100.00%","","","","14",".03%"
"Screven County","113",".23%","94.17%","7",".20%","5.83%","120",".23%"
"Seminole County","60",".12%","85.71%","10",".29%","14.29%","70",".13%"
"Spalding County","469",".97%","92.50%","38","1.09%","7.50%","507",".98%"
"Stephens County","138",".28%","92.00%","12",".34%","8.00%","150",".29%"
"Stewart County","30",".06%","90.91%","3",".09%","9.09%","33",".06%"
"Sumter County","203",".42%","95.75%","9",".26%","4.25%","212",".41%"
"Talbot County","27",".06%","93.10%","2",".06%","6.90%","29",".06%"
"Taliaferro County","15",".03%","100.00%","","","","15",".03%"
"Tattnall County","193",".40%","89.77%","22",".63%","10.23%","215",".41%"
"Taylor County","58",".12%","90.63%","6",".17%","9.38%","64",".12%"
"Telfair County","94",".19%","94.95%","5",".14%","5.05%","99",".19%"
"Terrell County","80",".16%","94.12%","5",".14%","5.88%","85",".16%"
"Thomas County","189",".39%","95.45%","9",".26%","4.55%","198",".38%"
"Tift County","314",".65%","95.44%","15",".43%","4.56%","329",".63%"
"Toombs County","309",".64%","91.96%","27",".77%","8.04%","336",".65%"
"Towns County","53",".11%","74.65%","18",".52%","25.35%","71",".14%"
"Treutlen County","67",".14%","97.10%","2",".06%","2.90%","69",".13%"
"Troup County","633","1.31%","93.23%","46","1.32%","6.77%","679","1.31%"
"Turner County","68",".14%","95.77%","3",".09%","4.23%","71",".14%"
"Twiggs County","51",".11%","94.44%","3",".09%","5.56%","54",".10%"
"Union County","118",".24%","85.51%","20",".57%","14.49%","138",".27%"
"Upson County","175",".36%","91.62%","16",".46%","8.38%","191",".37%"
"Walker County","425",".88%","91.40%","40","1.15%","8.60%","465",".89%"
"Walton County","630","1.30%","91.57%","58","1.66%","8.43%","688","1.32%"
"Ware County","283",".58%","92.79%","22",".63%","7.21%","305",".59%"
"Warren County","32",".07%","94.12%","2",".06%","5.88%","34",".07%"
"Washington County","193",".40%","92.79%","15",".43%","7.21%","208",".40%"
"Wayne County","182",".38%","89.66%","21",".60%","10.34%","203",".39%"
