"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","140",".29%","94.59%","8",".23%","5.41%","148",".29%"
"116
Pulaski","84",".18%","86.60%","13",".38%","13.40%","97",".19%"
"117
Putnam","117",".25%","95.12%","6",".18%","4.88%","123",".24%"
"118
Quitman","15",".03%","93.75%","1",".03%","6.25%","16",".03%"
"119
Rabun","74",".16%","91.36%","7",".20%","8.64%","81",".16%"
"120
Randolph","55",".12%","100.00%","","","","55",".11%"
"121
Richmond","1,870","3.92%","94.83%","102","2.98%","5.17%","1,972","3.86%"
"122
Rockdale","409",".86%","91.29%","39","1.14%","8.71%","448",".88%"
"123
Schley","23",".05%","100.00%","","","","23",".05%"
"124
Screven","136",".29%","95.77%","6",".18%","4.23%","142",".28%"
"125
Seminole","60",".13%","90.91%","6",".18%","9.09%","66",".13%"
"126
Spalding","564","1.18%","90.68%","58","1.70%","9.32%","622","1.22%"
"127
Stephens","180",".38%","91.37%","17",".50%","8.63%","197",".39%"
"128
Stewart","36",".08%","94.74%","2",".06%","5.26%","38",".07%"
"129
Sumter","236",".50%","93.65%","16",".47%","6.35%","252",".49%"
"130
Talbot","41",".09%","93.18%","3",".09%","6.82%","44",".09%"
"131
Taliaferro","16",".03%","88.89%","2",".06%","11.11%","18",".04%"
"132
Tattnall","173",".36%","95.58%","8",".23%","4.42%","181",".35%"
"133
Taylor","81",".17%","96.43%","3",".09%","3.57%","84",".16%"
"134
Telfair","150",".31%","90.91%","15",".44%","9.09%","165",".32%"
"135
Terrell","76",".16%","97.44%","2",".06%","2.56%","78",".15%"
"136
Thomas","310",".65%","95.98%","13",".38%","4.02%","323",".63%"
"137
Tift","320",".67%","94.67%","18",".53%","5.33%","338",".66%"
"138
Toombs","243",".51%","93.82%","16",".47%","6.18%","259",".51%"
"139
Towns","29",".06%","82.86%","6",".18%","17.14%","35",".07%"
"140
Treutlen","64",".13%","96.97%","2",".06%","3.03%","66",".13%"
"141
Troup","663","1.39%","90.95%","66","1.93%","9.05%","729","1.43%"
"142
Turner","74",".16%","94.87%","4",".12%","5.13%","78",".15%"
"143
Twiggs","47",".10%","92.16%","4",".12%","7.84%","51",".10%"
"144
Union","45",".09%","97.83%","1",".03%","2.17%","46",".09%"
"145
Upson","248",".52%","92.19%","21",".61%","7.81%","269",".53%"
"146
Walker","390",".82%","89.45%","46","1.34%","10.55%","436",".85%"
"147
Walton","312",".65%","93.41%","22",".64%","6.59%","334",".65%"
"148
Ware","332",".70%","91.71%","30",".88%","8.29%","362",".71%"
"149
Warren","46",".10%","93.88%","3",".09%","6.12%","49",".10%"
"150
Washington","106",".22%","94.64%","6",".18%","5.36%","112",".22%"
"151
Wayne","162",".34%","91.53%","15",".44%","8.47%","177",".35%"
"152
Webster","12",".03%","92.31%","1",".03%","7.69%","13",".03%"
