"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Appling","91",".19%","96.81%","3",".09%","3.19%","94",".18%"
"Atkinson","42",".09%","89.36%","5",".15%","10.64%","47",".09%"
"Bacon","47",".10%","97.92%","1",".03%","2.08%","48",".09%"
"Baker","13",".03%","100.00%","","","","13",".02%"
"Baldwin
1 2 3 4 5 6 7 8 9","258",".53%","93.48%","18",".52%","6.52%","276",".53%"
"Banks","61",".13%","92.42%","5",".15%","7.58%","66",".13%"
"Barrow","246",".50%","93.54%","17",".49%","6.46%","263",".50%"
"Bartow","551","1.13%","90.92%","55","1.60%","9.08%","606","1.16%"
"Ben Hill","214",".44%","94.69%","12",".35%","5.31%","226",".43%"
"10
Berrien","78",".16%","95.12%","4",".12%","4.88%","82",".16%"
"11
Bibb","1,029","2.11%","95.19%","52","1.51%","4.81%","1,081","2.07%"
"12
Bleckley","77",".16%","95.06%","4",".12%","4.94%","81",".16%"
"13
Brantley","66",".14%","95.65%","3",".09%","4.35%","69",".13%"
"14
Brooks","62",".13%","93.94%","4",".12%","6.06%","66",".13%"
"15
Bryan","87",".18%","96.67%","3",".09%","3.33%","90",".17%"
"16
Bulloch","483",".99%","93.24%","35","1.02%","6.76%","518",".99%"
"17
Burke","216",".44%","96.86%","7",".20%","3.14%","223",".43%"
"18
Butts","164",".34%","96.47%","6",".17%","3.53%","170",".33%"
"19
Calhoun","34",".07%","91.89%","3",".09%","8.11%","37",".07%"
"20
Camden","165",".34%","94.83%","9",".26%","5.17%","174",".33%"
"21
Candler","97",".20%","92.38%","8",".23%","7.62%","105",".20%"
"22
Carroll","593","1.22%","90.26%","64","1.86%","9.74%","657","1.26%"
"23
Catoosa","315",".65%","90.52%","33",".96%","9.48%","348",".67%"
"24
Charlton","50",".10%","90.91%","5",".15%","9.09%","55",".11%"
"25
Chatham","2,446","5.02%","95.62%","112","3.26%","4.38%","2,558","4.90%"
"26
Chattahoochee","23",".05%","95.83%","1",".03%","4.17%","24",".05%"
"27
Chattooga","259",".53%","89.62%","30",".87%","10.38%","289",".55%"
"28
Cherokee","591","1.21%","91.77%","53","1.54%","8.23%","644","1.23%"
"29
Clarke","473",".97%","94.04%","30",".87%","5.96%","503",".96%"
"30
Clay","28",".06%","90.32%","3",".09%","9.68%","31",".06%"
"31
Clayton","1,470","3.02%","93.33%","105","3.05%","6.67%","1,575","3.02%"
"32
Clinch","63",".13%","94.03%","4",".12%","5.97%","67",".13%"
"33
Cobb","2,606","5.35%","91.21%","251","7.30%","8.79%","2,857","5.47%"
"34
Coffee","247",".51%","93.92%","16",".47%","6.08%","263",".50%"
"35
Colquitt","257",".53%","96.62%","9",".26%","3.38%","266",".51%"
"36
Columbia","294",".60%","91.30%","28",".81%","8.70%","322",".62%"
"37
Cook","119",".24%","94.44%","7",".20%","5.56%","126",".24%"
"38
Coweta","509","1.04%","91.88%","45","1.31%","8.12%","554","1.06%"
