"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Houston County","664","1.30%","93.39%","47","1.19%","6.61%","711","1.29%"
"Irwin County","78",".15%","96.30%","3",".08%","3.70%","81",".15%"
"Jackson County","273",".53%","90.70%","28",".71%","9.30%","301",".55%"
"Jasper County","57",".11%","95.00%","3",".08%","5.00%","60",".11%"
"Jeff Davis County","92",".18%","94.85%","5",".13%","5.15%","97",".18%"
"Jefferson County","155",".30%","94.51%","9",".23%","5.49%","164",".30%"
"Jenkins County","77",".15%","96.25%","3",".08%","3.75%","80",".15%"
"Johnson County","36",".07%","92.31%","3",".08%","7.69%","39",".07%"
"Jones County","220",".43%","87.65%","31",".79%","12.35%","251",".46%"
"Lamar County","78",".15%","87.64%","11",".28%","12.36%","89",".16%"
"Lanier County","50",".10%","98.04%","1",".03%","1.96%","51",".09%"
"Laurens County","275",".54%","94.18%","17",".43%","5.82%","292",".53%"
"Lee County","66",".13%","94.29%","4",".10%","5.71%","70",".13%"
"Liberty County","254",".50%","93.73%","17",".43%","6.27%","271",".49%"
"Lincoln County","42",".08%","89.36%","5",".13%","10.64%","47",".09%"
"Long County","70",".14%","94.59%","4",".10%","5.41%","74",".13%"
"Lowndes County","463",".91%","95.86%","20",".51%","4.14%","483",".88%"
"Lumpkin County","86",".17%","95.56%","4",".10%","4.44%","90",".16%"
"Macon County","51",".10%","92.73%","4",".10%","7.27%","55",".10%"
"Madison County","170",".33%","92.39%","14",".35%","7.61%","184",".33%"
"Marion County","31",".06%","93.94%","2",".05%","6.06%","33",".06%"
"Mcduffie County","198",".39%","94.74%","11",".28%","5.26%","209",".38%"
"Mcintosh County","45",".09%","95.74%","2",".05%","4.26%","47",".09%"
"Meriwether County","203",".40%","91.86%","18",".46%","8.14%","221",".40%"
"Miller County","39",".08%","88.64%","5",".13%","11.36%","44",".08%"
"Mitchell County","158",".31%","93.49%","11",".28%","6.51%","169",".31%"
"Monroe County","130",".25%","92.86%","10",".25%","7.14%","140",".25%"
"Montgomery County","36",".07%","90.00%","4",".10%","10.00%","40",".07%"
"Morgan County","112",".22%","89.60%","13",".33%","10.40%","125",".23%"
"Murray County","208",".41%","88.14%","28",".71%","11.86%","236",".43%"
"Muscogee County","1,220","2.39%","95.24%","61","1.55%","4.76%","1,281","2.33%"
"Newton County","731","1.43%","90.36%","78","1.98%","9.64%","809","1.47%"
"Oconee County","60",".12%","98.36%","1",".03%","1.64%","61",".11%"
"Oglethorpe County","72",".14%","91.14%","7",".18%","8.86%","79",".14%"
"Paulding County","233",".46%","91.37%","22",".56%","8.63%","255",".46%"
"Peach County","94",".18%","94.00%","6",".15%","6.00%","100",".18%"
"Pickens County","113",".22%","90.40%","12",".30%","9.60%","125",".23%"
"Pierce County","111",".22%","94.07%","7",".18%","5.93%","118",".21%"
