"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","705","1.59%","91.56%","65","2.03%","8.44%","770","1.62%"
"Irwin County","60",".13%","98.36%","1",".03%","1.64%","61",".13%"
"Jackson County","240",".54%","91.60%","22",".69%","8.40%","262",".55%"
"Jasper County","58",".13%","93.55%","4",".13%","6.45%","62",".13%"
"Jeff Davis County","80",".18%","93.02%","6",".19%","6.98%","86",".18%"
"Jefferson County","135",".30%","93.75%","9",".28%","6.25%","144",".30%"
"Jenkins County","61",".14%","92.42%","5",".16%","7.58%","66",".14%"
"Johnson County","38",".09%","97.44%","1",".03%","2.56%","39",".08%"
"Jones County","167",".38%","88.36%","22",".69%","11.64%","189",".40%"
"Lamar County","78",".18%","88.64%","10",".31%","11.36%","88",".18%"
"Lanier County","48",".11%","94.12%","3",".09%","5.88%","51",".11%"
"Laurens County","267",".60%","92.39%","22",".69%","7.61%","289",".61%"
"Lee County","74",".17%","94.87%","4",".13%","5.13%","78",".16%"
"Liberty County","191",".43%","92.27%","16",".50%","7.73%","207",".43%"
"Lincoln County","31",".07%","91.18%","3",".09%","8.82%","34",".07%"
"Long County","64",".14%","92.75%","5",".16%","7.25%","69",".14%"
"Lowndes County","439",".99%","95.64%","20",".63%","4.36%","459",".96%"
"Lumpkin County","71",".16%","89.87%","8",".25%","10.13%","79",".17%"
"Macon County","41",".09%","91.11%","4",".13%","8.89%","45",".09%"
"Madison County","131",".29%","90.34%","14",".44%","9.66%","145",".30%"
"Marion County","22",".05%","95.65%","1",".03%","4.35%","23",".05%"
"Mcduffie County","163",".37%","94.77%","9",".28%","5.23%","172",".36%"
"Mcintosh County","56",".13%","91.80%","5",".16%","8.20%","61",".13%"
"Meriwether County","146",".33%","92.99%","11",".34%","7.01%","157",".33%"
"Miller County","35",".08%","100.00%","","","","35",".07%"
"Mitchell County","145",".33%","92.36%","12",".38%","7.64%","157",".33%"
"Monroe County","171",".38%","87.24%","25",".78%","12.76%","196",".41%"
"Montgomery County","24",".05%","96.00%","1",".03%","4.00%","25",".05%"
"Morgan County","146",".33%","91.25%","14",".44%","8.75%","160",".34%"
"Murray County","254",".57%","87.59%","36","1.13%","12.41%","290",".61%"
"Muscogee County","959","2.16%","94.76%","53","1.66%","5.24%","1,012","2.12%"
"Newton County","648","1.46%","91.65%","59","1.84%","8.35%","707","1.48%"
"Oconee County","46",".10%","100.00%","","","","46",".10%"
"Oglethorpe County","66",".15%","97.06%","2",".06%","2.94%","68",".14%"
"Paulding County","228",".51%","92.68%","18",".56%","7.32%","246",".52%"
"Peach County","60",".13%","95.24%","3",".09%","4.76%","63",".13%"
"Pickens County","104",".23%","89.66%","12",".38%","10.34%","116",".24%"
"Pierce County","109",".25%","95.61%","5",".16%","4.39%","114",".24%"
