"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","555","1.03%","91.74%","50","1.28%","8.26%","605","1.05%"
"Crawford County","16",".03%","100.00%","","","","16",".03%"
"Crisp County","285",".53%","93.44%","20",".51%","6.56%","305",".53%"
"Dade County","124",".23%","91.18%","12",".31%","8.82%","136",".24%"
"Dawson County","124",".23%","91.18%","12",".31%","8.82%","136",".24%"
"Decatur County","334",".62%","91.76%","30",".77%","8.24%","364",".63%"
"Dekalb County","3,256","6.07%","95.26%","162","4.15%","4.74%","3,418","5.94%"
"Dodge County","172",".32%","96.09%","7",".18%","3.91%","179",".31%"
"Dooly County","94",".18%","94.95%","5",".13%","5.05%","99",".17%"
"Dougherty County","1,053","1.96%","94.69%","59","1.51%","5.31%","1,112","1.93%"
"Douglas County","1,341","2.50%","89.70%","154","3.94%","10.30%","1,495","2.60%"
"Early County","101",".19%","95.28%","5",".13%","4.72%","106",".18%"
"Echols County","10",".02%","90.91%","1",".03%","9.09%","11",".02%"
"Effingham County","203",".38%","93.55%","14",".36%","6.45%","217",".38%"
"Elbert County","143",".27%","92.26%","12",".31%","7.74%","155",".27%"
"Emanuel County","167",".31%","92.78%","13",".33%","7.22%","180",".31%"
"Evans County","103",".19%","97.17%","3",".08%","2.83%","106",".18%"
"Fannin County","106",".20%","91.38%","10",".26%","8.62%","116",".20%"
"Fayette County","427",".80%","89.52%","50","1.28%","10.48%","477",".83%"
"Floyd County","820","1.53%","89.42%","97","2.48%","10.58%","917","1.59%"
"Forsyth County","366",".68%","87.56%","52","1.33%","12.44%","418",".73%"
"Franklin County","140",".26%","93.33%","10",".26%","6.67%","150",".26%"
"Fulton County","5,065","9.44%","95.73%","226","5.79%","4.27%","5,291","9.19%"
"Gilmer County","131",".24%","93.57%","9",".23%","6.43%","140",".24%"
"Glascock County","10",".02%","90.91%","1",".03%","9.09%","11",".02%"
"Glynn County","434",".81%","95.18%","22",".56%","4.82%","456",".79%"
"Gordon County","353",".66%","88.92%","44","1.13%","11.08%","397",".69%"
"Grady County","249",".46%","93.61%","17",".44%","6.39%","266",".46%"
"Greene County","149",".28%","93.13%","11",".28%","6.88%","160",".28%"
"Gwinnett County","2,580","4.81%","92.94%","196","5.02%","7.06%","2,776","4.82%"
"Habersham County","109",".20%","95.61%","5",".13%","4.39%","114",".20%"
"Hall County","757","1.41%","91.65%","69","1.77%","8.35%","826","1.43%"
"Hancock County","37",".07%","97.37%","1",".03%","2.63%","38",".07%"
"Haralson County","99",".18%","92.52%","8",".20%","7.48%","107",".19%"
"Harris County","123",".23%","97.62%","3",".08%","2.38%","126",".22%"
"Hart County","121",".23%","95.28%","6",".15%","4.72%","127",".22%"
"Heard County","51",".10%","87.93%","7",".18%","12.07%","58",".10%"
"Henry County","632","1.18%","91.20%","61","1.56%","8.80%","693","1.20%"
